"kommune","parti","stemmer"
"0627 Røyken","Kystpartiet",36
"0627 Røyken","Demokratene i Norge",7
"0628 Hurum","Arbeiderpartiet",1931
"0628 Hurum","Fremskrittspartiet",1220
"0628 Hurum","Høyre",766
"0628 Hurum","Kristelig Folkeparti",230
"0628 Hurum","Senterpartiet",176
"0628 Hurum","Sosialistisk Venstreparti",386
"0628 Hurum","Venstre",286
"0628 Hurum","Miljøpartiet de Grønne",8
"0628 Hurum","Norges Kommunistiske Parti",1
"0628 Hurum","Pensjonistpartiet",19
"0628 Hurum","Rød valgallianse",43
"0628 Hurum","Kystpartiet",19
"0628 Hurum","Demokratene i Norge",6
"0631 Flesberg","Arbeiderpartiet",432
"0631 Flesberg","Fremskrittspartiet",398
"0631 Flesberg","Høyre",150
"0631 Flesberg","Kristelig Folkeparti",56
"0631 Flesberg","Senterpartiet",274
"0631 Flesberg","Sosialistisk Venstreparti",92
"0631 Flesberg","Venstre",68
"0631 Flesberg","Miljøpartiet de Grønne",4
"0631 Flesberg","Pensjonistpartiet",5
"0631 Flesberg","Rød valgallianse",7
"0631 Flesberg","Kystpartiet",5
"0632 Rollag","Arbeiderpartiet",308
"0632 Rollag","Fremskrittspartiet",106
"0632 Rollag","Høyre",34
"0632 Rollag","Kristelig Folkeparti",57
"0632 Rollag","Senterpartiet",255
"0632 Rollag","Sosialistisk Venstreparti",50
"0632 Rollag","Venstre",31
"0632 Rollag","Norges Kommunistiske Parti",1
"0632 Rollag","Pensjonistpartiet",3
"0632 Rollag","Rød valgallianse",10
"0632 Rollag","Kystpartiet",1
"0633 Nore og Uvdal","Arbeiderpartiet",461
"0633 Nore og Uvdal","Fremskrittspartiet",292
"0633 Nore og Uvdal","Høyre",108
"0633 Nore og Uvdal","Kristelig Folkeparti",79
"0633 Nore og Uvdal","Senterpartiet",388
"0633 Nore og Uvdal","Sosialistisk Venstreparti",78
"0633 Nore og Uvdal","Venstre",39
"0633 Nore og Uvdal","Norges Kommunistiske Parti",1
"0633 Nore og Uvdal","Pensjonistpartiet",3
"0633 Nore og Uvdal","Rød valgallianse",7
"0633 Nore og Uvdal","Kystpartiet",10
"0701 Horten","Arbeiderpartiet",5207
"0701 Horten","Fremskrittspartiet",3769
"0701 Horten","Høyre",2041
"0701 Horten","Kristelig Folkeparti",648
"0701 Horten","Senterpartiet",322
"0701 Horten","Sosialistisk Venstreparti",1439
"0701 Horten","Venstre",630
"0701 Horten","Miljøpartiet de Grønne",23
"0701 Horten","Norges Kommunistiske Parti",8
"0701 Horten","Pensjonistpartiet",61
"0701 Horten","Rød valgallianse",163
"0701 Horten","Kystpartiet",39
"0701 Horten","Demokratene i Norge",16
"0701 Horten","Andre",24
"0702 Holmestrand","Arbeiderpartiet",2125
"0702 Holmestrand","Fremskrittspartiet",1553
"0702 Holmestrand","Høyre",763
"0702 Holmestrand","Kristelig Folkeparti",304
"0702 Holmestrand","Senterpartiet",214
"0702 Holmestrand","Sosialistisk Venstreparti",477
"0702 Holmestrand","Venstre",248
"0702 Holmestrand","Miljøpartiet de Grønne",6
"0702 Holmestrand","Norges Kommunistiske Parti",2
"0702 Holmestrand","Pensjonistpartiet",24
"0702 Holmestrand","Rød valgallianse",58
"0702 Holmestrand","Kystpartiet",13
"0702 Holmestrand","Demokratene i Norge",14
"0702 Holmestrand","Andre",5
"0704 Tønsberg","Arbeiderpartiet",6138
"0704 Tønsberg","Fremskrittspartiet",6483
"0704 Tønsberg","Høyre",3421
"0704 Tønsberg","Kristelig Folkeparti",1389
"0704 Tønsberg","Senterpartiet",556
"0704 Tønsberg","Sosialistisk Venstreparti",2258
"0704 Tønsberg","Venstre",1194
"0704 Tønsberg","Miljøpartiet de Grønne",40
"0704 Tønsberg","Norges Kommunistiske Parti",18
"0704 Tønsberg","Pensjonistpartiet",68
"0704 Tønsberg","Rød valgallianse",125
"0704 Tønsberg","Kystpartiet",43
"0704 Tønsberg","Demokratene i Norge",37
"0704 Tønsberg","Andre",231
"0706 Sandefjord (-2016)","Arbeiderpartiet",6601
"0706 Sandefjord (-2016)","Fremskrittspartiet",7536
"0706 Sandefjord (-2016)","Høyre",4271
"0706 Sandefjord (-2016)","Kristelig Folkeparti",1327
"0706 Sandefjord (-2016)","Senterpartiet",425
"0706 Sandefjord (-2016)","Sosialistisk Venstreparti",1789
"0706 Sandefjord (-2016)","Venstre",1165
"0706 Sandefjord (-2016)","Miljøpartiet de Grønne",71
"0706 Sandefjord (-2016)","Norges Kommunistiske Parti",12
"0706 Sandefjord (-2016)","Pensjonistpartiet",232
"0706 Sandefjord (-2016)","Rød valgallianse",110
"0706 Sandefjord (-2016)","Kystpartiet",80
"0706 Sandefjord (-2016)","Demokratene i Norge",12
"0706 Sandefjord (-2016)","Andre",16
"0709 Larvik","Arbeiderpartiet",8068
"0709 Larvik","Fremskrittspartiet",6975
"0709 Larvik","Høyre",3340
"0709 Larvik","Kristelig Folkeparti",1643
"0709 Larvik","Senterpartiet",848
"0709 Larvik","Sosialistisk Venstreparti",1742
"0709 Larvik","Venstre",1243
"0709 Larvik","Miljøpartiet de Grønne",52
"0709 Larvik","Norges Kommunistiske Parti",15
"0709 Larvik","Pensjonistpartiet",65
"0709 Larvik","Rød valgallianse",130
"0709 Larvik","Kystpartiet",72
"0709 Larvik","Demokratene i Norge",22
"0709 Larvik","Andre",5
"0711 Svelvik","Arbeiderpartiet",1225
"0711 Svelvik","Fremskrittspartiet",1111
"0711 Svelvik","Høyre",565
"0711 Svelvik","Kristelig Folkeparti",136
"0711 Svelvik","Senterpartiet",108
"0711 Svelvik","Sosialistisk Venstreparti",221
"0711 Svelvik","Venstre",128
"0711 Svelvik","Miljøpartiet de Grønne",5
"0711 Svelvik","Pensjonistpartiet",6
"0711 Svelvik","Rød valgallianse",13
"0711 Svelvik","Kystpartiet",11
"0711 Svelvik","Demokratene i Norge",2
"0711 Svelvik","Andre",1
"0713 Sande (Vestf.)","Arbeiderpartiet",1606
"0713 Sande (Vestf.)","Fremskrittspartiet",1352
"0713 Sande (Vestf.)","Høyre",570
"0713 Sande (Vestf.)","Kristelig Folkeparti",165
"0713 Sande (Vestf.)","Senterpartiet",292
"0713 Sande (Vestf.)","Sosialistisk Venstreparti",284
"0713 Sande (Vestf.)","Venstre",206
"0713 Sande (Vestf.)","Miljøpartiet de Grønne",10
"0713 Sande (Vestf.)","Norges Kommunistiske Parti",2
"0713 Sande (Vestf.)","Pensjonistpartiet",7
"0713 Sande (Vestf.)","Rød valgallianse",12
"0713 Sande (Vestf.)","Kystpartiet",15
"0713 Sande (Vestf.)","Demokratene i Norge",4
"0713 Sande (Vestf.)","Andre",1
"0714 Hof","Arbeiderpartiet",619
"0714 Hof","Fremskrittspartiet",377
"0714 Hof","Høyre",229
"0714 Hof","Kristelig Folkeparti",115
"0714 Hof","Senterpartiet",193
"0714 Hof","Sosialistisk Venstreparti",169
"0714 Hof","Venstre",65
"0714 Hof","Miljøpartiet de Grønne",6
"0714 Hof","Norges Kommunistiske Parti",1
"0714 Hof","Pensjonistpartiet",2
"0714 Hof","Rød valgallianse",16
"0714 Hof","Kystpartiet",2
"0714 Hof","Andre",1
"0716 Re","Arbeiderpartiet",1082
"0716 Re","Fremskrittspartiet",1292
"0716 Re","Høyre",557
"0716 Re","Kristelig Folkeparti",500
"0716 Re","Senterpartiet",663
"0716 Re","Sosialistisk Venstreparti",299
"0716 Re","Venstre",260
"0716 Re","Miljøpartiet de Grønne",8
"0716 Re","Pensjonistpartiet",13
"0716 Re","Rød valgallianse",16
"0716 Re","Kystpartiet",15
"0716 Re","Demokratene i Norge",17
"0716 Re","Andre",6
"0719 Andebu (-2016)","Arbeiderpartiet",735
"0719 Andebu (-2016)","Fremskrittspartiet",744
"0719 Andebu (-2016)","Høyre",424
"0719 Andebu (-2016)","Kristelig Folkeparti",214
"0719 Andebu (-2016)","Senterpartiet",250
"0719 Andebu (-2016)","Sosialistisk Venstreparti",193
"0719 Andebu (-2016)","Venstre",177
"0719 Andebu (-2016)","Miljøpartiet de Grønne",12
"0719 Andebu (-2016)","Norges Kommunistiske Parti",1
"0719 Andebu (-2016)","Pensjonistpartiet",13
"0719 Andebu (-2016)","Rød valgallianse",6
"0719 Andebu (-2016)","Kystpartiet",4
"0719 Andebu (-2016)","Demokratene i Norge",4
"0719 Andebu (-2016)","Andre",11
"0720 Stokke (-2016)","Arbeiderpartiet",1582
"0720 Stokke (-2016)","Fremskrittspartiet",1604
"0720 Stokke (-2016)","Høyre",805
"0720 Stokke (-2016)","Kristelig Folkeparti",543
"0720 Stokke (-2016)","Senterpartiet",361
"0720 Stokke (-2016)","Sosialistisk Venstreparti",478
"0720 Stokke (-2016)","Venstre",300
"0720 Stokke (-2016)","Miljøpartiet de Grønne",15
"0720 Stokke (-2016)","Norges Kommunistiske Parti",15
"0720 Stokke (-2016)","Pensjonistpartiet",22
"0720 Stokke (-2016)","Rød valgallianse",35
"0720 Stokke (-2016)","Kystpartiet",11
"0720 Stokke (-2016)","Demokratene i Norge",13
"0720 Stokke (-2016)","Andre",12
"0722 Nøtterøy","Arbeiderpartiet",2914
"0722 Nøtterøy","Fremskrittspartiet",3767
"0722 Nøtterøy","Høyre",2247
"0722 Nøtterøy","Kristelig Folkeparti",613
"0722 Nøtterøy","Senterpartiet",182
"0722 Nøtterøy","Sosialistisk Venstreparti",1118
"0722 Nøtterøy","Venstre",685
"0722 Nøtterøy","Miljøpartiet de Grønne",55
"0722 Nøtterøy","Norges Kommunistiske Parti",3
"0722 Nøtterøy","Pensjonistpartiet",45
"0722 Nøtterøy","Rød valgallianse",91
"0722 Nøtterøy","Kystpartiet",29
"0722 Nøtterøy","Demokratene i Norge",19
"0722 Nøtterøy","Andre",137
"0723 Tjøme","Arbeiderpartiet",616
"0723 Tjøme","Fremskrittspartiet",1036
"0723 Tjøme","Høyre",389
"0723 Tjøme","Kristelig Folkeparti",94
"0723 Tjøme","Senterpartiet",45
"0723 Tjøme","Sosialistisk Venstreparti",274
"0723 Tjøme","Venstre",145
"0723 Tjøme","Miljøpartiet de Grønne",7
"0723 Tjøme","Norges Kommunistiske Parti",1
"0723 Tjøme","Pensjonistpartiet",7
"0723 Tjøme","Rød valgallianse",21
"0723 Tjøme","Kystpartiet",11
"0723 Tjøme","Demokratene i Norge",7
"0723 Tjøme","Andre",13
"0728 Lardal","Arbeiderpartiet",567
"0728 Lardal","Fremskrittspartiet",287
"0728 Lardal","Høyre",168
"0728 Lardal","Kristelig Folkeparti",84
"0728 Lardal","Senterpartiet",190
"0728 Lardal","Sosialistisk Venstreparti",67
"0728 Lardal","Venstre",67
"0728 Lardal","Miljøpartiet de Grønne",2
"0728 Lardal","Norges Kommunistiske Parti",1
"0728 Lardal","Pensjonistpartiet",5
"0728 Lardal","Rød valgallianse",5
"0728 Lardal","Kystpartiet",4
"0805 Porsgrunn","Arbeiderpartiet",7928
"0805 Porsgrunn","Fremskrittspartiet",4596
"0805 Porsgrunn","Høyre",2136
"0805 Porsgrunn","Kristelig Folkeparti",1188
"0805 Porsgrunn","Senterpartiet",414
"0805 Porsgrunn","Sosialistisk Venstreparti",1788
"0805 Porsgrunn","Venstre",693
"0805 Porsgrunn","Pensjonistpartiet",58
"0805 Porsgrunn","Rød valgallianse",157
"0805 Porsgrunn","Kystpartiet",70
"0805 Porsgrunn","Kristent Samlingsparti",61
"0805 Porsgrunn","Demokratene i Norge",72
"0806 Skien","Arbeiderpartiet",11287
"0806 Skien","Fremskrittspartiet",6664
"0806 Skien","Høyre",3043
"0806 Skien","Kristelig Folkeparti",2364
"0806 Skien","Senterpartiet",883
"0806 Skien","Sosialistisk Venstreparti",2773
"0806 Skien","Venstre",996
"0806 Skien","Pensjonistpartiet",127
"0806 Skien","Rød valgallianse",197
"0806 Skien","Kystpartiet",64
"0806 Skien","Kristent Samlingsparti",71
"0806 Skien","Demokratene i Norge",21
"0807 Notodden","Arbeiderpartiet",3205
"0807 Notodden","Fremskrittspartiet",1370
"0807 Notodden","Høyre",512
"0807 Notodden","Kristelig Folkeparti",609
"0807 Notodden","Senterpartiet",624
"0807 Notodden","Sosialistisk Venstreparti",685
"0807 Notodden","Venstre",217
"0807 Notodden","Pensjonistpartiet",18
"0807 Notodden","Rød valgallianse",105
"0807 Notodden","Kystpartiet",17
"0807 Notodden","Kristent Samlingsparti",19
"0807 Notodden","Demokratene i Norge",6
"0811 Siljan","Arbeiderpartiet",533
"0811 Siljan","Fremskrittspartiet",263
"0811 Siljan","Høyre",95
"0811 Siljan","Kristelig Folkeparti",133
"0811 Siljan","Senterpartiet",109
"0811 Siljan","Sosialistisk Venstreparti",130
"0811 Siljan","Venstre",63
"0811 Siljan","Pensjonistpartiet",6
"0811 Siljan","Rød valgallianse",6
"0811 Siljan","Kystpartiet",5
"0811 Siljan","Kristent Samlingsparti",9
"0811 Siljan","Demokratene i Norge",1
"0814 Bamble","Arbeiderpartiet",3061
"0814 Bamble","Fremskrittspartiet",2312
"0814 Bamble","Høyre",872
"0814 Bamble","Kristelig Folkeparti",633
"0814 Bamble","Senterpartiet",268
"0814 Bamble","Sosialistisk Venstreparti",564
"0814 Bamble","Venstre",277
"0814 Bamble","Pensjonistpartiet",22
"0814 Bamble","Rød valgallianse",74
"0814 Bamble","Kystpartiet",39
"0814 Bamble","Kristent Samlingsparti",10
"0814 Bamble","Demokratene i Norge",8
"0815 Kragerø","Arbeiderpartiet",2440
"0815 Kragerø","Fremskrittspartiet",1329
"0815 Kragerø","Høyre",613
"0815 Kragerø","Kristelig Folkeparti",460
"0815 Kragerø","Senterpartiet",260
"0815 Kragerø","Sosialistisk Venstreparti",614
"0815 Kragerø","Venstre",298
"0815 Kragerø","Pensjonistpartiet",29
"0815 Kragerø","Rød valgallianse",84
"0815 Kragerø","Kystpartiet",21
"0815 Kragerø","Kristent Samlingsparti",21
"0815 Kragerø","Demokratene i Norge",7
"0817 Drangedal","Arbeiderpartiet",1033
"0817 Drangedal","Fremskrittspartiet",454
"0817 Drangedal","Høyre",121
"0817 Drangedal","Kristelig Folkeparti",239
"0817 Drangedal","Senterpartiet",269
"0817 Drangedal","Sosialistisk Venstreparti",188
"0817 Drangedal","Venstre",117
"0817 Drangedal","Pensjonistpartiet",3
"0817 Drangedal","Rød valgallianse",7
"0817 Drangedal","Kystpartiet",5
"0817 Drangedal","Kristent Samlingsparti",5
"0817 Drangedal","Demokratene i Norge",4
"0819 Nome","Arbeiderpartiet",1499
"0819 Nome","Fremskrittspartiet",801
"0819 Nome","Høyre",303
"0819 Nome","Kristelig Folkeparti",285
"0819 Nome","Senterpartiet",454
"0819 Nome","Sosialistisk Venstreparti",308
"0819 Nome","Venstre",100
"0819 Nome","Pensjonistpartiet",7
"0819 Nome","Rød valgallianse",20
"0819 Nome","Kystpartiet",13
"0819 Nome","Kristent Samlingsparti",2
"0819 Nome","Demokratene i Norge",5
"0821 Bø (Telem.)","Arbeiderpartiet",891
"0821 Bø (Telem.)","Fremskrittspartiet",542
"0821 Bø (Telem.)","Høyre",241
"0821 Bø (Telem.)","Kristelig Folkeparti",223
"0821 Bø (Telem.)","Senterpartiet",440
"0821 Bø (Telem.)","Sosialistisk Venstreparti",339
"0821 Bø (Telem.)","Venstre",191
"0821 Bø (Telem.)","Pensjonistpartiet",11
"0821 Bø (Telem.)","Rød valgallianse",23
"0821 Bø (Telem.)","Kystpartiet",7
"0821 Bø (Telem.)","Kristent Samlingsparti",6
"0821 Bø (Telem.)","Demokratene i Norge",1
"0822 Sauherad","Arbeiderpartiet",882
"0822 Sauherad","Fremskrittspartiet",463
"0822 Sauherad","Høyre",162
"0822 Sauherad","Kristelig Folkeparti",188
"0822 Sauherad","Senterpartiet",358
"0822 Sauherad","Sosialistisk Venstreparti",215
"0822 Sauherad","Venstre",113
"0822 Sauherad","Pensjonistpartiet",5
"0822 Sauherad","Rød valgallianse",13
"0822 Sauherad","Kystpartiet",4
"0822 Sauherad","Kristent Samlingsparti",4
"0822 Sauherad","Demokratene i Norge",1
"0826 Tinn","Arbeiderpartiet",1662
"0826 Tinn","Fremskrittspartiet",668
"0826 Tinn","Høyre",254
"0826 Tinn","Kristelig Folkeparti",128
"0826 Tinn","Senterpartiet",483
"0826 Tinn","Sosialistisk Venstreparti",319
"0826 Tinn","Venstre",89
"0826 Tinn","Pensjonistpartiet",9
"0826 Tinn","Rød valgallianse",21
"0826 Tinn","Kystpartiet",8
"0826 Tinn","Kristent Samlingsparti",1
"0826 Tinn","Demokratene i Norge",3
"0827 Hjartdal","Arbeiderpartiet",314
"0827 Hjartdal","Fremskrittspartiet",127
"0827 Hjartdal","Høyre",44
"0827 Hjartdal","Kristelig Folkeparti",119
"0827 Hjartdal","Senterpartiet",296
"0827 Hjartdal","Sosialistisk Venstreparti",30
"0827 Hjartdal","Venstre",20
"0827 Hjartdal","Pensjonistpartiet",5
"0827 Hjartdal","Rød valgallianse",2
"0827 Hjartdal","Kystpartiet",3
"0827 Hjartdal","Kristent Samlingsparti",4
"0827 Hjartdal","Demokratene i Norge",1
"0828 Seljord","Arbeiderpartiet",438
"0828 Seljord","Fremskrittspartiet",343
"0828 Seljord","Høyre",145
"0828 Seljord","Kristelig Folkeparti",176
"0828 Seljord","Senterpartiet",270
"0828 Seljord","Sosialistisk Venstreparti",132
"0828 Seljord","Venstre",92
"0828 Seljord","Pensjonistpartiet",9
"0828 Seljord","Rød valgallianse",11
"0828 Seljord","Kystpartiet",4
"0828 Seljord","Kristent Samlingsparti",4
"0828 Seljord","Demokratene i Norge",2
"0829 Kviteseid","Arbeiderpartiet",449
"0829 Kviteseid","Fremskrittspartiet",212
"0829 Kviteseid","Høyre",86
"0829 Kviteseid","Kristelig Folkeparti",190
"0829 Kviteseid","Senterpartiet",302
"0829 Kviteseid","Sosialistisk Venstreparti",81
"0829 Kviteseid","Venstre",63
"0829 Kviteseid","Pensjonistpartiet",3
"0829 Kviteseid","Rød valgallianse",12
"0829 Kviteseid","Kystpartiet",6
"0829 Kviteseid","Kristent Samlingsparti",5
"0829 Kviteseid","Demokratene i Norge",1
"0830 Nissedal","Arbeiderpartiet",275
"0830 Nissedal","Fremskrittspartiet",149
"0830 Nissedal","Høyre",53
"0830 Nissedal","Kristelig Folkeparti",185
"0830 Nissedal","Senterpartiet",94
"0830 Nissedal","Sosialistisk Venstreparti",40
"0830 Nissedal","Venstre",27
"0830 Nissedal","Rød valgallianse",8
"0830 Nissedal","Kystpartiet",1
"0830 Nissedal","Kristent Samlingsparti",4
"0831 Fyresdal","Arbeiderpartiet",304
"0831 Fyresdal","Fremskrittspartiet",132
"0831 Fyresdal","Høyre",25
"0831 Fyresdal","Kristelig Folkeparti",44
"0831 Fyresdal","Senterpartiet",158
"0831 Fyresdal","Sosialistisk Venstreparti",44
"0831 Fyresdal","Venstre",38
"0831 Fyresdal","Pensjonistpartiet",6
"0831 Fyresdal","Rød valgallianse",1
"0831 Fyresdal","Kystpartiet",2
"0831 Fyresdal","Kristent Samlingsparti",4
"0833 Tokke","Arbeiderpartiet",549
"0833 Tokke","Fremskrittspartiet",220
"0833 Tokke","Høyre",76
"0833 Tokke","Kristelig Folkeparti",119
"0833 Tokke","Senterpartiet",322
"0833 Tokke","Sosialistisk Venstreparti",100
"0833 Tokke","Venstre",34
"0833 Tokke","Pensjonistpartiet",1
"0833 Tokke","Rød valgallianse",6
"0833 Tokke","Kystpartiet",2
"0833 Tokke","Kristent Samlingsparti",2
"0833 Tokke","Demokratene i Norge",1
"0834 Vinje","Arbeiderpartiet",606
"0834 Vinje","Fremskrittspartiet",377
"0834 Vinje","Høyre",105
"0834 Vinje","Kristelig Folkeparti",131
"0834 Vinje","Senterpartiet",486
"0834 Vinje","Sosialistisk Venstreparti",251
"0834 Vinje","Venstre",66
"0834 Vinje","Pensjonistpartiet",3
"0834 Vinje","Rød valgallianse",11
"0834 Vinje","Kystpartiet",5
"0834 Vinje","Kristent Samlingsparti",6
"0901 Risør","Arbeiderpartiet",1347
"0901 Risør","Fremskrittspartiet",841
"0901 Risør","Høyre",493
"0901 Risør","Kristelig Folkeparti",368
"0901 Risør","Senterpartiet",193
"0901 Risør","Sosialistisk Venstreparti",371
"0901 Risør","Venstre",214
"0901 Risør","Pensjonistpartiet",61
"0901 Risør","Rød valgallianse",38
"0901 Risør","Kystpartiet",17
"0901 Risør","Kristent Samlingsparti",7
"0901 Risør","Abort-motstandernes liste",9
"0901 Risør","Demokratene i Norge",5
"0904 Grimstad","Arbeiderpartiet",2304
"0904 Grimstad","Fremskrittspartiet",2908
"0904 Grimstad","Høyre",1385
"0904 Grimstad","Kristelig Folkeparti",1831
"0904 Grimstad","Senterpartiet",407
"0904 Grimstad","Sosialistisk Venstreparti",736
"0904 Grimstad","Venstre",626
"0904 Grimstad","Pensjonistpartiet",60
"0904 Grimstad","Rød valgallianse",32
"0904 Grimstad","Kystpartiet",33
"0904 Grimstad","Kristent Samlingsparti",25
"0904 Grimstad","Abort-motstandernes liste",23
"0904 Grimstad","Demokratene i Norge",4
"0906 Arendal","Arbeiderpartiet",7406
"0906 Arendal","Fremskrittspartiet",5752
"0906 Arendal","Høyre",3074
"0906 Arendal","Kristelig Folkeparti",2161
"0906 Arendal","Senterpartiet",667
"0906 Arendal","Sosialistisk Venstreparti",1944
"0906 Arendal","Venstre",1121
"0906 Arendal","Pensjonistpartiet",274
"0906 Arendal","Rød valgallianse",107
"0906 Arendal","Kystpartiet",60
"0906 Arendal","Kristent Samlingsparti",53
"0906 Arendal","Abort-motstandernes liste",30
"0906 Arendal","Demokratene i Norge",25
"0911 Gjerstad","Arbeiderpartiet",493
"0911 Gjerstad","Fremskrittspartiet",288
"0911 Gjerstad","Høyre",158
"0911 Gjerstad","Kristelig Folkeparti",143
"0911 Gjerstad","Senterpartiet",126
"0911 Gjerstad","Sosialistisk Venstreparti",114
"0911 Gjerstad","Venstre",44
"0911 Gjerstad","Pensjonistpartiet",12
"0911 Gjerstad","Rød valgallianse",5
"0911 Gjerstad","Kystpartiet",6
"0911 Gjerstad","Kristent Samlingsparti",3
"0911 Gjerstad","Abort-motstandernes liste",2
"0911 Gjerstad","Demokratene i Norge",1
"0912 Vegårshei","Arbeiderpartiet",388
"0912 Vegårshei","Fremskrittspartiet",199
"0912 Vegårshei","Høyre",104
"0912 Vegårshei","Kristelig Folkeparti",236
"0912 Vegårshei","Senterpartiet",92
"0912 Vegårshei","Sosialistisk Venstreparti",47
"0912 Vegårshei","Venstre",43
"0912 Vegårshei","Pensjonistpartiet",6
"0912 Vegårshei","Kystpartiet",2
"0912 Vegårshei","Kristent Samlingsparti",5
"0912 Vegårshei","Abort-motstandernes liste",4
"0912 Vegårshei","Demokratene i Norge",3
"0914 Tvedestrand","Arbeiderpartiet",957
"0914 Tvedestrand","Fremskrittspartiet",802
"0914 Tvedestrand","Høyre",409
"0914 Tvedestrand","Kristelig Folkeparti",359
"0914 Tvedestrand","Senterpartiet",181
"0914 Tvedestrand","Sosialistisk Venstreparti",340
"0914 Tvedestrand","Venstre",263
"0914 Tvedestrand","Pensjonistpartiet",33
"0914 Tvedestrand","Rød valgallianse",19
"0914 Tvedestrand","Kystpartiet",9
"0914 Tvedestrand","Kristent Samlingsparti",10
"0914 Tvedestrand","Abort-motstandernes liste",10
"0914 Tvedestrand","Demokratene i Norge",7
"0919 Froland","Arbeiderpartiet",738
"0919 Froland","Fremskrittspartiet",769
"0919 Froland","Høyre",151
"0919 Froland","Kristelig Folkeparti",392
"0919 Froland","Senterpartiet",217
"0919 Froland","Sosialistisk Venstreparti",124
"0919 Froland","Venstre",103
"0919 Froland","Pensjonistpartiet",13
"0919 Froland","Rød valgallianse",7
"0919 Froland","Kystpartiet",9
"0919 Froland","Kristent Samlingsparti",10
"0919 Froland","Abort-motstandernes liste",8
"0919 Froland","Demokratene i Norge",2
"0926 Lillesand","Arbeiderpartiet",1236
"0926 Lillesand","Fremskrittspartiet",1336
"0926 Lillesand","Høyre",918
"0926 Lillesand","Kristelig Folkeparti",628
"0926 Lillesand","Senterpartiet",212
"0926 Lillesand","Sosialistisk Venstreparti",454
"0926 Lillesand","Venstre",386
"0926 Lillesand","Pensjonistpartiet",15
"0926 Lillesand","Rød valgallianse",23
"0926 Lillesand","Kystpartiet",16
"0926 Lillesand","Kristent Samlingsparti",15
"0926 Lillesand","Abort-motstandernes liste",9
"0926 Lillesand","Demokratene i Norge",4
"0928 Birkenes","Arbeiderpartiet",539
"0928 Birkenes","Fremskrittspartiet",551
"0928 Birkenes","Høyre",322
"0928 Birkenes","Kristelig Folkeparti",474
"0928 Birkenes","Senterpartiet",203
"0928 Birkenes","Sosialistisk Venstreparti",128
"0928 Birkenes","Venstre",128
"0928 Birkenes","Pensjonistpartiet",1
"0928 Birkenes","Rød valgallianse",12
"0928 Birkenes","Kystpartiet",11
"0928 Birkenes","Kristent Samlingsparti",8
"0928 Birkenes","Abort-motstandernes liste",11
"0928 Birkenes","Demokratene i Norge",6
"0929 Åmli","Arbeiderpartiet",401
"0929 Åmli","Fremskrittspartiet",199
"0929 Åmli","Høyre",58
"0929 Åmli","Kristelig Folkeparti",82
"0929 Åmli","Senterpartiet",168
"0929 Åmli","Sosialistisk Venstreparti",82
"0929 Åmli","Venstre",32
"0929 Åmli","Pensjonistpartiet",3
"0929 Åmli","Rød valgallianse",6
"0929 Åmli","Kystpartiet",2
"0929 Åmli","Abort-motstandernes liste",2
"0929 Åmli","Demokratene i Norge",1
"0935 Iveland","Arbeiderpartiet",118
"0935 Iveland","Fremskrittspartiet",183
"0935 Iveland","Høyre",51
"0935 Iveland","Kristelig Folkeparti",153
"0935 Iveland","Senterpartiet",80
"0935 Iveland","Sosialistisk Venstreparti",17
"0935 Iveland","Venstre",48
"0935 Iveland","Pensjonistpartiet",1
"0935 Iveland","Rød valgallianse",4
"0935 Iveland","Kristent Samlingsparti",4
"0935 Iveland","Abort-motstandernes liste",3
"0935 Iveland","Demokratene i Norge",4
"0937 Evje og Hornnes","Arbeiderpartiet",577
"0937 Evje og Hornnes","Fremskrittspartiet",421
"0937 Evje og Hornnes","Høyre",134
"0937 Evje og Hornnes","Kristelig Folkeparti",357
"0937 Evje og Hornnes","Senterpartiet",162
"0937 Evje og Hornnes","Sosialistisk Venstreparti",100
"0937 Evje og Hornnes","Venstre",80
"0937 Evje og Hornnes","Pensjonistpartiet",6
"0937 Evje og Hornnes","Rød valgallianse",8
"0937 Evje og Hornnes","Kystpartiet",4
"0937 Evje og Hornnes","Kristent Samlingsparti",8
"0937 Evje og Hornnes","Abort-motstandernes liste",5
"0937 Evje og Hornnes","Demokratene i Norge",1
"0938 Bygland","Arbeiderpartiet",197
"0938 Bygland","Fremskrittspartiet",118
"0938 Bygland","Høyre",77
"0938 Bygland","Kristelig Folkeparti",106
"0938 Bygland","Senterpartiet",187
"0938 Bygland","Sosialistisk Venstreparti",27
"0938 Bygland","Venstre",27
"0938 Bygland","Rød valgallianse",1
"0938 Bygland","Kystpartiet",2
"0938 Bygland","Kristent Samlingsparti",2
"0938 Bygland","Abort-motstandernes liste",3
"0938 Bygland","Demokratene i Norge",2
"0940 Valle","Arbeiderpartiet",176
"0940 Valle","Fremskrittspartiet",174
"0940 Valle","Høyre",48
"0940 Valle","Kristelig Folkeparti",103
"0940 Valle","Senterpartiet",138
"0940 Valle","Sosialistisk Venstreparti",35
"0940 Valle","Venstre",27
"0940 Valle","Pensjonistpartiet",3
"0940 Valle","Rød valgallianse",3
"0940 Valle","Kystpartiet",2
"0940 Valle","Kristent Samlingsparti",5
"0940 Valle","Abort-motstandernes liste",6
"0941 Bykle","Arbeiderpartiet",110
"0941 Bykle","Fremskrittspartiet",100
"0941 Bykle","Høyre",54
"0941 Bykle","Kristelig Folkeparti",59
