"kommune","parti","stemmer"
"0624 Øvre Eiker","Rød valgallianse",54
"0624 Øvre Eiker","Det Liberale Folkepartiet",4
"0624 Øvre Eiker","Fedrelandspartiet",7
"0624 Øvre Eiker","Naturlovpartiet",15
"0624 Øvre Eiker","Hvit Valgallianse",13
"0625 Nedre Eiker","Arbeiderpartiet",5324
"0625 Nedre Eiker","Fremskrittspartiet",2273
"0625 Nedre Eiker","Høyre",1387
"0625 Nedre Eiker","Kristelig Folkeparti",1170
"0625 Nedre Eiker","Senterpartiet",406
"0625 Nedre Eiker","Sosialistisk Venstreparti",574
"0625 Nedre Eiker","Venstre",130
"0625 Nedre Eiker","Miljøpartiet de Grønne",5
"0625 Nedre Eiker","Norges Kommunistiske Parti",37
"0625 Nedre Eiker","Rød valgallianse",69
"0625 Nedre Eiker","Det Liberale Folkepartiet",2
"0625 Nedre Eiker","Fedrelandspartiet",15
"0625 Nedre Eiker","Naturlovpartiet",9
"0625 Nedre Eiker","Hvit Valgallianse",10
"0626 Lier","Arbeiderpartiet",5318
"0626 Lier","Fremskrittspartiet",2110
"0626 Lier","Høyre",2477
"0626 Lier","Kristelig Folkeparti",1077
"0626 Lier","Senterpartiet",804
"0626 Lier","Sosialistisk Venstreparti",531
"0626 Lier","Venstre",342
"0626 Lier","Miljøpartiet de Grønne",24
"0626 Lier","Norges Kommunistiske Parti",4
"0626 Lier","Rød valgallianse",73
"0626 Lier","Det Liberale Folkepartiet",5
"0626 Lier","Fedrelandspartiet",15
"0626 Lier","Naturlovpartiet",13
"0626 Lier","Hvit Valgallianse",10
"0627 Røyken","Arbeiderpartiet",3571
"0627 Røyken","Fremskrittspartiet",1924
"0627 Røyken","Høyre",1707
"0627 Røyken","Kristelig Folkeparti",841
"0627 Røyken","Senterpartiet",358
"0627 Røyken","Sosialistisk Venstreparti",469
"0627 Røyken","Venstre",299
"0627 Røyken","Miljøpartiet de Grønne",29
"0627 Røyken","Norges Kommunistiske Parti",10
"0627 Røyken","Rød valgallianse",69
"0627 Røyken","Det Liberale Folkepartiet",3
"0627 Røyken","Fedrelandspartiet",10
"0627 Røyken","Naturlovpartiet",4
"0627 Røyken","Hvit Valgallianse",9
"0628 Hurum","Arbeiderpartiet",2145
"0628 Hurum","Fremskrittspartiet",848
"0628 Hurum","Høyre",721
"0628 Hurum","Kristelig Folkeparti",462
"0628 Hurum","Senterpartiet",238
"0628 Hurum","Sosialistisk Venstreparti",238
"0628 Hurum","Venstre",147
"0628 Hurum","Miljøpartiet de Grønne",15
"0628 Hurum","Norges Kommunistiske Parti",3
"0628 Hurum","Rød valgallianse",48
"0628 Hurum","Det Liberale Folkepartiet",4
"0628 Hurum","Fedrelandspartiet",6
"0628 Hurum","Naturlovpartiet",4
"0628 Hurum","Hvit Valgallianse",3
"0631 Flesberg","Arbeiderpartiet",474
"0631 Flesberg","Fremskrittspartiet",211
"0631 Flesberg","Høyre",211
"0631 Flesberg","Kristelig Folkeparti",151
"0631 Flesberg","Senterpartiet",317
"0631 Flesberg","Sosialistisk Venstreparti",62
"0631 Flesberg","Venstre",62
"0631 Flesberg","Miljøpartiet de Grønne",3
"0631 Flesberg","Rød valgallianse",11
"0631 Flesberg","Fedrelandspartiet",2
"0631 Flesberg","Naturlovpartiet",1
"0631 Flesberg","Hvit Valgallianse",3
"0632 Rollag","Arbeiderpartiet",304
"0632 Rollag","Fremskrittspartiet",75
"0632 Rollag","Høyre",64
"0632 Rollag","Kristelig Folkeparti",121
"0632 Rollag","Senterpartiet",265
"0632 Rollag","Sosialistisk Venstreparti",55
"0632 Rollag","Venstre",24
"0632 Rollag","Miljøpartiet de Grønne",2
"0632 Rollag","Norges Kommunistiske Parti",1
"0632 Rollag","Rød valgallianse",8
"0632 Rollag","Naturlovpartiet",1
"0632 Rollag","Hvit Valgallianse",1
"0633 Nore og Uvdal","Arbeiderpartiet",537
"0633 Nore og Uvdal","Fremskrittspartiet",190
"0633 Nore og Uvdal","Høyre",155
"0633 Nore og Uvdal","Kristelig Folkeparti",195
"0633 Nore og Uvdal","Senterpartiet",492
"0633 Nore og Uvdal","Sosialistisk Venstreparti",67
"0633 Nore og Uvdal","Venstre",23
"0633 Nore og Uvdal","Miljøpartiet de Grønne",2
"0633 Nore og Uvdal","Rød valgallianse",7
"0633 Nore og Uvdal","Naturlovpartiet",1
"0633 Nore og Uvdal","Hvit Valgallianse",3
"0701 Horten","Arbeiderpartiet",5281
"0701 Horten","Fremskrittspartiet",2630
"0701 Horten","Høyre",2424
"0701 Horten","Kristelig Folkeparti",1367
"0701 Horten","Senterpartiet",483
"0701 Horten","Sosialistisk Venstreparti",877
"0701 Horten","Venstre",390
"0701 Horten","Miljøpartiet de Grønne",28
"0701 Horten","Norges Kommunistiske Parti",10
"0701 Horten","Rød valgallianse",246
"0701 Horten","Det Liberale Folkepartiet",10
"0701 Horten","Fedrelandspartiet",30
"0701 Horten","Naturlovpartiet",17
"0702 Holmestrand","Arbeiderpartiet",2256
"0702 Holmestrand","Fremskrittspartiet",1104
"0702 Holmestrand","Høyre",843
"0702 Holmestrand","Kristelig Folkeparti",641
"0702 Holmestrand","Senterpartiet",324
"0702 Holmestrand","Sosialistisk Venstreparti",275
"0702 Holmestrand","Venstre",129
"0702 Holmestrand","Miljøpartiet de Grønne",10
"0702 Holmestrand","Norges Kommunistiske Parti",4
"0702 Holmestrand","Rød valgallianse",72
"0702 Holmestrand","Det Liberale Folkepartiet",3
"0702 Holmestrand","Fedrelandspartiet",10
"0702 Holmestrand","Naturlovpartiet",8
"0704 Tønsberg","Arbeiderpartiet",6664
"0704 Tønsberg","Fremskrittspartiet",4266
"0704 Tønsberg","Høyre",4104
"0704 Tønsberg","Kristelig Folkeparti",2631
"0704 Tønsberg","Senterpartiet",788
"0704 Tønsberg","Sosialistisk Venstreparti",1306
"0704 Tønsberg","Venstre",632
"0704 Tønsberg","Miljøpartiet de Grønne",61
"0704 Tønsberg","Norges Kommunistiske Parti",14
"0704 Tønsberg","Rød valgallianse",209
"0704 Tønsberg","Det Liberale Folkepartiet",7
"0704 Tønsberg","Fedrelandspartiet",33
"0704 Tønsberg","Naturlovpartiet",21
"0706 Sandefjord (-2016)","Arbeiderpartiet",6870
"0706 Sandefjord (-2016)","Fremskrittspartiet",5101
"0706 Sandefjord (-2016)","Høyre",4589
"0706 Sandefjord (-2016)","Kristelig Folkeparti",2914
"0706 Sandefjord (-2016)","Senterpartiet",726
"0706 Sandefjord (-2016)","Sosialistisk Venstreparti",1100
"0706 Sandefjord (-2016)","Venstre",732
"0706 Sandefjord (-2016)","Miljøpartiet de Grønne",64
"0706 Sandefjord (-2016)","Norges Kommunistiske Parti",12
"0706 Sandefjord (-2016)","Rød valgallianse",241
"0706 Sandefjord (-2016)","Det Liberale Folkepartiet",8
"0706 Sandefjord (-2016)","Fedrelandspartiet",35
"0706 Sandefjord (-2016)","Naturlovpartiet",27
"0709 Larvik","Arbeiderpartiet",8545
"0709 Larvik","Fremskrittspartiet",4402
"0709 Larvik","Høyre",3675
"0709 Larvik","Kristelig Folkeparti",3329
"0709 Larvik","Senterpartiet",1289
"0709 Larvik","Sosialistisk Venstreparti",1132
"0709 Larvik","Venstre",932
"0709 Larvik","Miljøpartiet de Grønne",56
"0709 Larvik","Norges Kommunistiske Parti",11
"0709 Larvik","Rød valgallianse",185
"0709 Larvik","Det Liberale Folkepartiet",25
"0709 Larvik","Fedrelandspartiet",48
"0709 Larvik","Naturlovpartiet",27
"0711 Svelvik","Arbeiderpartiet",1492
"0711 Svelvik","Fremskrittspartiet",687
"0711 Svelvik","Høyre",607
"0711 Svelvik","Kristelig Folkeparti",311
"0711 Svelvik","Senterpartiet",167
"0711 Svelvik","Sosialistisk Venstreparti",152
"0711 Svelvik","Venstre",64
"0711 Svelvik","Miljøpartiet de Grønne",9
"0711 Svelvik","Norges Kommunistiske Parti",2
"0711 Svelvik","Rød valgallianse",22
"0711 Svelvik","Det Liberale Folkepartiet",4
"0711 Svelvik","Fedrelandspartiet",5
"0711 Svelvik","Naturlovpartiet",3
"0713 Sande (Vestf.)","Arbeiderpartiet",1651
"0713 Sande (Vestf.)","Fremskrittspartiet",853
"0713 Sande (Vestf.)","Høyre",597
"0713 Sande (Vestf.)","Kristelig Folkeparti",359
"0713 Sande (Vestf.)","Senterpartiet",393
"0713 Sande (Vestf.)","Sosialistisk Venstreparti",162
"0713 Sande (Vestf.)","Venstre",127
"0713 Sande (Vestf.)","Miljøpartiet de Grønne",9
"0713 Sande (Vestf.)","Norges Kommunistiske Parti",2
"0713 Sande (Vestf.)","Rød valgallianse",22
"0713 Sande (Vestf.)","Det Liberale Folkepartiet",2
"0713 Sande (Vestf.)","Fedrelandspartiet",6
"0713 Sande (Vestf.)","Naturlovpartiet",5
"0714 Hof","Arbeiderpartiet",625
"0714 Hof","Fremskrittspartiet",242
"0714 Hof","Høyre",217
"0714 Hof","Kristelig Folkeparti",183
"0714 Hof","Senterpartiet",298
"0714 Hof","Sosialistisk Venstreparti",53
"0714 Hof","Venstre",45
"0714 Hof","Miljøpartiet de Grønne",8
"0714 Hof","Rød valgallianse",17
"0714 Hof","Fedrelandspartiet",4
"0714 Hof","Naturlovpartiet",2
"0716 Re","Arbeiderpartiet",643
"0716 Re","Fremskrittspartiet",410
"0716 Re","Høyre",345
"0716 Re","Kristelig Folkeparti",496
"0716 Re","Senterpartiet",449
"0716 Re","Sosialistisk Venstreparti",59
"0716 Re","Venstre",45
"0716 Re","Miljøpartiet de Grønne",4
"0716 Re","Norges Kommunistiske Parti",1
"0716 Re","Rød valgallianse",15
"0716 Re","Fedrelandspartiet",3
"0716 Re","Naturlovpartiet",5
"0718 Ramnes (-2001)","Arbeiderpartiet",489
"0718 Ramnes (-2001)","Fremskrittspartiet",340
"0718 Ramnes (-2001)","Høyre",258
"0718 Ramnes (-2001)","Kristelig Folkeparti",337
"0718 Ramnes (-2001)","Senterpartiet",526
"0718 Ramnes (-2001)","Sosialistisk Venstreparti",75
"0718 Ramnes (-2001)","Venstre",58
"0718 Ramnes (-2001)","Miljøpartiet de Grønne",7
"0718 Ramnes (-2001)","Rød valgallianse",17
"0718 Ramnes (-2001)","Det Liberale Folkepartiet",1
"0718 Ramnes (-2001)","Fedrelandspartiet",6
"0718 Ramnes (-2001)","Naturlovpartiet",2
"0719 Andebu (-2016)","Arbeiderpartiet",759
"0719 Andebu (-2016)","Fremskrittspartiet",409
"0719 Andebu (-2016)","Høyre",425
"0719 Andebu (-2016)","Kristelig Folkeparti",445
"0719 Andebu (-2016)","Senterpartiet",353
"0719 Andebu (-2016)","Sosialistisk Venstreparti",114
"0719 Andebu (-2016)","Venstre",121
"0719 Andebu (-2016)","Miljøpartiet de Grønne",4
"0719 Andebu (-2016)","Rød valgallianse",39
"0719 Andebu (-2016)","Fedrelandspartiet",4
"0719 Andebu (-2016)","Naturlovpartiet",4
"0720 Stokke (-2016)","Arbeiderpartiet",1588
"0720 Stokke (-2016)","Fremskrittspartiet",1013
"0720 Stokke (-2016)","Høyre",888
"0720 Stokke (-2016)","Kristelig Folkeparti",893
"0720 Stokke (-2016)","Senterpartiet",503
"0720 Stokke (-2016)","Sosialistisk Venstreparti",279
"0720 Stokke (-2016)","Venstre",189
"0720 Stokke (-2016)","Miljøpartiet de Grønne",19
"0720 Stokke (-2016)","Rød valgallianse",34
"0720 Stokke (-2016)","Det Liberale Folkepartiet",3
"0720 Stokke (-2016)","Fedrelandspartiet",12
"0720 Stokke (-2016)","Naturlovpartiet",4
"0722 Nøtterøy","Arbeiderpartiet",3281
"0722 Nøtterøy","Fremskrittspartiet",2542
"0722 Nøtterøy","Høyre",2765
"0722 Nøtterøy","Kristelig Folkeparti",1225
"0722 Nøtterøy","Senterpartiet",319
"0722 Nøtterøy","Sosialistisk Venstreparti",719
"0722 Nøtterøy","Venstre",413
"0722 Nøtterøy","Miljøpartiet de Grønne",35
"0722 Nøtterøy","Norges Kommunistiske Parti",4
"0722 Nøtterøy","Rød valgallianse",157
"0722 Nøtterøy","Det Liberale Folkepartiet",17
"0722 Nøtterøy","Fedrelandspartiet",19
"0722 Nøtterøy","Naturlovpartiet",5
"0723 Tjøme","Arbeiderpartiet",755
"0723 Tjøme","Fremskrittspartiet",688
"0723 Tjøme","Høyre",501
"0723 Tjøme","Kristelig Folkeparti",206
"0723 Tjøme","Senterpartiet",74
"0723 Tjøme","Sosialistisk Venstreparti",151
"0723 Tjøme","Venstre",81
"0723 Tjøme","Miljøpartiet de Grønne",15
"0723 Tjøme","Norges Kommunistiske Parti",1
"0723 Tjøme","Rød valgallianse",36
"0723 Tjøme","Fedrelandspartiet",7
"0723 Tjøme","Naturlovpartiet",4
"0728 Lardal","Arbeiderpartiet",618
"0728 Lardal","Fremskrittspartiet",186
"0728 Lardal","Høyre",146
"0728 Lardal","Kristelig Folkeparti",192
"0728 Lardal","Senterpartiet",255
"0728 Lardal","Sosialistisk Venstreparti",60
"0728 Lardal","Venstre",47
"0728 Lardal","Norges Kommunistiske Parti",1
"0728 Lardal","Rød valgallianse",3
"0728 Lardal","Fedrelandspartiet",2
"0728 Lardal","Naturlovpartiet",1
"0805 Porsgrunn","Arbeiderpartiet",8299
"0805 Porsgrunn","Fremskrittspartiet",3363
"0805 Porsgrunn","Høyre",2292
"0805 Porsgrunn","Kristelig Folkeparti",2276
"0805 Porsgrunn","Senterpartiet",618
"0805 Porsgrunn","Sosialistisk Venstreparti",1361
"0805 Porsgrunn","Venstre",655
"0805 Porsgrunn","Miljøpartiet de Grønne",25
"0805 Porsgrunn","Norges Kommunistiske Parti",27
"0805 Porsgrunn","Pensjonistpartiet",242
"0805 Porsgrunn","Rød valgallianse",190
"0805 Porsgrunn","Fedrelandspartiet",40
"0805 Porsgrunn","Naturlovpartiet",15
"0806 Skien","Arbeiderpartiet",11003
"0806 Skien","Fremskrittspartiet",5209
"0806 Skien","Høyre",3147
"0806 Skien","Kristelig Folkeparti",4079
"0806 Skien","Senterpartiet",1303
"0806 Skien","Sosialistisk Venstreparti",2186
"0806 Skien","Venstre",988
"0806 Skien","Miljøpartiet de Grønne",44
"0806 Skien","Norges Kommunistiske Parti",21
"0806 Skien","Pensjonistpartiet",536
"0806 Skien","Rød valgallianse",305
"0806 Skien","Fedrelandspartiet",56
"0806 Skien","Naturlovpartiet",25
"0807 Notodden","Arbeiderpartiet",3212
"0807 Notodden","Fremskrittspartiet",1144
"0807 Notodden","Høyre",519
"0807 Notodden","Kristelig Folkeparti",1067
"0807 Notodden","Senterpartiet",563
"0807 Notodden","Sosialistisk Venstreparti",534
"0807 Notodden","Venstre",170
"0807 Notodden","Miljøpartiet de Grønne",6
"0807 Notodden","Norges Kommunistiske Parti",8
"0807 Notodden","Pensjonistpartiet",37
"0807 Notodden","Rød valgallianse",147
"0807 Notodden","Fedrelandspartiet",11
"0807 Notodden","Naturlovpartiet",5
"0811 Siljan","Arbeiderpartiet",576
"0811 Siljan","Fremskrittspartiet",142
"0811 Siljan","Høyre",105
"0811 Siljan","Kristelig Folkeparti",237
"0811 Siljan","Senterpartiet",129
"0811 Siljan","Sosialistisk Venstreparti",91
"0811 Siljan","Venstre",37
"0811 Siljan","Miljøpartiet de Grønne",2
"0811 Siljan","Pensjonistpartiet",20
"0811 Siljan","Rød valgallianse",3
"0811 Siljan","Naturlovpartiet",1
"0814 Bamble","Arbeiderpartiet",3228
"0814 Bamble","Fremskrittspartiet",1379
"0814 Bamble","Høyre",991
"0814 Bamble","Kristelig Folkeparti",1115
"0814 Bamble","Senterpartiet",416
"0814 Bamble","Sosialistisk Venstreparti",453
"0814 Bamble","Venstre",259
"0814 Bamble","Miljøpartiet de Grønne",10
"0814 Bamble","Norges Kommunistiske Parti",2
"0814 Bamble","Pensjonistpartiet",69
"0814 Bamble","Rød valgallianse",97
"0814 Bamble","Fedrelandspartiet",10
"0814 Bamble","Naturlovpartiet",2
"0815 Kragerø","Arbeiderpartiet",2436
"0815 Kragerø","Fremskrittspartiet",872
"0815 Kragerø","Høyre",614
"0815 Kragerø","Kristelig Folkeparti",1012
"0815 Kragerø","Senterpartiet",369
"0815 Kragerø","Sosialistisk Venstreparti",417
"0815 Kragerø","Venstre",374
"0815 Kragerø","Miljøpartiet de Grønne",15
"0815 Kragerø","Pensjonistpartiet",108
"0815 Kragerø","Rød valgallianse",116
"0815 Kragerø","Fedrelandspartiet",7
"0815 Kragerø","Naturlovpartiet",2
"0817 Drangedal","Arbeiderpartiet",1020
"0817 Drangedal","Fremskrittspartiet",223
"0817 Drangedal","Høyre",136
"0817 Drangedal","Kristelig Folkeparti",515
"0817 Drangedal","Senterpartiet",328
"0817 Drangedal","Sosialistisk Venstreparti",179
"0817 Drangedal","Venstre",144
"0817 Drangedal","Miljøpartiet de Grønne",2
"0817 Drangedal","Norges Kommunistiske Parti",1
"0817 Drangedal","Pensjonistpartiet",18
"0817 Drangedal","Rød valgallianse",17
"0817 Drangedal","Fedrelandspartiet",4
"0817 Drangedal","Naturlovpartiet",1
"0819 Nome","Arbeiderpartiet",1495
"0819 Nome","Fremskrittspartiet",517
"0819 Nome","Høyre",343
"0819 Nome","Kristelig Folkeparti",596
"0819 Nome","Senterpartiet",490
"0819 Nome","Sosialistisk Venstreparti",335
"0819 Nome","Venstre",122
"0819 Nome","Miljøpartiet de Grønne",6
"0819 Nome","Norges Kommunistiske Parti",1
"0819 Nome","Pensjonistpartiet",39
"0819 Nome","Rød valgallianse",16
"0819 Nome","Fedrelandspartiet",7
"0819 Nome","Naturlovpartiet",3
"0821 Bø (Telem.)","Arbeiderpartiet",880
"0821 Bø (Telem.)","Fremskrittspartiet",367
"0821 Bø (Telem.)","Høyre",215
"0821 Bø (Telem.)","Kristelig Folkeparti",466
"0821 Bø (Telem.)","Senterpartiet",442
"0821 Bø (Telem.)","Sosialistisk Venstreparti",277
"0821 Bø (Telem.)","Venstre",162
"0821 Bø (Telem.)","Miljøpartiet de Grønne",13
"0821 Bø (Telem.)","Norges Kommunistiske Parti",4
"0821 Bø (Telem.)","Pensjonistpartiet",35
"0821 Bø (Telem.)","Rød valgallianse",25
"0821 Bø (Telem.)","Fedrelandspartiet",7
"0821 Bø (Telem.)","Naturlovpartiet",1
"0822 Sauherad","Arbeiderpartiet",825
"0822 Sauherad","Fremskrittspartiet",311
"0822 Sauherad","Høyre",178
"0822 Sauherad","Kristelig Folkeparti",405
"0822 Sauherad","Senterpartiet",426
"0822 Sauherad","Sosialistisk Venstreparti",201
"0822 Sauherad","Venstre",116
"0822 Sauherad","Miljøpartiet de Grønne",2
"0822 Sauherad","Pensjonistpartiet",22
"0822 Sauherad","Rød valgallianse",18
"0822 Sauherad","Fedrelandspartiet",3
"0822 Sauherad","Naturlovpartiet",7
"0826 Tinn","Arbeiderpartiet",1825
"0826 Tinn","Fremskrittspartiet",492
"0826 Tinn","Høyre",359
"0826 Tinn","Kristelig Folkeparti",386
"0826 Tinn","Senterpartiet",536
"0826 Tinn","Sosialistisk Venstreparti",325
"0826 Tinn","Venstre",103
"0826 Tinn","Miljøpartiet de Grønne",5
"0826 Tinn","Pensjonistpartiet",46
"0826 Tinn","Rød valgallianse",24
"0826 Tinn","Fedrelandspartiet",5
"0826 Tinn","Naturlovpartiet",1
"0827 Hjartdal","Arbeiderpartiet",356
"0827 Hjartdal","Fremskrittspartiet",110
"0827 Hjartdal","Høyre",38
"0827 Hjartdal","Kristelig Folkeparti",217
"0827 Hjartdal","Senterpartiet",252
"0827 Hjartdal","Sosialistisk Venstreparti",34
"0827 Hjartdal","Venstre",26
"0827 Hjartdal","Miljøpartiet de Grønne",1
"0827 Hjartdal","Pensjonistpartiet",6
"0827 Hjartdal","Rød valgallianse",13
"0827 Hjartdal","Fedrelandspartiet",1
"0828 Seljord","Arbeiderpartiet",500
"0828 Seljord","Fremskrittspartiet",203
"0828 Seljord","Høyre",138
"0828 Seljord","Kristelig Folkeparti",346
"0828 Seljord","Senterpartiet",347
"0828 Seljord","Sosialistisk Venstreparti",149
"0828 Seljord","Venstre",70
"0828 Seljord","Miljøpartiet de Grønne",7
"0828 Seljord","Pensjonistpartiet",11
"0828 Seljord","Rød valgallianse",12
"0828 Seljord","Naturlovpartiet",1
"0829 Kviteseid","Arbeiderpartiet",493
"0829 Kviteseid","Fremskrittspartiet",147
"0829 Kviteseid","Høyre",122
"0829 Kviteseid","Kristelig Folkeparti",304
"0829 Kviteseid","Senterpartiet",351
"0829 Kviteseid","Sosialistisk Venstreparti",123
"0829 Kviteseid","Venstre",46
"0829 Kviteseid","Miljøpartiet de Grønne",4
"0829 Kviteseid","Pensjonistpartiet",6
"0829 Kviteseid","Rød valgallianse",4
"0829 Kviteseid","Fedrelandspartiet",3
"0829 Kviteseid","Naturlovpartiet",1
"0830 Nissedal","Arbeiderpartiet",296
"0830 Nissedal","Fremskrittspartiet",93
"0830 Nissedal","Høyre",59
"0830 Nissedal","Kristelig Folkeparti",220
"0830 Nissedal","Senterpartiet",148
"0830 Nissedal","Sosialistisk Venstreparti",53
"0830 Nissedal","Venstre",21
"0830 Nissedal","Miljøpartiet de Grønne",3
"0830 Nissedal","Pensjonistpartiet",1
"0830 Nissedal","Rød valgallianse",6
"0830 Nissedal","Fedrelandspartiet",2
"0831 Fyresdal","Arbeiderpartiet",321
"0831 Fyresdal","Fremskrittspartiet",56
"0831 Fyresdal","Høyre",38
"0831 Fyresdal","Kristelig Folkeparti",92
"0831 Fyresdal","Senterpartiet",189
"0831 Fyresdal","Sosialistisk Venstreparti",61
"0831 Fyresdal","Venstre",21
"0831 Fyresdal","Norges Kommunistiske Parti",1
"0831 Fyresdal","Pensjonistpartiet",3
"0831 Fyresdal","Rød valgallianse",5
"0831 Fyresdal","Fedrelandspartiet",4
"0833 Tokke","Arbeiderpartiet",650
"0833 Tokke","Fremskrittspartiet",117
"0833 Tokke","Høyre",104
"0833 Tokke","Kristelig Folkeparti",201
"0833 Tokke","Senterpartiet",348
"0833 Tokke","Sosialistisk Venstreparti",138
"0833 Tokke","Venstre",33
"0833 Tokke","Miljøpartiet de Grønne",1
"0833 Tokke","Pensjonistpartiet",8
"0833 Tokke","Rød valgallianse",9
"0833 Tokke","Fedrelandspartiet",4
"0834 Vinje","Arbeiderpartiet",587
"0834 Vinje","Fremskrittspartiet",166
"0834 Vinje","Høyre",153
"0834 Vinje","Kristelig Folkeparti",307
"0834 Vinje","Senterpartiet",517
"0834 Vinje","Sosialistisk Venstreparti",425
"0834 Vinje","Venstre",66
"0834 Vinje","Miljøpartiet de Grønne",5
"0834 Vinje","Pensjonistpartiet",8
"0834 Vinje","Rød valgallianse",14
"0834 Vinje","Fedrelandspartiet",1
"0901 Risør","Arbeiderpartiet",1494
"0901 Risør","Fremskrittspartiet",605
"0901 Risør","Høyre",456
"0901 Risør","Kristelig Folkeparti",680
"0901 Risør","Senterpartiet",264
"0901 Risør","Sosialistisk Venstreparti",197
"0901 Risør","Venstre",315
"0901 Risør","Miljøpartiet de Grønne",13
"0901 Risør","Norges Kommunistiske Parti",5
"0901 Risør","Rød valgallianse",63
"0901 Risør","Fedrelandspartiet",13
"0901 Risør","Naturlovpartiet",5
"0904 Grimstad","Arbeiderpartiet",2432
"0904 Grimstad","Fremskrittspartiet",1670
"0904 Grimstad","Høyre",1373
"0904 Grimstad","Kristelig Folkeparti",2417
"0904 Grimstad","Senterpartiet",806
"0904 Grimstad","Sosialistisk Venstreparti",364
"0904 Grimstad","Venstre",366
"0904 Grimstad","Miljøpartiet de Grønne",19
"0904 Grimstad","Norges Kommunistiske Parti",6
"0904 Grimstad","Rød valgallianse",38
"0904 Grimstad","Fedrelandspartiet",23
"0904 Grimstad","Naturlovpartiet",23
"0906 Arendal","Arbeiderpartiet",7359
"0906 Arendal","Fremskrittspartiet",4556
"0906 Arendal","Høyre",3176
"0906 Arendal","Kristelig Folkeparti",3947
"0906 Arendal","Senterpartiet",1040
"0906 Arendal","Sosialistisk Venstreparti",1086
"0906 Arendal","Venstre",1054
"0906 Arendal","Miljøpartiet de Grønne",41
"0906 Arendal","Norges Kommunistiske Parti",18
"0906 Arendal","Rød valgallianse",179
"0906 Arendal","Fedrelandspartiet",38
"0906 Arendal","Naturlovpartiet",46
"0911 Gjerstad","Arbeiderpartiet",539
"0911 Gjerstad","Fremskrittspartiet",174
"0911 Gjerstad","Høyre",138
"0911 Gjerstad","Kristelig Folkeparti",291
"0911 Gjerstad","Senterpartiet",181
"0911 Gjerstad","Sosialistisk Venstreparti",51
"0911 Gjerstad","Venstre",76
"0911 Gjerstad","Norges Kommunistiske Parti",1
"0911 Gjerstad","Rød valgallianse",3
"0911 Gjerstad","Fedrelandspartiet",5
"0912 Vegårshei","Arbeiderpartiet",395
"0912 Vegårshei","Fremskrittspartiet",112
"0912 Vegårshei","Høyre",127
"0912 Vegårshei","Kristelig Folkeparti",313
"0912 Vegårshei","Senterpartiet",131
"0912 Vegårshei","Sosialistisk Venstreparti",20
"0912 Vegårshei","Venstre",44
"0912 Vegårshei","Norges Kommunistiske Parti",1
"0912 Vegårshei","Rød valgallianse",4
"0912 Vegårshei","Fedrelandspartiet",1
"0912 Vegårshei","Naturlovpartiet",1
"0914 Tvedestrand","Arbeiderpartiet",1051
"0914 Tvedestrand","Fremskrittspartiet",610
"0914 Tvedestrand","Høyre",500
"0914 Tvedestrand","Kristelig Folkeparti",596
"0914 Tvedestrand","Senterpartiet",310
"0914 Tvedestrand","Sosialistisk Venstreparti",150
"0914 Tvedestrand","Venstre",198
"0914 Tvedestrand","Miljøpartiet de Grønne",6
"0914 Tvedestrand","Rød valgallianse",26
"0914 Tvedestrand","Fedrelandspartiet",8
"0914 Tvedestrand","Naturlovpartiet",7
"0919 Froland","Arbeiderpartiet",726
"0919 Froland","Fremskrittspartiet",401
"0919 Froland","Høyre",150
"0919 Froland","Kristelig Folkeparti",663
"0919 Froland","Senterpartiet",291
"0919 Froland","Sosialistisk Venstreparti",80
"0919 Froland","Venstre",88
"0919 Froland","Miljøpartiet de Grønne",4
"0919 Froland","Rød valgallianse",14
"0919 Froland","Fedrelandspartiet",4
"0919 Froland","Naturlovpartiet",3
"0926 Lillesand","Arbeiderpartiet",1271
"0926 Lillesand","Fremskrittspartiet",800
"0926 Lillesand","Høyre",903
"0926 Lillesand","Kristelig Folkeparti",1071
"0926 Lillesand","Senterpartiet",258
"0926 Lillesand","Sosialistisk Venstreparti",266
"0926 Lillesand","Venstre",287
"0926 Lillesand","Miljøpartiet de Grønne",12
"0926 Lillesand","Norges Kommunistiske Parti",4
"0926 Lillesand","Rød valgallianse",60
"0926 Lillesand","Fedrelandspartiet",5
"0926 Lillesand","Naturlovpartiet",8
"0928 Birkenes","Arbeiderpartiet",579
"0928 Birkenes","Fremskrittspartiet",291
"0928 Birkenes","Høyre",362
"0928 Birkenes","Kristelig Folkeparti",705
"0928 Birkenes","Senterpartiet",330
"0928 Birkenes","Sosialistisk Venstreparti",54
"0928 Birkenes","Venstre",83
"0928 Birkenes","Miljøpartiet de Grønne",2
"0928 Birkenes","Rød valgallianse",9
"0928 Birkenes","Fedrelandspartiet",5
"0928 Birkenes","Naturlovpartiet",1
"0929 Åmli","Arbeiderpartiet",425
"0929 Åmli","Fremskrittspartiet",114
"0929 Åmli","Høyre",53
"0929 Åmli","Kristelig Folkeparti",177
"0929 Åmli","Senterpartiet",226
"0929 Åmli","Sosialistisk Venstreparti",85
"0929 Åmli","Venstre",23
"0929 Åmli","Rød valgallianse",9
"0929 Åmli","Fedrelandspartiet",1
"0935 Iveland","Arbeiderpartiet",133
"0935 Iveland","Fremskrittspartiet",81
"0935 Iveland","Høyre",48
"0935 Iveland","Kristelig Folkeparti",196
"0935 Iveland","Senterpartiet",112
