"kommune","parti","stemmer"
"0812 Gjerpen (-1963)","Arbeiderpartiet",3859
"0812 Gjerpen (-1963)","Høyre",740
"0812 Gjerpen (-1963)","Kristelig Folkeparti",901
"0812 Gjerpen (-1963)","Senterpartiet",414
"0812 Gjerpen (-1963)","Venstre",1158
"0812 Gjerpen (-1963)","Norges Kommunistiske Parti",278
"0812 Gjerpen (-1963)","Sosialistisk Folkeparti (1961-1969)",374
"0813 Eidanger (-1963)","Arbeiderpartiet",2863
"0813 Eidanger (-1963)","Høyre",577
"0813 Eidanger (-1963)","Kristelig Folkeparti",459
"0813 Eidanger (-1963)","Senterpartiet",188
"0813 Eidanger (-1963)","Venstre",928
"0813 Eidanger (-1963)","Norges Kommunistiske Parti",275
"0813 Eidanger (-1963)","Sosialistisk Folkeparti (1961-1969)",547
"0814 Bamble","Arbeiderpartiet",1235
"0814 Bamble","Høyre",168
"0814 Bamble","Kristelig Folkeparti",298
"0814 Bamble","Senterpartiet",237
"0814 Bamble","Venstre",277
"0814 Bamble","Norges Kommunistiske Parti",44
"0814 Bamble","Sosialistisk Folkeparti (1961-1969)",137
"0815 Kragerø","Arbeiderpartiet",2364
"0815 Kragerø","Høyre",689
"0815 Kragerø","Kristelig Folkeparti",601
"0815 Kragerø","Senterpartiet",230
"0815 Kragerø","Venstre",783
"0815 Kragerø","Norges Kommunistiske Parti",48
"0815 Kragerø","Sosialistisk Folkeparti (1961-1969)",463
"0817 Drangedal","Arbeiderpartiet",1194
"0817 Drangedal","Høyre",69
"0817 Drangedal","Kristelig Folkeparti",329
"0817 Drangedal","Senterpartiet",214
"0817 Drangedal","Venstre",477
"0817 Drangedal","Norges Kommunistiske Parti",29
"0817 Drangedal","Sosialistisk Folkeparti (1961-1969)",100
"0818 Solum (-1963)","Arbeiderpartiet",3666
"0818 Solum (-1963)","Høyre",426
"0818 Solum (-1963)","Kristelig Folkeparti",614
"0818 Solum (-1963)","Senterpartiet",296
"0818 Solum (-1963)","Venstre",630
"0818 Solum (-1963)","Norges Kommunistiske Parti",479
"0818 Solum (-1963)","Sosialistisk Folkeparti (1961-1969)",363
"0819u Holla (-1963)","Arbeiderpartiet",1352
"0819u Holla (-1963)","Høyre",210
"0819u Holla (-1963)","Kristelig Folkeparti",244
"0819u Holla (-1963)","Senterpartiet",266
"0819u Holla (-1963)","Venstre",134
"0819u Holla (-1963)","Norges Kommunistiske Parti",27
"0819u Holla (-1963)","Sosialistisk Folkeparti (1961-1969)",84
"0820 Lunde (-1963)","Arbeiderpartiet",815
"0820 Lunde (-1963)","Høyre",101
"0820 Lunde (-1963)","Kristelig Folkeparti",221
"0820 Lunde (-1963)","Senterpartiet",257
"0820 Lunde (-1963)","Venstre",157
"0820 Lunde (-1963)","Norges Kommunistiske Parti",19
"0820 Lunde (-1963)","Sosialistisk Folkeparti (1961-1969)",36
"0821 Bø (Telem.)","Arbeiderpartiet",951
"0821 Bø (Telem.)","Høyre",107
"0821 Bø (Telem.)","Kristelig Folkeparti",221
"0821 Bø (Telem.)","Senterpartiet",370
"0821 Bø (Telem.)","Venstre",205
"0821 Bø (Telem.)","Norges Kommunistiske Parti",5
"0821 Bø (Telem.)","Sosialistisk Folkeparti (1961-1969)",82
"0822 Sauherad","Arbeiderpartiet",970
"0822 Sauherad","Høyre",257
"0822 Sauherad","Kristelig Folkeparti",278
"0822 Sauherad","Senterpartiet",297
"0822 Sauherad","Venstre",163
"0822 Sauherad","Norges Kommunistiske Parti",32
"0822 Sauherad","Sosialistisk Folkeparti (1961-1969)",117
"0823 Heddal (-1963)","Arbeiderpartiet",1386
"0823 Heddal (-1963)","Høyre",276
"0823 Heddal (-1963)","Kristelig Folkeparti",254
"0823 Heddal (-1963)","Senterpartiet",236
"0823 Heddal (-1963)","Venstre",76
"0823 Heddal (-1963)","Norges Kommunistiske Parti",78
"0823 Heddal (-1963)","Sosialistisk Folkeparti (1961-1969)",97
"0824 Gransherad (-1963)","Arbeiderpartiet",412
"0824 Gransherad (-1963)","Høyre",64
"0824 Gransherad (-1963)","Kristelig Folkeparti",28
"0824 Gransherad (-1963)","Senterpartiet",98
"0824 Gransherad (-1963)","Venstre",56
"0824 Gransherad (-1963)","Norges Kommunistiske Parti",5
"0824 Gransherad (-1963)","Sosialistisk Folkeparti (1961-1969)",59
"0825 Hovin (-1963)","Arbeiderpartiet",122
"0825 Hovin (-1963)","Høyre",25
"0825 Hovin (-1963)","Kristelig Folkeparti",14
"0825 Hovin (-1963)","Senterpartiet",81
"0825 Hovin (-1963)","Venstre",20
"0825 Hovin (-1963)","Norges Kommunistiske Parti",6
"0825 Hovin (-1963)","Sosialistisk Folkeparti (1961-1969)",11
"0826 Tinn","Arbeiderpartiet",3121
"0826 Tinn","Høyre",854
"0826 Tinn","Kristelig Folkeparti",329
"0826 Tinn","Senterpartiet",337
"0826 Tinn","Venstre",371
"0826 Tinn","Norges Kommunistiske Parti",205
"0826 Tinn","Sosialistisk Folkeparti (1961-1969)",459
"0827 Hjartdal","Arbeiderpartiet",409
"0827 Hjartdal","Høyre",135
"0827 Hjartdal","Kristelig Folkeparti",164
"0827 Hjartdal","Senterpartiet",136
"0827 Hjartdal","Venstre",43
"0827 Hjartdal","Norges Kommunistiske Parti",4
"0827 Hjartdal","Sosialistisk Folkeparti (1961-1969)",14
"0828 Seljord","Arbeiderpartiet",727
"0828 Seljord","Høyre",78
"0828 Seljord","Kristelig Folkeparti",219
"0828 Seljord","Senterpartiet",280
"0828 Seljord","Venstre",181
"0828 Seljord","Norges Kommunistiske Parti",8
"0828 Seljord","Sosialistisk Folkeparti (1961-1969)",36
"0829 Kviteseid","Arbeiderpartiet",856
"0829 Kviteseid","Høyre",129
"0829 Kviteseid","Kristelig Folkeparti",184
"0829 Kviteseid","Senterpartiet",320
"0829 Kviteseid","Venstre",133
"0829 Kviteseid","Norges Kommunistiske Parti",8
"0829 Kviteseid","Sosialistisk Folkeparti (1961-1969)",48
"0830 Nissedal","Arbeiderpartiet",463
"0830 Nissedal","Høyre",62
"0830 Nissedal","Kristelig Folkeparti",178
"0830 Nissedal","Senterpartiet",111
"0830 Nissedal","Venstre",123
"0830 Nissedal","Norges Kommunistiske Parti",7
"0830 Nissedal","Sosialistisk Folkeparti (1961-1969)",13
"0831 Fyresdal","Arbeiderpartiet",632
"0831 Fyresdal","Høyre",43
"0831 Fyresdal","Kristelig Folkeparti",102
"0831 Fyresdal","Senterpartiet",113
"0831 Fyresdal","Venstre",85
"0831 Fyresdal","Norges Kommunistiske Parti",7
"0831 Fyresdal","Sosialistisk Folkeparti (1961-1969)",12
"0832 Mo (-1963)","Arbeiderpartiet",482
"0832 Mo (-1963)","Høyre",48
"0832 Mo (-1963)","Kristelig Folkeparti",90
"0832 Mo (-1963)","Senterpartiet",158
"0832 Mo (-1963)","Venstre",62
"0832 Mo (-1963)","Norges Kommunistiske Parti",40
"0832 Mo (-1963)","Sosialistisk Folkeparti (1961-1969)",15
"0833u Lårdal (-1963)","Arbeiderpartiet",648
"0833u Lårdal (-1963)","Høyre",82
"0833u Lårdal (-1963)","Kristelig Folkeparti",106
"0833u Lårdal (-1963)","Senterpartiet",153
"0833u Lårdal (-1963)","Venstre",60
"0833u Lårdal (-1963)","Norges Kommunistiske Parti",14
"0833u Lårdal (-1963)","Sosialistisk Folkeparti (1961-1969)",36
"0834 Vinje","Arbeiderpartiet",645
"0834 Vinje","Høyre",68
"0834 Vinje","Kristelig Folkeparti",111
"0834 Vinje","Senterpartiet",177
"0834 Vinje","Venstre",149
"0834 Vinje","Norges Kommunistiske Parti",17
"0834 Vinje","Sosialistisk Folkeparti (1961-1969)",98
"0835 Rauland (-1963)","Arbeiderpartiet",410
"0835 Rauland (-1963)","Høyre",34
"0835 Rauland (-1963)","Kristelig Folkeparti",103
"0835 Rauland (-1963)","Senterpartiet",72
"0835 Rauland (-1963)","Venstre",52
"0835 Rauland (-1963)","Norges Kommunistiske Parti",2
"0835 Rauland (-1963)","Sosialistisk Folkeparti (1961-1969)",63
"0901 Risør","Arbeiderpartiet",825
"0901 Risør","Høyre",371
"0901 Risør","Kristelig Folkeparti",217
"0901 Risør","Norges Kommunistiske Parti",20
"0901 Risør","Fellesliste Venstre",207
"0901 Risør","Fellesliste Senterpartiet",1
"0903 Arendal (-1991)","Arbeiderpartiet",2650
"0903 Arendal (-1991)","Høyre",1858
"0903 Arendal (-1991)","Kristelig Folkeparti",788
"0903 Arendal (-1991)","Norges Kommunistiske Parti",48
"0903 Arendal (-1991)","Fellesliste Venstre",467
"0903 Arendal (-1991)","Fellesliste Senterpartiet",2
"0904 Grimstad","Arbeiderpartiet",440
"0904 Grimstad","Høyre",525
"0904 Grimstad","Kristelig Folkeparti",320
"0904 Grimstad","Norges Kommunistiske Parti",2
"0904 Grimstad","Fellesliste Venstre",70
"0904 Grimstad","Fellesliste Senterpartiet",7
"0905 Lillesand (-1961)","Arbeiderpartiet",104
"0905 Lillesand (-1961)","Høyre",241
"0905 Lillesand (-1961)","Kristelig Folkeparti",99
"0905 Lillesand (-1961)","Fellesliste Venstre",151
"0905 Lillesand (-1961)","Fellesliste Senterpartiet",4
"0911 Gjerstad","Arbeiderpartiet",626
"0911 Gjerstad","Høyre",54
"0911 Gjerstad","Kristelig Folkeparti",248
"0911 Gjerstad","Norges Kommunistiske Parti",15
"0911 Gjerstad","Fellesliste Venstre",192
"0911 Gjerstad","Fellesliste Senterpartiet",124
"0912 Vegårshei","Arbeiderpartiet",484
"0912 Vegårshei","Høyre",83
"0912 Vegårshei","Kristelig Folkeparti",195
"0912 Vegårshei","Norges Kommunistiske Parti",8
"0912 Vegårshei","Fellesliste Venstre",101
"0912 Vegårshei","Fellesliste Senterpartiet",80
"0913 Søndeled (-1963)","Arbeiderpartiet",536
"0913 Søndeled (-1963)","Høyre",128
"0913 Søndeled (-1963)","Kristelig Folkeparti",338
"0913 Søndeled (-1963)","Norges Kommunistiske Parti",10
"0913 Søndeled (-1963)","Fellesliste Venstre",346
"0913 Søndeled (-1963)","Fellesliste Senterpartiet",112
"0914 Tvedestrand","Arbeiderpartiet",1219
"0914 Tvedestrand","Høyre",760
"0914 Tvedestrand","Kristelig Folkeparti",521
"0914 Tvedestrand","Norges Kommunistiske Parti",19
"0914 Tvedestrand","Fellesliste Venstre",466
"0914 Tvedestrand","Fellesliste Senterpartiet",188
"0916 Flosta (-1961)","Arbeiderpartiet",226
"0916 Flosta (-1961)","Høyre",290
"0916 Flosta (-1961)","Kristelig Folkeparti",50
"0916 Flosta (-1961)","Fellesliste Venstre",51
"0916 Flosta (-1961)","Fellesliste Senterpartiet",1
"0917 Stokken (1919-1961)","Arbeiderpartiet",1095
"0917 Stokken (1919-1961)","Høyre",163
"0917 Stokken (1919-1961)","Kristelig Folkeparti",122
"0917 Stokken (1919-1961)","Norges Kommunistiske Parti",14
"0917 Stokken (1919-1961)","Fellesliste Venstre",74
"0917 Stokken (1919-1961)","Fellesliste Senterpartiet",4
"0918u Austre Moland (-1961)","Arbeiderpartiet",280
"0918u Austre Moland (-1961)","Høyre",140
"0918u Austre Moland (-1961)","Kristelig Folkeparti",144
"0918u Austre Moland (-1961)","Norges Kommunistiske Parti",7
"0918u Austre Moland (-1961)","Fellesliste Venstre",125
"0918u Austre Moland (-1961)","Fellesliste Senterpartiet",78
"0919 Froland","Arbeiderpartiet",719
"0919 Froland","Høyre",50
"0919 Froland","Kristelig Folkeparti",266
"0919 Froland","Norges Kommunistiske Parti",29
"0919 Froland","Fellesliste Venstre",148
"0919 Froland","Fellesliste Senterpartiet",132
"0920 Øyestad (-1991)","Arbeiderpartiet",1481
"0920 Øyestad (-1991)","Høyre",233
"0920 Øyestad (-1991)","Kristelig Folkeparti",381
"0920 Øyestad (-1991)","Norges Kommunistiske Parti",19
"0920 Øyestad (-1991)","Fellesliste Venstre",214
"0920 Øyestad (-1991)","Fellesliste Senterpartiet",247
"0921 Tromøy (-1991)","Arbeiderpartiet",726
"0921 Tromøy (-1991)","Høyre",435
"0921 Tromøy (-1991)","Kristelig Folkeparti",260
"0921 Tromøy (-1991)","Norges Kommunistiske Parti",4
"0921 Tromøy (-1991)","Fellesliste Venstre",145
"0921 Tromøy (-1991)","Fellesliste Senterpartiet",9
"0922 Hisøy (-1991)","Arbeiderpartiet",559
"0922 Hisøy (-1991)","Høyre",457
"0922 Hisøy (-1991)","Kristelig Folkeparti",116
"0922 Hisøy (-1991)","Norges Kommunistiske Parti",3
"0922 Hisøy (-1991)","Fellesliste Venstre",144
"0922 Hisøy (-1991)","Fellesliste Senterpartiet",21
"0923 Fjære (-1970)","Arbeiderpartiet",808
"0923 Fjære (-1970)","Høyre",511
"0923 Fjære (-1970)","Kristelig Folkeparti",587
"0923 Fjære (-1970)","Norges Kommunistiske Parti",38
"0923 Fjære (-1970)","Fellesliste Venstre",161
"0923 Fjære (-1970)","Fellesliste Senterpartiet",127
"0924 Landvik (-1970)","Arbeiderpartiet",243
"0924 Landvik (-1970)","Høyre",117
"0924 Landvik (-1970)","Kristelig Folkeparti",187
"0924 Landvik (-1970)","Norges Kommunistiske Parti",2
"0924 Landvik (-1970)","Fellesliste Venstre",120
"0924 Landvik (-1970)","Fellesliste Senterpartiet",240
"0925 Eide (-1961)","Arbeiderpartiet",54
"0925 Eide (-1961)","Høyre",79
"0925 Eide (-1961)","Kristelig Folkeparti",33
"0925 Eide (-1961)","Norges Kommunistiske Parti",2
"0925 Eide (-1961)","Fellesliste Venstre",27
"0925 Eide (-1961)","Fellesliste Senterpartiet",65
"0926u Vestre Moland (-1961)","Arbeiderpartiet",451
"0926u Vestre Moland (-1961)","Høyre",214
"0926u Vestre Moland (-1961)","Kristelig Folkeparti",174
"0926u Vestre Moland (-1961)","Norges Kommunistiske Parti",4
"0926u Vestre Moland (-1961)","Fellesliste Venstre",231
"0926u Vestre Moland (-1961)","Fellesliste Senterpartiet",112
"0927 Høvåg (-1961)","Arbeiderpartiet",116
"0927 Høvåg (-1961)","Høyre",147
"0927 Høvåg (-1961)","Kristelig Folkeparti",143
"0927 Høvåg (-1961)","Norges Kommunistiske Parti",1
"0927 Høvåg (-1961)","Fellesliste Venstre",212
"0927 Høvåg (-1961)","Fellesliste Senterpartiet",76
"0928 Birkenes","Arbeiderpartiet",284
"0928 Birkenes","Høyre",50
"0928 Birkenes","Kristelig Folkeparti",219
"0928 Birkenes","Norges Kommunistiske Parti",5
"0928 Birkenes","Fellesliste Venstre",186
"0928 Birkenes","Fellesliste Senterpartiet",155
"0929 Åmli","Arbeiderpartiet",696
"0929 Åmli","Høyre",18
"0929 Åmli","Kristelig Folkeparti",123
"0929 Åmli","Norges Kommunistiske Parti",24
"0929 Åmli","Fellesliste Venstre",72
"0929 Åmli","Fellesliste Senterpartiet",182
"0931 Tovdal (1908-1966)","Arbeiderpartiet",50
"0931 Tovdal (1908-1966)","Høyre",2
"0931 Tovdal (1908-1966)","Kristelig Folkeparti",12
"0931 Tovdal (1908-1966)","Norges Kommunistiske Parti",1
"0931 Tovdal (1908-1966)","Fellesliste Venstre",13
"0931 Tovdal (1908-1966)","Fellesliste Senterpartiet",32
"0932 Mykland (-1966)","Arbeiderpartiet",185
"0932 Mykland (-1966)","Høyre",17
"0932 Mykland (-1966)","Kristelig Folkeparti",46
"0932 Mykland (-1966)","Norges Kommunistiske Parti",1
"0932 Mykland (-1966)","Fellesliste Venstre",45
"0932 Mykland (-1966)","Fellesliste Senterpartiet",51
"0933 Herefoss (-1966)","Arbeiderpartiet",132
"0933 Herefoss (-1966)","Høyre",7
"0933 Herefoss (-1966)","Kristelig Folkeparti",84
"0933 Herefoss (-1966)","Norges Kommunistiske Parti",5
"0933 Herefoss (-1966)","Fellesliste Venstre",20
"0933 Herefoss (-1966)","Fellesliste Senterpartiet",54
"0934 Vegusdal (-1966)","Arbeiderpartiet",88
"0934 Vegusdal (-1966)","Høyre",3
"0934 Vegusdal (-1966)","Kristelig Folkeparti",67
"0934 Vegusdal (-1966)","Norges Kommunistiske Parti",2
"0934 Vegusdal (-1966)","Fellesliste Venstre",52
"0934 Vegusdal (-1966)","Fellesliste Senterpartiet",133
"0935 Iveland","Arbeiderpartiet",155
"0935 Iveland","Høyre",7
"0935 Iveland","Kristelig Folkeparti",97
"0935 Iveland","Norges Kommunistiske Parti",6
"0935 Iveland","Fellesliste Venstre",114
"0935 Iveland","Fellesliste Senterpartiet",137
"0937 Evje og Hornnes","Arbeiderpartiet",807
"0937 Evje og Hornnes","Høyre",82
"0937 Evje og Hornnes","Kristelig Folkeparti",205
"0937 Evje og Hornnes","Norges Kommunistiske Parti",19
"0937 Evje og Hornnes","Fellesliste Venstre",223
"0937 Evje og Hornnes","Fellesliste Senterpartiet",211
"0938 Bygland","Arbeiderpartiet",381
"0938 Bygland","Høyre",17
"0938 Bygland","Kristelig Folkeparti",165
"0938 Bygland","Norges Kommunistiske Parti",11
"0938 Bygland","Fellesliste Venstre",78
"0938 Bygland","Fellesliste Senterpartiet",278
"0939 Hylestad (1915-1961)","Arbeiderpartiet",154
"0939 Hylestad (1915-1961)","Kristelig Folkeparti",63
"0939 Hylestad (1915-1961)","Norges Kommunistiske Parti",3
"0939 Hylestad (1915-1961)","Fellesliste Venstre",10
"0939 Hylestad (1915-1961)","Fellesliste Senterpartiet",132
"0940 Valle","Arbeiderpartiet",132
"0940 Valle","Høyre",6
"0940 Valle","Kristelig Folkeparti",108
"0940 Valle","Fellesliste Venstre",19
"0940 Valle","Fellesliste Senterpartiet",167
"0941 Bykle","Arbeiderpartiet",95
"0941 Bykle","Høyre",1
"0941 Bykle","Kristelig Folkeparti",55
"0941 Bykle","Norges Kommunistiske Parti",2
"0941 Bykle","Fellesliste Venstre",14
"0941 Bykle","Fellesliste Senterpartiet",59
"1001 Kristiansand","Arbeiderpartiet",5923
"1001 Kristiansand","Høyre",2569
"1001 Kristiansand","Kristelig Folkeparti",1451
"1001 Kristiansand","Norges Kommunistiske Parti",286
"1001 Kristiansand","Fellesliste Venstre",4143
"1001 Kristiansand","Fellesliste Senterpartiet",269
"1002 Mandal","Arbeiderpartiet",957
"1002 Mandal","Høyre",550
"1002 Mandal","Kristelig Folkeparti",212
"1002 Mandal","Norges Kommunistiske Parti",61
"1002 Mandal","Fellesliste Venstre",728
"1002 Mandal","Fellesliste Senterpartiet",47
"1003 Farsund","Arbeiderpartiet",280
"1003 Farsund","Høyre",383
"1003 Farsund","Kristelig Folkeparti",172
"1003 Farsund","Norges Kommunistiske Parti",4
"1003 Farsund","Fellesliste Venstre",262
"1003 Farsund","Fellesliste Senterpartiet",15
"1004 Flekkefjord","Arbeiderpartiet",668
"1004 Flekkefjord","Høyre",400
"1004 Flekkefjord","Kristelig Folkeparti",258
"1004 Flekkefjord","Norges Kommunistiske Parti",4
"1004 Flekkefjord","Fellesliste Venstre",362
"1004 Flekkefjord","Fellesliste Senterpartiet",10
"1011 Randesund (-1964)","Arbeiderpartiet",152
"1011 Randesund (-1964)","Høyre",70
"1011 Randesund (-1964)","Kristelig Folkeparti",119
"1011 Randesund (-1964)","Norges Kommunistiske Parti",4
"1011 Randesund (-1964)","Fellesliste Venstre",166
"1011 Randesund (-1964)","Fellesliste Senterpartiet",70
"1012 Oddernes (-1964)","Arbeiderpartiet",2500
"1012 Oddernes (-1964)","Høyre",1103
"1012 Oddernes (-1964)","Kristelig Folkeparti",906
"1012 Oddernes (-1964)","Norges Kommunistiske Parti",139
"1012 Oddernes (-1964)","Fellesliste Venstre",1901
"1012 Oddernes (-1964)","Fellesliste Senterpartiet",291
"1013 Tveit (-1964)","Arbeiderpartiet",446
"1013 Tveit (-1964)","Høyre",66
"1013 Tveit (-1964)","Kristelig Folkeparti",166
"1013 Tveit (-1964)","Norges Kommunistiske Parti",27
"1013 Tveit (-1964)","Fellesliste Venstre",227
"1013 Tveit (-1964)","Fellesliste Senterpartiet",176
"1014 Vennesla","Arbeiderpartiet",1963
"1014 Vennesla","Høyre",99
"1014 Vennesla","Kristelig Folkeparti",431
"1014 Vennesla","Norges Kommunistiske Parti",132
"1014 Vennesla","Fellesliste Venstre",538
"1014 Vennesla","Fellesliste Senterpartiet",146
"1015 Hægeland (-1963)","Arbeiderpartiet",135
"1015 Hægeland (-1963)","Høyre",13
"1015 Hægeland (-1963)","Kristelig Folkeparti",85
"1015 Hægeland (-1963)","Norges Kommunistiske Parti",1
"1015 Hægeland (-1963)","Fellesliste Venstre",89
"1015 Hægeland (-1963)","Fellesliste Senterpartiet",154
"1016 Øvrebø (-1963)","Arbeiderpartiet",87
"1016 Øvrebø (-1963)","Høyre",12
"1016 Øvrebø (-1963)","Kristelig Folkeparti",108
"1016 Øvrebø (-1963)","Norges Kommunistiske Parti",2
"1016 Øvrebø (-1963)","Fellesliste Venstre",81
"1016 Øvrebø (-1963)","Fellesliste Senterpartiet",191
"1017u Greipstad (1913-1963)","Arbeiderpartiet",362
"1017u Greipstad (1913-1963)","Høyre",16
"1017u Greipstad (1913-1963)","Kristelig Folkeparti",79
"1017u Greipstad (1913-1963)","Norges Kommunistiske Parti",7
"1017u Greipstad (1913-1963)","Fellesliste Venstre",266
"1017u Greipstad (1913-1963)","Fellesliste Senterpartiet",216
"1018 Søgne","Arbeiderpartiet",528
"1018 Søgne","Høyre",206
"1018 Søgne","Kristelig Folkeparti",277
"1018 Søgne","Norges Kommunistiske Parti",11
"1018 Søgne","Fellesliste Venstre",475
"1018 Søgne","Fellesliste Senterpartiet",213
"1019 Halse og Harkmark (-1963)","Arbeiderpartiet",401
"1019 Halse og Harkmark (-1963)","Høyre",205
"1019 Halse og Harkmark (-1963)","Kristelig Folkeparti",182
"1019 Halse og Harkmark (-1963)","Norges Kommunistiske Parti",13
"1019 Halse og Harkmark (-1963)","Fellesliste Venstre",408
"1019 Halse og Harkmark (-1963)","Fellesliste Senterpartiet",311
"1020 Holum (-1963)","Arbeiderpartiet",117
"1020 Holum (-1963)","Høyre",20
"1020 Holum (-1963)","Kristelig Folkeparti",41
"1020 Holum (-1963)","Norges Kommunistiske Parti",2
"1020 Holum (-1963)","Fellesliste Venstre",138
"1020 Holum (-1963)","Fellesliste Senterpartiet",244
"1021u Øyslebø (-1963)","Arbeiderpartiet",186
"1021u Øyslebø (-1963)","Høyre",18
"1021u Øyslebø (-1963)","Kristelig Folkeparti",66
"1021u Øyslebø (-1963)","Fellesliste Venstre",95
"1021u Øyslebø (-1963)","Fellesliste Senterpartiet",199
"1022 Laudal (-1963)","Arbeiderpartiet",99
"1022 Laudal (-1963)","Høyre",3
"1022 Laudal (-1963)","Kristelig Folkeparti",41
"1022 Laudal (-1963)","Norges Kommunistiske Parti",1
"1022 Laudal (-1963)","Fellesliste Venstre",50
"1022 Laudal (-1963)","Fellesliste Senterpartiet",106
"1023 Finsland (-1963)","Arbeiderpartiet",41
"1023 Finsland (-1963)","Høyre",3
"1023 Finsland (-1963)","Kristelig Folkeparti",69
"1023 Finsland (-1963)","Fellesliste Venstre",72
"1023 Finsland (-1963)","Fellesliste Senterpartiet",267
"1024 Bjelland (-1963)","Arbeiderpartiet",46
"1024 Bjelland (-1963)","Høyre",9
"1024 Bjelland (-1963)","Kristelig Folkeparti",32
"1024 Bjelland (-1963)","Norges Kommunistiske Parti",1
"1024 Bjelland (-1963)","Fellesliste Venstre",85
"1024 Bjelland (-1963)","Fellesliste Senterpartiet",162
"1025 Grindheim (-1963)","Arbeiderpartiet",99
"1025 Grindheim (-1963)","Høyre",8
"1025 Grindheim (-1963)","Kristelig Folkeparti",77
"1025 Grindheim (-1963)","Norges Kommunistiske Parti",1
"1025 Grindheim (-1963)","Fellesliste Venstre",66
"1025 Grindheim (-1963)","Fellesliste Senterpartiet",115
"1026 Åseral","Arbeiderpartiet",100
"1026 Åseral","Høyre",4
"1026 Åseral","Kristelig Folkeparti",116
"1026 Åseral","Norges Kommunistiske Parti",3
"1026 Åseral","Fellesliste Venstre",114
"1026 Åseral","Fellesliste Senterpartiet",256
"1027u Konsmo (1911-1963)","Arbeiderpartiet",162
"1027u Konsmo (1911-1963)","Høyre",1
"1027u Konsmo (1911-1963)","Kristelig Folkeparti",22
"1027u Konsmo (1911-1963)","Norges Kommunistiske Parti",5
"1027u Konsmo (1911-1963)","Fellesliste Venstre",71
"1027u Konsmo (1911-1963)","Fellesliste Senterpartiet",154
"1028 Vigmostad (1911-1963)","Arbeiderpartiet",75
"1028 Vigmostad (1911-1963)","Høyre",6
"1028 Vigmostad (1911-1963)","Kristelig Folkeparti",26
"1028 Vigmostad (1911-1963)","Norges Kommunistiske Parti",1
"1028 Vigmostad (1911-1963)","Fellesliste Venstre",72
"1028 Vigmostad (1911-1963)","Fellesliste Senterpartiet",147
"1029u Sør-Audnedal (-1963)","Arbeiderpartiet",271
"1029u Sør-Audnedal (-1963)","Høyre",92
"1029u Sør-Audnedal (-1963)","Kristelig Folkeparti",110
"1029u Sør-Audnedal (-1963)","Norges Kommunistiske Parti",3
"1029u Sør-Audnedal (-1963)","Fellesliste Venstre",265
"1029u Sør-Audnedal (-1963)","Fellesliste Senterpartiet",281
"1030 Spangereid (-1963)","Arbeiderpartiet",107
"1030 Spangereid (-1963)","Høyre",64
"1030 Spangereid (-1963)","Kristelig Folkeparti",85
"1030 Spangereid (-1963)","Norges Kommunistiske Parti",1
"1030 Spangereid (-1963)","Fellesliste Venstre",117
"1030 Spangereid (-1963)","Fellesliste Senterpartiet",98
"1031 Austad (1909-1962)","Arbeiderpartiet",60
"1031 Austad (1909-1962)","Høyre",100
"1031 Austad (1909-1962)","Kristelig Folkeparti",40
"1031 Austad (1909-1962)","Fellesliste Venstre",66
"1031 Austad (1909-1962)","Fellesliste Senterpartiet",50
"1032 Lyngdal","Arbeiderpartiet",280
"1032 Lyngdal","Høyre",333
"1032 Lyngdal","Kristelig Folkeparti",342
"1032 Lyngdal","Norges Kommunistiske Parti",3
"1032 Lyngdal","Fellesliste Venstre",100
"1032 Lyngdal","Fellesliste Senterpartiet",345
"1033 Kvås (1909-1962)","Arbeiderpartiet",29
"1033 Kvås (1909-1962)","Høyre",46
"1033 Kvås (1909-1962)","Kristelig Folkeparti",53
"1033 Kvås (1909-1962)","Fellesliste Venstre",14
"1033 Kvås (1909-1962)","Fellesliste Senterpartiet",88
"1034 Hægebostad","Arbeiderpartiet",136
"1034 Hægebostad","Høyre",22
"1034 Hægebostad","Kristelig Folkeparti",60
"1034 Hægebostad","Norges Kommunistiske Parti",1
"1034 Hægebostad","Fellesliste Venstre",38
"1034 Hægebostad","Fellesliste Senterpartiet",162
"1035 Eiken (1916-1962)","Arbeiderpartiet",137
"1035 Eiken (1916-1962)","Høyre",24
"1035 Eiken (1916-1962)","Kristelig Folkeparti",109
"1035 Eiken (1916-1962)","Norges Kommunistiske Parti",2
"1035 Eiken (1916-1962)","Fellesliste Venstre",36
"1035 Eiken (1916-1962)","Fellesliste Senterpartiet",115
"1036 Fjotland (-1962)","Arbeiderpartiet",212
"1036 Fjotland (-1962)","Høyre",22
"1036 Fjotland (-1962)","Kristelig Folkeparti",158
"1036 Fjotland (-1962)","Norges Kommunistiske Parti",7
"1036 Fjotland (-1962)","Fellesliste Venstre",83
"1036 Fjotland (-1962)","Fellesliste Senterpartiet",99
"1037 Kvinesdal","Arbeiderpartiet",475
"1037 Kvinesdal","Høyre",206
"1037 Kvinesdal","Kristelig Folkeparti",389
"1037 Kvinesdal","Norges Kommunistiske Parti",10
"1037 Kvinesdal","Fellesliste Venstre",310
"1037 Kvinesdal","Fellesliste Senterpartiet",145
"1038 Feda (-1962)","Arbeiderpartiet",66
"1038 Feda (-1962)","Høyre",37
"1038 Feda (-1962)","Kristelig Folkeparti",99
"1038 Feda (-1962)","Fellesliste Venstre",41
