"kommune","parti","stemmer"
"0522 Gausdal","Sosialistisk Folkeparti (1961-1969)",111
"0528 Østre Toten","Arbeiderpartiet",4560
"0528 Østre Toten","Høyre",425
"0528 Østre Toten","Kristelig Folkeparti",386
"0528 Østre Toten","Senterpartiet",1773
"0528 Østre Toten","Venstre",747
"0528 Østre Toten","Norges Kommunistiske Parti",49
"0528 Østre Toten","Sosialistisk Folkeparti (1961-1969)",166
"0529 Vestre Toten","Arbeiderpartiet",4201
"0529 Vestre Toten","Høyre",485
"0529 Vestre Toten","Kristelig Folkeparti",440
"0529 Vestre Toten","Senterpartiet",1105
"0529 Vestre Toten","Venstre",426
"0529 Vestre Toten","Norges Kommunistiske Parti",58
"0529 Vestre Toten","Sosialistisk Folkeparti (1961-1969)",235
"0532 Jevnaker","Arbeiderpartiet",1990
"0532 Jevnaker","Høyre",287
"0532 Jevnaker","Kristelig Folkeparti",140
"0532 Jevnaker","Senterpartiet",288
"0532 Jevnaker","Venstre",72
"0532 Jevnaker","Norges Kommunistiske Parti",183
"0532 Jevnaker","Sosialistisk Folkeparti (1961-1969)",122
"0533 Lunner","Arbeiderpartiet",1857
"0533 Lunner","Høyre",248
"0533 Lunner","Kristelig Folkeparti",181
"0533 Lunner","Senterpartiet",687
"0533 Lunner","Venstre",153
"0533 Lunner","Norges Kommunistiske Parti",30
"0533 Lunner","Sosialistisk Folkeparti (1961-1969)",115
"0534 Gran","Arbeiderpartiet",3783
"0534 Gran","Høyre",528
"0534 Gran","Kristelig Folkeparti",464
"0534 Gran","Senterpartiet",1698
"0534 Gran","Venstre",253
"0534 Gran","Norges Kommunistiske Parti",84
"0534 Gran","Sosialistisk Folkeparti (1961-1969)",228
"0536 Søndre Land","Arbeiderpartiet",2625
"0536 Søndre Land","Høyre",152
"0536 Søndre Land","Kristelig Folkeparti",99
"0536 Søndre Land","Senterpartiet",587
"0536 Søndre Land","Venstre",168
"0536 Søndre Land","Norges Kommunistiske Parti",61
"0536 Søndre Land","Sosialistisk Folkeparti (1961-1969)",142
"0538 Nordre Land","Arbeiderpartiet",2674
"0538 Nordre Land","Høyre",226
"0538 Nordre Land","Kristelig Folkeparti",190
"0538 Nordre Land","Senterpartiet",783
"0538 Nordre Land","Venstre",205
"0538 Nordre Land","Norges Kommunistiske Parti",7
"0538 Nordre Land","Sosialistisk Folkeparti (1961-1969)",49
"0540 Sør-Aurdal","Arbeiderpartiet",1180
"0540 Sør-Aurdal","Høyre",97
"0540 Sør-Aurdal","Kristelig Folkeparti",112
"0540 Sør-Aurdal","Senterpartiet",592
"0540 Sør-Aurdal","Venstre",80
"0540 Sør-Aurdal","Norges Kommunistiske Parti",4
"0540 Sør-Aurdal","Sosialistisk Folkeparti (1961-1969)",21
"0541 Etnedal","Arbeiderpartiet",472
"0541 Etnedal","Høyre",54
"0541 Etnedal","Kristelig Folkeparti",141
"0541 Etnedal","Senterpartiet",327
"0541 Etnedal","Venstre",80
"0541 Etnedal","Norges Kommunistiske Parti",1
"0541 Etnedal","Sosialistisk Folkeparti (1961-1969)",9
"0542 Nord-Aurdal","Arbeiderpartiet",1509
"0542 Nord-Aurdal","Høyre",303
"0542 Nord-Aurdal","Kristelig Folkeparti",222
"0542 Nord-Aurdal","Senterpartiet",1159
"0542 Nord-Aurdal","Venstre",152
"0542 Nord-Aurdal","Norges Kommunistiske Parti",2
"0542 Nord-Aurdal","Sosialistisk Folkeparti (1961-1969)",31
"0543 Vestre Slidre","Arbeiderpartiet",501
"0543 Vestre Slidre","Høyre",52
"0543 Vestre Slidre","Kristelig Folkeparti",40
"0543 Vestre Slidre","Senterpartiet",633
"0543 Vestre Slidre","Venstre",120
"0543 Vestre Slidre","Norges Kommunistiske Parti",3
"0543 Vestre Slidre","Sosialistisk Folkeparti (1961-1969)",16
"0544 Øystre Slidre","Arbeiderpartiet",578
"0544 Øystre Slidre","Høyre",74
"0544 Øystre Slidre","Kristelig Folkeparti",37
"0544 Øystre Slidre","Senterpartiet",635
"0544 Øystre Slidre","Venstre",165
"0544 Øystre Slidre","Norges Kommunistiske Parti",5
"0544 Øystre Slidre","Sosialistisk Folkeparti (1961-1969)",16
"0545 Vang","Arbeiderpartiet",297
"0545 Vang","Høyre",63
"0545 Vang","Kristelig Folkeparti",45
"0545 Vang","Senterpartiet",555
"0545 Vang","Venstre",43
"0545 Vang","Norges Kommunistiske Parti",1
"0545 Vang","Sosialistisk Folkeparti (1961-1969)",7
"0601 Ringerike (1964-1976)","Arbeiderpartiet",10161
"0601 Ringerike (1964-1976)","Høyre",3065
"0601 Ringerike (1964-1976)","Kristelig Folkeparti",498
"0601 Ringerike (1964-1976)","Senterpartiet",1528
"0601 Ringerike (1964-1976)","Venstre",654
"0601 Ringerike (1964-1976)","Norges Kommunistiske Parti",221
"0601 Ringerike (1964-1976)","Sosialistisk Folkeparti (1961-1969)",1246
"0602 Drammen","Arbeiderpartiet",15557
"0602 Drammen","Høyre",9771
"0602 Drammen","Kristelig Folkeparti",1412
"0602 Drammen","Senterpartiet",722
"0602 Drammen","Venstre",938
"0602 Drammen","Norges Kommunistiske Parti",303
"0602 Drammen","Sosialistisk Folkeparti (1961-1969)",1624
"0604 Kongsberg","Arbeiderpartiet",5713
"0604 Kongsberg","Høyre",2239
"0604 Kongsberg","Kristelig Folkeparti",416
"0604 Kongsberg","Senterpartiet",1082
"0604 Kongsberg","Venstre",847
"0604 Kongsberg","Norges Kommunistiske Parti",63
"0604 Kongsberg","Sosialistisk Folkeparti (1961-1969)",438
"0615 Flå","Arbeiderpartiet",457
"0615 Flå","Høyre",167
"0615 Flå","Kristelig Folkeparti",27
"0615 Flå","Senterpartiet",138
"0615 Flå","Venstre",13
"0615 Flå","Norges Kommunistiske Parti",1
"0615 Flå","Sosialistisk Folkeparti (1961-1969)",15
"0616 Nes (Busk.)","Arbeiderpartiet",801
"0616 Nes (Busk.)","Høyre",365
"0616 Nes (Busk.)","Kristelig Folkeparti",133
"0616 Nes (Busk.)","Senterpartiet",340
"0616 Nes (Busk.)","Venstre",112
"0616 Nes (Busk.)","Norges Kommunistiske Parti",2
"0616 Nes (Busk.)","Sosialistisk Folkeparti (1961-1969)",22
"0617 Gol","Arbeiderpartiet",625
"0617 Gol","Høyre",378
"0617 Gol","Kristelig Folkeparti",177
"0617 Gol","Senterpartiet",465
"0617 Gol","Venstre",170
"0617 Gol","Norges Kommunistiske Parti",4
"0617 Gol","Sosialistisk Folkeparti (1961-1969)",35
"0618 Hemsedal","Arbeiderpartiet",154
"0618 Hemsedal","Høyre",157
"0618 Hemsedal","Kristelig Folkeparti",119
"0618 Hemsedal","Senterpartiet",324
"0618 Hemsedal","Venstre",65
"0618 Hemsedal","Norges Kommunistiske Parti",1
"0618 Hemsedal","Sosialistisk Folkeparti (1961-1969)",7
"0619 Ål","Arbeiderpartiet",827
"0619 Ål","Høyre",452
"0619 Ål","Kristelig Folkeparti",272
"0619 Ål","Senterpartiet",698
"0619 Ål","Venstre",234
"0619 Ål","Norges Kommunistiske Parti",1
"0619 Ål","Sosialistisk Folkeparti (1961-1969)",40
"0620 Hol","Arbeiderpartiet",975
"0620 Hol","Høyre",551
"0620 Hol","Kristelig Folkeparti",139
"0620 Hol","Senterpartiet",381
"0620 Hol","Venstre",192
"0620 Hol","Norges Kommunistiske Parti",5
"0620 Hol","Sosialistisk Folkeparti (1961-1969)",49
"0621 Sigdal","Arbeiderpartiet",931
"0621 Sigdal","Høyre",615
"0621 Sigdal","Kristelig Folkeparti",49
"0621 Sigdal","Senterpartiet",620
"0621 Sigdal","Venstre",56
"0621 Sigdal","Norges Kommunistiske Parti",1
"0621 Sigdal","Sosialistisk Folkeparti (1961-1969)",26
"0622 Krødsherad","Arbeiderpartiet",624
"0622 Krødsherad","Høyre",209
"0622 Krødsherad","Kristelig Folkeparti",17
"0622 Krødsherad","Senterpartiet",250
"0622 Krødsherad","Venstre",14
"0622 Krødsherad","Norges Kommunistiske Parti",7
"0622 Krødsherad","Sosialistisk Folkeparti (1961-1969)",74
"0623 Modum","Arbeiderpartiet",4155
"0623 Modum","Høyre",1071
"0623 Modum","Kristelig Folkeparti",282
"0623 Modum","Senterpartiet",937
"0623 Modum","Venstre",98
"0623 Modum","Norges Kommunistiske Parti",125
"0623 Modum","Sosialistisk Folkeparti (1961-1969)",403
"0624 Øvre Eiker","Arbeiderpartiet",3801
"0624 Øvre Eiker","Høyre",1438
"0624 Øvre Eiker","Kristelig Folkeparti",310
"0624 Øvre Eiker","Senterpartiet",1120
"0624 Øvre Eiker","Venstre",265
"0624 Øvre Eiker","Norges Kommunistiske Parti",129
"0624 Øvre Eiker","Sosialistisk Folkeparti (1961-1969)",462
"0625 Nedre Eiker","Arbeiderpartiet",4884
"0625 Nedre Eiker","Høyre",1315
"0625 Nedre Eiker","Kristelig Folkeparti",303
"0625 Nedre Eiker","Senterpartiet",472
"0625 Nedre Eiker","Venstre",166
"0625 Nedre Eiker","Norges Kommunistiske Parti",171
"0625 Nedre Eiker","Sosialistisk Folkeparti (1961-1969)",838
"0626 Lier","Arbeiderpartiet",4360
"0626 Lier","Høyre",2112
"0626 Lier","Kristelig Folkeparti",265
"0626 Lier","Senterpartiet",1223
"0626 Lier","Venstre",299
"0626 Lier","Norges Kommunistiske Parti",45
"0626 Lier","Sosialistisk Folkeparti (1961-1969)",303
"0627 Røyken","Arbeiderpartiet",3004
"0627 Røyken","Høyre",979
"0627 Røyken","Kristelig Folkeparti",245
"0627 Røyken","Senterpartiet",473
"0627 Røyken","Venstre",217
"0627 Røyken","Norges Kommunistiske Parti",116
"0627 Røyken","Sosialistisk Folkeparti (1961-1969)",342
"0628 Hurum","Arbeiderpartiet",2443
"0628 Hurum","Høyre",688
"0628 Hurum","Kristelig Folkeparti",201
"0628 Hurum","Senterpartiet",261
"0628 Hurum","Venstre",81
"0628 Hurum","Norges Kommunistiske Parti",75
"0628 Hurum","Sosialistisk Folkeparti (1961-1969)",181
"0631 Flesberg","Arbeiderpartiet",499
"0631 Flesberg","Høyre",183
"0631 Flesberg","Kristelig Folkeparti",39
"0631 Flesberg","Senterpartiet",415
"0631 Flesberg","Venstre",78
"0631 Flesberg","Norges Kommunistiske Parti",6
"0631 Flesberg","Sosialistisk Folkeparti (1961-1969)",19
"0632 Rollag","Arbeiderpartiet",336
"0632 Rollag","Høyre",81
"0632 Rollag","Kristelig Folkeparti",90
"0632 Rollag","Senterpartiet",299
"0632 Rollag","Venstre",29
"0632 Rollag","Norges Kommunistiske Parti",8
"0632 Rollag","Sosialistisk Folkeparti (1961-1969)",20
"0633 Nore og Uvdal","Arbeiderpartiet",804
"0633 Nore og Uvdal","Høyre",260
"0633 Nore og Uvdal","Kristelig Folkeparti",110
"0633 Nore og Uvdal","Senterpartiet",482
"0633 Nore og Uvdal","Venstre",54
"0633 Nore og Uvdal","Norges Kommunistiske Parti",3
"0633 Nore og Uvdal","Sosialistisk Folkeparti (1961-1969)",35
"0702 Holmestrand","Arbeiderpartiet",2337
"0702 Holmestrand","Høyre",897
"0702 Holmestrand","Venstre",180
"0702 Holmestrand","Norges Kommunistiske Parti",32
"0702 Holmestrand","Sosialistisk Folkeparti (1961-1969)",112
"0702 Holmestrand","Fellesliste Kristelig folkeparti",261
"0702 Holmestrand","Fellesliste Senterpartiet",424
"0703 Horten (-1987)","Arbeiderpartiet",4068
"0703 Horten (-1987)","Høyre",2834
"0703 Horten (-1987)","Venstre",459
"0703 Horten (-1987)","Norges Kommunistiske Parti",44
"0703 Horten (-1987)","Sosialistisk Folkeparti (1961-1969)",290
"0703 Horten (-1987)","Fellesliste Kristelig folkeparti",347
"0703 Horten (-1987)","Fellesliste Senterpartiet",50
"0705 Tønsberg (-1987)","Arbeiderpartiet",3276
"0705 Tønsberg (-1987)","Høyre",2612
"0705 Tønsberg (-1987)","Venstre",407
"0705 Tønsberg (-1987)","Norges Kommunistiske Parti",68
"0705 Tønsberg (-1987)","Sosialistisk Folkeparti (1961-1969)",218
"0705 Tønsberg (-1987)","Fellesliste Kristelig folkeparti",430
"0705 Tønsberg (-1987)","Fellesliste Senterpartiet",96
"0706 Sandefjord (-2016)","Arbeiderpartiet",6896
"0706 Sandefjord (-2016)","Høyre",6725
"0706 Sandefjord (-2016)","Venstre",1480
"0706 Sandefjord (-2016)","Norges Kommunistiske Parti",76
"0706 Sandefjord (-2016)","Sosialistisk Folkeparti (1961-1969)",488
"0706 Sandefjord (-2016)","Fellesliste Kristelig folkeparti",1100
"0706 Sandefjord (-2016)","Fellesliste Senterpartiet",758
"0707 Larvik (-1987)","Arbeiderpartiet",3516
"0707 Larvik (-1987)","Høyre",1255
"0707 Larvik (-1987)","Venstre",924
"0707 Larvik (-1987)","Norges Kommunistiske Parti",207
"0707 Larvik (-1987)","Sosialistisk Folkeparti (1961-1969)",181
"0707 Larvik (-1987)","Fellesliste Kristelig folkeparti",340
"0707 Larvik (-1987)","Fellesliste Senterpartiet",54
"0708 Stavern (1944-1987)","Arbeiderpartiet",547
"0708 Stavern (1944-1987)","Høyre",423
"0708 Stavern (1944-1987)","Venstre",218
"0708 Stavern (1944-1987)","Norges Kommunistiske Parti",2
"0708 Stavern (1944-1987)","Sosialistisk Folkeparti (1961-1969)",18
"0708 Stavern (1944-1987)","Fellesliste Kristelig folkeparti",65
"0708 Stavern (1944-1987)","Fellesliste Senterpartiet",7
"0711 Svelvik","Arbeiderpartiet",1348
"0711 Svelvik","Høyre",541
"0711 Svelvik","Venstre",94
"0711 Svelvik","Norges Kommunistiske Parti",11
"0711 Svelvik","Sosialistisk Folkeparti (1961-1969)",99
"0711 Svelvik","Fellesliste Kristelig folkeparti",78
"0711 Svelvik","Fellesliste Senterpartiet",211
"0713 Sande (Vestf.)","Arbeiderpartiet",1793
"0713 Sande (Vestf.)","Høyre",427
"0713 Sande (Vestf.)","Venstre",110
"0713 Sande (Vestf.)","Norges Kommunistiske Parti",26
"0713 Sande (Vestf.)","Sosialistisk Folkeparti (1961-1969)",95
"0713 Sande (Vestf.)","Fellesliste Kristelig folkeparti",147
"0713 Sande (Vestf.)","Fellesliste Senterpartiet",651
"0714 Hof","Arbeiderpartiet",767
"0714 Hof","Høyre",164
"0714 Hof","Venstre",29
"0714 Hof","Norges Kommunistiske Parti",5
"0714 Hof","Sosialistisk Folkeparti (1961-1969)",39
"0714 Hof","Fellesliste Kristelig folkeparti",32
"0714 Hof","Fellesliste Senterpartiet",358
"0716 Re","Arbeiderpartiet",495
"0716 Re","Høyre",371
"0716 Re","Venstre",52
"0716 Re","Sosialistisk Folkeparti (1961-1969)",20
"0716 Re","Fellesliste Kristelig folkeparti",87
"0716 Re","Fellesliste Senterpartiet",565
"0717 Borre (-1987)","Arbeiderpartiet",1752
"0717 Borre (-1987)","Høyre",1360
"0717 Borre (-1987)","Venstre",245
"0717 Borre (-1987)","Norges Kommunistiske Parti",7
"0717 Borre (-1987)","Sosialistisk Folkeparti (1961-1969)",98
"0717 Borre (-1987)","Fellesliste Kristelig folkeparti",123
"0717 Borre (-1987)","Fellesliste Senterpartiet",383
"0718 Ramnes (-2001)","Arbeiderpartiet",502
"0718 Ramnes (-2001)","Høyre",262
"0718 Ramnes (-2001)","Venstre",54
"0718 Ramnes (-2001)","Norges Kommunistiske Parti",3
"0718 Ramnes (-2001)","Sosialistisk Folkeparti (1961-1969)",25
"0718 Ramnes (-2001)","Fellesliste Kristelig folkeparti",60
"0718 Ramnes (-2001)","Fellesliste Senterpartiet",580
"0719 Andebu (-2016)","Arbeiderpartiet",667
"0719 Andebu (-2016)","Høyre",435
"0719 Andebu (-2016)","Venstre",203
"0719 Andebu (-2016)","Norges Kommunistiske Parti",2
"0719 Andebu (-2016)","Sosialistisk Folkeparti (1961-1969)",20
"0719 Andebu (-2016)","Fellesliste Kristelig folkeparti",113
"0719 Andebu (-2016)","Fellesliste Senterpartiet",382
"0720 Stokke (-2016)","Arbeiderpartiet",1332
"0720 Stokke (-2016)","Høyre",820
"0720 Stokke (-2016)","Venstre",283
"0720 Stokke (-2016)","Norges Kommunistiske Parti",4
"0720 Stokke (-2016)","Sosialistisk Folkeparti (1961-1969)",67
"0720 Stokke (-2016)","Fellesliste Kristelig folkeparti",205
"0720 Stokke (-2016)","Fellesliste Senterpartiet",758
"0721 Sem (-1987)","Arbeiderpartiet",4612
"0721 Sem (-1987)","Høyre",3708
"0721 Sem (-1987)","Venstre",675
"0721 Sem (-1987)","Norges Kommunistiske Parti",44
"0721 Sem (-1987)","Sosialistisk Folkeparti (1961-1969)",311
"0721 Sem (-1987)","Fellesliste Kristelig folkeparti",621
"0721 Sem (-1987)","Fellesliste Senterpartiet",696
"0722 Nøtterøy","Arbeiderpartiet",3352
"0722 Nøtterøy","Høyre",3916
"0722 Nøtterøy","Venstre",542
"0722 Nøtterøy","Norges Kommunistiske Parti",32
"0722 Nøtterøy","Sosialistisk Folkeparti (1961-1969)",222
"0722 Nøtterøy","Fellesliste Kristelig folkeparti",397
"0722 Nøtterøy","Fellesliste Senterpartiet",357
"0723 Tjøme","Arbeiderpartiet",705
"0723 Tjøme","Høyre",762
"0723 Tjøme","Venstre",81
"0723 Tjøme","Sosialistisk Folkeparti (1961-1969)",39
"0723 Tjøme","Fellesliste Kristelig folkeparti",103
"0723 Tjøme","Fellesliste Senterpartiet",80
"0725 Tjølling (-1987)","Arbeiderpartiet",1742
"0725 Tjølling (-1987)","Høyre",615
"0725 Tjølling (-1987)","Venstre",621
"0725 Tjølling (-1987)","Norges Kommunistiske Parti",40
"0725 Tjølling (-1987)","Sosialistisk Folkeparti (1961-1969)",133
"0725 Tjølling (-1987)","Fellesliste Kristelig folkeparti",161
"0725 Tjølling (-1987)","Fellesliste Senterpartiet",500
"0726 Brunlanes (-1987)","Arbeiderpartiet",1559
"0726 Brunlanes (-1987)","Høyre",570
"0726 Brunlanes (-1987)","Venstre",732
"0726 Brunlanes (-1987)","Norges Kommunistiske Parti",19
"0726 Brunlanes (-1987)","Sosialistisk Folkeparti (1961-1969)",44
"0726 Brunlanes (-1987)","Fellesliste Kristelig folkeparti",340
"0726 Brunlanes (-1987)","Fellesliste Senterpartiet",400
"0727 Hedrum (-1987)","Arbeiderpartiet",1776
"0727 Hedrum (-1987)","Høyre",792
"0727 Hedrum (-1987)","Venstre",806
"0727 Hedrum (-1987)","Norges Kommunistiske Parti",17
"0727 Hedrum (-1987)","Sosialistisk Folkeparti (1961-1969)",70
"0727 Hedrum (-1987)","Fellesliste Kristelig folkeparti",449
"0727 Hedrum (-1987)","Fellesliste Senterpartiet",685
"0728 Lardal","Arbeiderpartiet",739
"0728 Lardal","Høyre",158
"0728 Lardal","Venstre",95
"0728 Lardal","Norges Kommunistiske Parti",2
"0728 Lardal","Sosialistisk Folkeparti (1961-1969)",13
"0728 Lardal","Fellesliste Kristelig folkeparti",49
"0728 Lardal","Fellesliste Senterpartiet",351
"0805 Porsgrunn","Arbeiderpartiet",8712
"0805 Porsgrunn","Høyre",2496
"0805 Porsgrunn","Venstre",3187
"0805 Porsgrunn","Norges Kommunistiske Parti",316
"0805 Porsgrunn","Sosialistisk Folkeparti (1961-1969)",1295
"0805 Porsgrunn","Fellesliste Kristelig folkeparti",1264
"0805 Porsgrunn","Fellesliste Senterpartiet",330
"0806 Skien","Arbeiderpartiet",13433
"0806 Skien","Høyre",3740
"0806 Skien","Venstre",3237
"0806 Skien","Norges Kommunistiske Parti",444
"0806 Skien","Sosialistisk Folkeparti (1961-1969)",1337
"0806 Skien","Fellesliste Kristelig folkeparti",2176
"0806 Skien","Fellesliste Senterpartiet",874
"0807 Notodden","Arbeiderpartiet",4906
"0807 Notodden","Høyre",1006
"0807 Notodden","Venstre",608
"0807 Notodden","Norges Kommunistiske Parti",78
"0807 Notodden","Sosialistisk Folkeparti (1961-1969)",370
"0807 Notodden","Fellesliste Kristelig folkeparti",730
"0807 Notodden","Fellesliste Senterpartiet",410
"0811 Siljan","Arbeiderpartiet",507
"0811 Siljan","Høyre",34
"0811 Siljan","Venstre",119
"0811 Siljan","Norges Kommunistiske Parti",2
"0811 Siljan","Sosialistisk Folkeparti (1961-1969)",22
"0811 Siljan","Fellesliste Kristelig folkeparti",135
"0811 Siljan","Fellesliste Senterpartiet",113
"0814 Bamble","Arbeiderpartiet",2561
"0814 Bamble","Høyre",566
"0814 Bamble","Venstre",733
"0814 Bamble","Norges Kommunistiske Parti",17
"0814 Bamble","Sosialistisk Folkeparti (1961-1969)",272
"0814 Bamble","Fellesliste Kristelig folkeparti",451
"0814 Bamble","Fellesliste Senterpartiet",303
"0815 Kragerø","Arbeiderpartiet",2776
"0815 Kragerø","Høyre",791
"0815 Kragerø","Venstre",829
"0815 Kragerø","Norges Kommunistiske Parti",40
"0815 Kragerø","Sosialistisk Folkeparti (1961-1969)",306
"0815 Kragerø","Fellesliste Kristelig folkeparti",649
"0815 Kragerø","Fellesliste Senterpartiet",299
"0817 Drangedal","Arbeiderpartiet",1269
"0817 Drangedal","Høyre",155
"0817 Drangedal","Venstre",478
"0817 Drangedal","Norges Kommunistiske Parti",9
"0817 Drangedal","Sosialistisk Folkeparti (1961-1969)",114
"0817 Drangedal","Fellesliste Kristelig folkeparti",303
"0817 Drangedal","Fellesliste Senterpartiet",238
"0819 Nome","Arbeiderpartiet",2202
"0819 Nome","Høyre",400
"0819 Nome","Venstre",440
"0819 Nome","Norges Kommunistiske Parti",12
"0819 Nome","Sosialistisk Folkeparti (1961-1969)",207
"0819 Nome","Fellesliste Kristelig folkeparti",413
"0819 Nome","Fellesliste Senterpartiet",561
"0821 Bø (Telem.)","Arbeiderpartiet",1080
"0821 Bø (Telem.)","Høyre",198
"0821 Bø (Telem.)","Venstre",387
"0821 Bø (Telem.)","Norges Kommunistiske Parti",4
"0821 Bø (Telem.)","Sosialistisk Folkeparti (1961-1969)",76
"0821 Bø (Telem.)","Fellesliste Kristelig folkeparti",184
"0821 Bø (Telem.)","Fellesliste Senterpartiet",370
"0822 Sauherad","Arbeiderpartiet",1108
"0822 Sauherad","Høyre",269
"0822 Sauherad","Venstre",316
"0822 Sauherad","Norges Kommunistiske Parti",10
"0822 Sauherad","Sosialistisk Folkeparti (1961-1969)",110
"0822 Sauherad","Fellesliste Kristelig folkeparti",214
"0822 Sauherad","Fellesliste Senterpartiet",275
"0826 Tinn","Arbeiderpartiet",3244
"0826 Tinn","Høyre",742
"0826 Tinn","Venstre",440
"0826 Tinn","Norges Kommunistiske Parti",56
"0826 Tinn","Sosialistisk Folkeparti (1961-1969)",269
"0826 Tinn","Fellesliste Kristelig folkeparti",311
"0826 Tinn","Fellesliste Senterpartiet",454
"0827 Hjartdal","Arbeiderpartiet",436
"0827 Hjartdal","Høyre",104
"0827 Hjartdal","Venstre",73
"0827 Hjartdal","Norges Kommunistiske Parti",1
"0827 Hjartdal","Sosialistisk Folkeparti (1961-1969)",16
"0827 Hjartdal","Fellesliste Kristelig folkeparti",186
"0827 Hjartdal","Fellesliste Senterpartiet",186
"0828 Seljord","Arbeiderpartiet",815
"0828 Seljord","Høyre",105
"0828 Seljord","Venstre",242
"0828 Seljord","Norges Kommunistiske Parti",3
"0828 Seljord","Sosialistisk Folkeparti (1961-1969)",41
"0828 Seljord","Fellesliste Kristelig folkeparti",198
"0828 Seljord","Fellesliste Senterpartiet",304
"0829 Kviteseid","Arbeiderpartiet",874
"0829 Kviteseid","Høyre",130
"0829 Kviteseid","Venstre",186
"0829 Kviteseid","Norges Kommunistiske Parti",1
"0829 Kviteseid","Sosialistisk Folkeparti (1961-1969)",34
"0829 Kviteseid","Fellesliste Kristelig folkeparti",167
"0829 Kviteseid","Fellesliste Senterpartiet",351
"0830 Nissedal","Arbeiderpartiet",423
"0830 Nissedal","Høyre",59
"0830 Nissedal","Venstre",158
"0830 Nissedal","Sosialistisk Folkeparti (1961-1969)",20
"0830 Nissedal","Fellesliste Kristelig folkeparti",154
"0830 Nissedal","Fellesliste Senterpartiet",117
"0831 Fyresdal","Arbeiderpartiet",587
"0831 Fyresdal","Høyre",41
"0831 Fyresdal","Venstre",124
"0831 Fyresdal","Sosialistisk Folkeparti (1961-1969)",12
"0831 Fyresdal","Fellesliste Kristelig folkeparti",74
"0831 Fyresdal","Fellesliste Senterpartiet",99
"0833 Tokke","Arbeiderpartiet",1002
"0833 Tokke","Høyre",103
"0833 Tokke","Venstre",146
"0833 Tokke","Norges Kommunistiske Parti",18
"0833 Tokke","Sosialistisk Folkeparti (1961-1969)",47
"0833 Tokke","Fellesliste Kristelig folkeparti",175
"0833 Tokke","Fellesliste Senterpartiet",336
"0834 Vinje","Arbeiderpartiet",1067
"0834 Vinje","Høyre",120
"0834 Vinje","Venstre",280
"0834 Vinje","Norges Kommunistiske Parti",1
"0834 Vinje","Sosialistisk Folkeparti (1961-1969)",116
"0834 Vinje","Fellesliste Kristelig folkeparti",228
"0834 Vinje","Fellesliste Senterpartiet",321
"0901 Risør","Arbeiderpartiet",1463
"0901 Risør","Høyre",606
"0901 Risør","Kristelig Folkeparti",515
"0901 Risør","Senterpartiet",209
"0901 Risør","Venstre",692
"0901 Risør","Norges Kommunistiske Parti",11
"0901 Risør","Sosialistisk Folkeparti (1961-1969)",55
"0903 Arendal (-1991)","Arbeiderpartiet",2859
"0903 Arendal (-1991)","Høyre",1865
"0903 Arendal (-1991)","Kristelig Folkeparti",727
"0903 Arendal (-1991)","Senterpartiet",78
"0903 Arendal (-1991)","Venstre",1043
"0903 Arendal (-1991)","Norges Kommunistiske Parti",19
"0903 Arendal (-1991)","Sosialistisk Folkeparti (1961-1969)",66
"0904 Grimstad","Arbeiderpartiet",486
"0904 Grimstad","Høyre",520
"0904 Grimstad","Kristelig Folkeparti",316
"0904 Grimstad","Senterpartiet",19
"0904 Grimstad","Venstre",220
"0904 Grimstad","Norges Kommunistiske Parti",2
"0904 Grimstad","Sosialistisk Folkeparti (1961-1969)",11
"0911 Gjerstad","Arbeiderpartiet",743
"0911 Gjerstad","Høyre",80
"0911 Gjerstad","Kristelig Folkeparti",186
"0911 Gjerstad","Senterpartiet",140
"0911 Gjerstad","Venstre",224
"0911 Gjerstad","Norges Kommunistiske Parti",4
"0911 Gjerstad","Sosialistisk Folkeparti (1961-1969)",20
"0912 Vegårshei","Arbeiderpartiet",506
"0912 Vegårshei","Høyre",49
"0912 Vegårshei","Kristelig Folkeparti",172
"0912 Vegårshei","Senterpartiet",111
"0912 Vegårshei","Venstre",193
"0912 Vegårshei","Norges Kommunistiske Parti",2
"0912 Vegårshei","Sosialistisk Folkeparti (1961-1969)",11
"0914 Tvedestrand","Arbeiderpartiet",1172
"0914 Tvedestrand","Høyre",650
"0914 Tvedestrand","Kristelig Folkeparti",504
"0914 Tvedestrand","Senterpartiet",313
"0914 Tvedestrand","Venstre",605
"0914 Tvedestrand","Norges Kommunistiske Parti",2
"0914 Tvedestrand","Sosialistisk Folkeparti (1961-1969)",29
"0918 Moland (1962-1991)","Arbeiderpartiet",1829
"0918 Moland (1962-1991)","Høyre",596
"0918 Moland (1962-1991)","Kristelig Folkeparti",321
"0918 Moland (1962-1991)","Senterpartiet",130
"0918 Moland (1962-1991)","Venstre",521
"0918 Moland (1962-1991)","Norges Kommunistiske Parti",4
"0918 Moland (1962-1991)","Sosialistisk Folkeparti (1961-1969)",58
"0919 Froland","Arbeiderpartiet",1009
"0919 Froland","Høyre",54
"0919 Froland","Kristelig Folkeparti",275
"0919 Froland","Senterpartiet",203
"0919 Froland","Venstre",293
"0919 Froland","Norges Kommunistiske Parti",8
"0919 Froland","Sosialistisk Folkeparti (1961-1969)",40
"0920 Øyestad (-1991)","Arbeiderpartiet",1856
"0920 Øyestad (-1991)","Høyre",287
"0920 Øyestad (-1991)","Kristelig Folkeparti",309
