"kommune","parti","stemmer"
"0718 Ramnes (-2001)","Kristelig Folkeparti",93
"0718 Ramnes (-2001)","Venstre",50
"0718 Ramnes (-2001)","Norges Kommunistiske Parti",9
"0718 Ramnes (-2001)","Fellesliste Bondepartiet",495
"0718 Ramnes (-2001)","Fellesliste Høyre",281
"0719 Andebu (-2016)","Arbeiderpartiet",533
"0719 Andebu (-2016)","Kristelig Folkeparti",132
"0719 Andebu (-2016)","Venstre",264
"0719 Andebu (-2016)","Norges Kommunistiske Parti",2
"0719 Andebu (-2016)","Fellesliste Bondepartiet",308
"0719 Andebu (-2016)","Fellesliste Høyre",439
"0720 Stokke (-2016)","Arbeiderpartiet",1104
"0720 Stokke (-2016)","Kristelig Folkeparti",265
"0720 Stokke (-2016)","Venstre",297
"0720 Stokke (-2016)","Norges Kommunistiske Parti",14
"0720 Stokke (-2016)","Fellesliste Bondepartiet",515
"0720 Stokke (-2016)","Fellesliste Høyre",763
"0721 Sem (-1987)","Arbeiderpartiet",3707
"0721 Sem (-1987)","Kristelig Folkeparti",527
"0721 Sem (-1987)","Venstre",321
"0721 Sem (-1987)","Norges Kommunistiske Parti",66
"0721 Sem (-1987)","Fellesliste Bondepartiet",513
"0721 Sem (-1987)","Fellesliste Høyre",2719
"0722 Nøtterøy","Arbeiderpartiet",2914
"0722 Nøtterøy","Kristelig Folkeparti",388
"0722 Nøtterøy","Venstre",365
"0722 Nøtterøy","Norges Kommunistiske Parti",67
"0722 Nøtterøy","Fellesliste Bondepartiet",163
"0722 Nøtterøy","Fellesliste Høyre",2992
"0723 Tjøme","Arbeiderpartiet",673
"0723 Tjøme","Kristelig Folkeparti",148
"0723 Tjøme","Venstre",31
"0723 Tjøme","Norges Kommunistiske Parti",1
"0723 Tjøme","Fellesliste Bondepartiet",68
"0723 Tjøme","Fellesliste Høyre",733
"0724 Sandar (-1967)","Arbeiderpartiet",4630
"0724 Sandar (-1967)","Kristelig Folkeparti",594
"0724 Sandar (-1967)","Venstre",1568
"0724 Sandar (-1967)","Norges Kommunistiske Parti",147
"0724 Sandar (-1967)","Fellesliste Bondepartiet",476
"0724 Sandar (-1967)","Fellesliste Høyre",3146
"0725 Tjølling (-1987)","Arbeiderpartiet",1499
"0725 Tjølling (-1987)","Kristelig Folkeparti",184
"0725 Tjølling (-1987)","Venstre",520
"0725 Tjølling (-1987)","Norges Kommunistiske Parti",79
"0725 Tjølling (-1987)","Fellesliste Bondepartiet",309
"0725 Tjølling (-1987)","Fellesliste Høyre",391
"0726 Brunlanes (-1987)","Arbeiderpartiet",1265
"0726 Brunlanes (-1987)","Kristelig Folkeparti",378
"0726 Brunlanes (-1987)","Venstre",749
"0726 Brunlanes (-1987)","Norges Kommunistiske Parti",28
"0726 Brunlanes (-1987)","Fellesliste Bondepartiet",213
"0726 Brunlanes (-1987)","Fellesliste Høyre",440
"0727 Hedrum (-1987)","Arbeiderpartiet",1536
"0727 Hedrum (-1987)","Kristelig Folkeparti",481
"0727 Hedrum (-1987)","Venstre",820
"0727 Hedrum (-1987)","Norges Kommunistiske Parti",35
"0727 Hedrum (-1987)","Fellesliste Bondepartiet",393
"0727 Hedrum (-1987)","Fellesliste Høyre",596
"0728 Lardal","Arbeiderpartiet",820
"0728 Lardal","Kristelig Folkeparti",68
"0728 Lardal","Venstre",134
"0728 Lardal","Norges Kommunistiske Parti",9
"0728 Lardal","Fellesliste Bondepartiet",287
"0728 Lardal","Fellesliste Høyre",169
"0801 Kragerø (-1959)","Arbeiderpartiet",1289
"0801 Kragerø (-1959)","Kristelig Folkeparti",231
"0801 Kragerø (-1959)","Venstre",378
"0801 Kragerø (-1959)","Norges Kommunistiske Parti",48
"0801 Kragerø (-1959)","Norsk Sosialdemokratisk parti",17
"0801 Kragerø (-1959)","Fellesliste Bondepartiet",8
"0801 Kragerø (-1959)","Fellesliste Høyre",437
"0802 Langesund (-1963)","Arbeiderpartiet",645
"0802 Langesund (-1963)","Kristelig Folkeparti",112
"0802 Langesund (-1963)","Venstre",250
"0802 Langesund (-1963)","Norges Kommunistiske Parti",3
"0802 Langesund (-1963)","Norsk Sosialdemokratisk parti",12
"0802 Langesund (-1963)","Fellesliste Bondepartiet",16
"0802 Langesund (-1963)","Fellesliste Høyre",203
"0803 Stathelle (-1963)","Arbeiderpartiet",204
"0803 Stathelle (-1963)","Kristelig Folkeparti",32
"0803 Stathelle (-1963)","Venstre",87
"0803 Stathelle (-1963)","Norges Kommunistiske Parti",4
"0803 Stathelle (-1963)","Norsk Sosialdemokratisk parti",3
"0803 Stathelle (-1963)","Fellesliste Bondepartiet",9
"0803 Stathelle (-1963)","Fellesliste Høyre",61
"0804 Brevik (-1963)","Arbeiderpartiet",686
"0804 Brevik (-1963)","Kristelig Folkeparti",90
"0804 Brevik (-1963)","Venstre",204
"0804 Brevik (-1963)","Norges Kommunistiske Parti",65
"0804 Brevik (-1963)","Norsk Sosialdemokratisk parti",8
"0804 Brevik (-1963)","Fellesliste Bondepartiet",4
"0804 Brevik (-1963)","Fellesliste Høyre",213
"0805 Porsgrunn","Arbeiderpartiet",2892
"0805 Porsgrunn","Kristelig Folkeparti",591
"0805 Porsgrunn","Venstre",1101
"0805 Porsgrunn","Norges Kommunistiske Parti",260
"0805 Porsgrunn","Norsk Sosialdemokratisk parti",50
"0805 Porsgrunn","Fellesliste Bondepartiet",40
"0805 Porsgrunn","Fellesliste Høyre",888
"0806 Skien","Arbeiderpartiet",4778
"0806 Skien","Kristelig Folkeparti",805
"0806 Skien","Venstre",1110
"0806 Skien","Norges Kommunistiske Parti",447
"0806 Skien","Norsk Sosialdemokratisk parti",51
"0806 Skien","Fellesliste Bondepartiet",123
"0806 Skien","Fellesliste Høyre",1483
"0807 Notodden","Arbeiderpartiet",2627
"0807 Notodden","Kristelig Folkeparti",487
"0807 Notodden","Venstre",241
"0807 Notodden","Norges Kommunistiske Parti",171
"0807 Notodden","Norsk Sosialdemokratisk parti",48
"0807 Notodden","Fellesliste Bondepartiet",41
"0807 Notodden","Fellesliste Høyre",595
"0811 Siljan","Arbeiderpartiet",468
"0811 Siljan","Kristelig Folkeparti",136
"0811 Siljan","Venstre",59
"0811 Siljan","Norsk Sosialdemokratisk parti",2
"0811 Siljan","Fellesliste Bondepartiet",110
"0811 Siljan","Fellesliste Høyre",17
"0812 Gjerpen (-1963)","Arbeiderpartiet",3898
"0812 Gjerpen (-1963)","Kristelig Folkeparti",918
"0812 Gjerpen (-1963)","Venstre",1015
"0812 Gjerpen (-1963)","Norges Kommunistiske Parti",292
"0812 Gjerpen (-1963)","Norsk Sosialdemokratisk parti",43
"0812 Gjerpen (-1963)","Fellesliste Bondepartiet",449
"0812 Gjerpen (-1963)","Fellesliste Høyre",623
"0813 Eidanger (-1963)","Arbeiderpartiet",2927
"0813 Eidanger (-1963)","Kristelig Folkeparti",414
"0813 Eidanger (-1963)","Venstre",836
"0813 Eidanger (-1963)","Norges Kommunistiske Parti",267
"0813 Eidanger (-1963)","Norsk Sosialdemokratisk parti",96
"0813 Eidanger (-1963)","Fellesliste Bondepartiet",165
"0813 Eidanger (-1963)","Fellesliste Høyre",482
"0814 Bamble","Arbeiderpartiet",1295
"0814 Bamble","Kristelig Folkeparti",253
"0814 Bamble","Venstre",325
"0814 Bamble","Norges Kommunistiske Parti",55
"0814 Bamble","Norsk Sosialdemokratisk parti",5
"0814 Bamble","Fellesliste Bondepartiet",232
"0814 Bamble","Fellesliste Høyre",188
"0815u Skåtøy (-1959)","Arbeiderpartiet",812
"0815u Skåtøy (-1959)","Kristelig Folkeparti",259
"0815u Skåtøy (-1959)","Venstre",179
"0815u Skåtøy (-1959)","Norges Kommunistiske Parti",29
"0815u Skåtøy (-1959)","Norsk Sosialdemokratisk parti",11
"0815u Skåtøy (-1959)","Fellesliste Bondepartiet",93
"0815u Skåtøy (-1959)","Fellesliste Høyre",149
"0816 Sannidal (-1959)","Arbeiderpartiet",684
"0816 Sannidal (-1959)","Kristelig Folkeparti",250
"0816 Sannidal (-1959)","Venstre",237
"0816 Sannidal (-1959)","Norges Kommunistiske Parti",11
"0816 Sannidal (-1959)","Norsk Sosialdemokratisk parti",35
"0816 Sannidal (-1959)","Fellesliste Bondepartiet",147
"0816 Sannidal (-1959)","Fellesliste Høyre",48
"0817 Drangedal","Arbeiderpartiet",1385
"0817 Drangedal","Kristelig Folkeparti",344
"0817 Drangedal","Venstre",396
"0817 Drangedal","Norges Kommunistiske Parti",38
"0817 Drangedal","Norsk Sosialdemokratisk parti",23
"0817 Drangedal","Fellesliste Bondepartiet",292
"0817 Drangedal","Fellesliste Høyre",68
"0818 Solum (-1963)","Arbeiderpartiet",3720
"0818 Solum (-1963)","Kristelig Folkeparti",499
"0818 Solum (-1963)","Venstre",559
"0818 Solum (-1963)","Norges Kommunistiske Parti",395
"0818 Solum (-1963)","Norsk Sosialdemokratisk parti",89
"0818 Solum (-1963)","Fellesliste Bondepartiet",344
"0818 Solum (-1963)","Fellesliste Høyre",333
"0819u Holla (-1963)","Arbeiderpartiet",1546
"0819u Holla (-1963)","Kristelig Folkeparti",264
"0819u Holla (-1963)","Venstre",176
"0819u Holla (-1963)","Norges Kommunistiske Parti",19
"0819u Holla (-1963)","Norsk Sosialdemokratisk parti",12
"0819u Holla (-1963)","Fellesliste Bondepartiet",259
"0819u Holla (-1963)","Fellesliste Høyre",172
"0820 Lunde (-1963)","Arbeiderpartiet",857
"0820 Lunde (-1963)","Kristelig Folkeparti",222
"0820 Lunde (-1963)","Venstre",167
"0820 Lunde (-1963)","Norges Kommunistiske Parti",13
"0820 Lunde (-1963)","Norsk Sosialdemokratisk parti",7
"0820 Lunde (-1963)","Fellesliste Bondepartiet",296
"0820 Lunde (-1963)","Fellesliste Høyre",55
"0821 Bø (Telem.)","Arbeiderpartiet",956
"0821 Bø (Telem.)","Kristelig Folkeparti",212
"0821 Bø (Telem.)","Venstre",270
"0821 Bø (Telem.)","Norges Kommunistiske Parti",7
"0821 Bø (Telem.)","Norsk Sosialdemokratisk parti",15
"0821 Bø (Telem.)","Fellesliste Bondepartiet",334
"0821 Bø (Telem.)","Fellesliste Høyre",70
"0822 Sauherad","Arbeiderpartiet",1097
"0822 Sauherad","Kristelig Folkeparti",282
"0822 Sauherad","Venstre",164
"0822 Sauherad","Norges Kommunistiske Parti",42
"0822 Sauherad","Norsk Sosialdemokratisk parti",2
"0822 Sauherad","Fellesliste Bondepartiet",414
"0822 Sauherad","Fellesliste Høyre",142
"0823 Heddal (-1963)","Arbeiderpartiet",1437
"0823 Heddal (-1963)","Kristelig Folkeparti",242
"0823 Heddal (-1963)","Venstre",100
"0823 Heddal (-1963)","Norges Kommunistiske Parti",60
"0823 Heddal (-1963)","Norsk Sosialdemokratisk parti",19
"0823 Heddal (-1963)","Fellesliste Bondepartiet",368
"0823 Heddal (-1963)","Fellesliste Høyre",90
"0824 Gransherad (-1963)","Arbeiderpartiet",452
"0824 Gransherad (-1963)","Kristelig Folkeparti",34
"0824 Gransherad (-1963)","Venstre",51
"0824 Gransherad (-1963)","Norges Kommunistiske Parti",8
"0824 Gransherad (-1963)","Fellesliste Bondepartiet",143
"0824 Gransherad (-1963)","Fellesliste Høyre",26
"0825 Hovin (-1963)","Arbeiderpartiet",151
"0825 Hovin (-1963)","Kristelig Folkeparti",10
"0825 Hovin (-1963)","Venstre",32
"0825 Hovin (-1963)","Norges Kommunistiske Parti",5
"0825 Hovin (-1963)","Norsk Sosialdemokratisk parti",1
"0825 Hovin (-1963)","Fellesliste Bondepartiet",102
"0825 Hovin (-1963)","Fellesliste Høyre",5
"0826 Tinn","Arbeiderpartiet",3433
"0826 Tinn","Kristelig Folkeparti",348
"0826 Tinn","Venstre",430
"0826 Tinn","Norges Kommunistiske Parti",323
"0826 Tinn","Norsk Sosialdemokratisk parti",8
"0826 Tinn","Fellesliste Bondepartiet",380
"0826 Tinn","Fellesliste Høyre",814
"0827 Hjartdal","Arbeiderpartiet",459
"0827 Hjartdal","Kristelig Folkeparti",163
"0827 Hjartdal","Venstre",53
"0827 Hjartdal","Norges Kommunistiske Parti",2
"0827 Hjartdal","Norsk Sosialdemokratisk parti",2
"0827 Hjartdal","Fellesliste Bondepartiet",264
"0827 Hjartdal","Fellesliste Høyre",39
"0828 Seljord","Arbeiderpartiet",730
"0828 Seljord","Kristelig Folkeparti",250
"0828 Seljord","Venstre",200
"0828 Seljord","Norges Kommunistiske Parti",4
"0828 Seljord","Norsk Sosialdemokratisk parti",11
"0828 Seljord","Fellesliste Bondepartiet",256
"0828 Seljord","Fellesliste Høyre",57
"0829 Kviteseid","Arbeiderpartiet",956
"0829 Kviteseid","Kristelig Folkeparti",214
"0829 Kviteseid","Venstre",142
"0829 Kviteseid","Norges Kommunistiske Parti",9
"0829 Kviteseid","Norsk Sosialdemokratisk parti",8
"0829 Kviteseid","Fellesliste Bondepartiet",320
"0829 Kviteseid","Fellesliste Høyre",94
"0830 Nissedal","Arbeiderpartiet",494
"0830 Nissedal","Kristelig Folkeparti",151
"0830 Nissedal","Venstre",126
"0830 Nissedal","Norges Kommunistiske Parti",16
"0830 Nissedal","Norsk Sosialdemokratisk parti",5
"0830 Nissedal","Fellesliste Bondepartiet",147
"0830 Nissedal","Fellesliste Høyre",38
"0831 Fyresdal","Arbeiderpartiet",657
"0831 Fyresdal","Kristelig Folkeparti",92
"0831 Fyresdal","Venstre",98
"0831 Fyresdal","Norges Kommunistiske Parti",4
"0831 Fyresdal","Fellesliste Bondepartiet",134
"0831 Fyresdal","Fellesliste Høyre",11
"0832 Mo (-1963)","Arbeiderpartiet",507
"0832 Mo (-1963)","Kristelig Folkeparti",115
"0832 Mo (-1963)","Venstre",57
"0832 Mo (-1963)","Norges Kommunistiske Parti",40
"0832 Mo (-1963)","Norsk Sosialdemokratisk parti",7
"0832 Mo (-1963)","Fellesliste Bondepartiet",151
"0832 Mo (-1963)","Fellesliste Høyre",33
"0833u Lårdal (-1963)","Arbeiderpartiet",577
"0833u Lårdal (-1963)","Kristelig Folkeparti",104
"0833u Lårdal (-1963)","Venstre",48
"0833u Lårdal (-1963)","Norges Kommunistiske Parti",7
"0833u Lårdal (-1963)","Norsk Sosialdemokratisk parti",21
"0833u Lårdal (-1963)","Fellesliste Bondepartiet",181
"0833u Lårdal (-1963)","Fellesliste Høyre",42
"0834 Vinje","Arbeiderpartiet",524
"0834 Vinje","Kristelig Folkeparti",97
"0834 Vinje","Venstre",211
"0834 Vinje","Norges Kommunistiske Parti",3
"0834 Vinje","Norsk Sosialdemokratisk parti",24
"0834 Vinje","Fellesliste Bondepartiet",166
"0834 Vinje","Fellesliste Høyre",40
"0835 Rauland (-1963)","Arbeiderpartiet",409
"0835 Rauland (-1963)","Kristelig Folkeparti",110
"0835 Rauland (-1963)","Venstre",86
"0835 Rauland (-1963)","Norges Kommunistiske Parti",5
"0835 Rauland (-1963)","Norsk Sosialdemokratisk parti",6
"0835 Rauland (-1963)","Fellesliste Bondepartiet",61
"0835 Rauland (-1963)","Fellesliste Høyre",21
"0901 Risør","Arbeiderpartiet",800
"0901 Risør","Høyre",353
"0901 Risør","Kristelig Folkeparti",229
"0901 Risør","Venstre",244
"0901 Risør","Norges Kommunistiske Parti",19
"0901 Risør","Bondepartiet (t.o.m. 1959)",1
"0902 Tvedestrand (-1959)","Arbeiderpartiet",147
"0902 Tvedestrand (-1959)","Høyre",172
"0902 Tvedestrand (-1959)","Kristelig Folkeparti",79
"0902 Tvedestrand (-1959)","Venstre",89
"0902 Tvedestrand (-1959)","Norges Kommunistiske Parti",3
"0902 Tvedestrand (-1959)","Bondepartiet (t.o.m. 1959)",1
"0903 Arendal (-1991)","Arbeiderpartiet",2615
"0903 Arendal (-1991)","Høyre",1609
"0903 Arendal (-1991)","Kristelig Folkeparti",791
"0903 Arendal (-1991)","Venstre",653
"0903 Arendal (-1991)","Norges Kommunistiske Parti",60
"0903 Arendal (-1991)","Bondepartiet (t.o.m. 1959)",3
"0904 Grimstad","Arbeiderpartiet",406
"0904 Grimstad","Høyre",465
"0904 Grimstad","Kristelig Folkeparti",255
"0904 Grimstad","Venstre",137
"0904 Grimstad","Norges Kommunistiske Parti",5
"0904 Grimstad","Bondepartiet (t.o.m. 1959)",4
"0905 Lillesand (-1961)","Arbeiderpartiet",119
"0905 Lillesand (-1961)","Høyre",202
"0905 Lillesand (-1961)","Kristelig Folkeparti",94
"0905 Lillesand (-1961)","Venstre",190
"0905 Lillesand (-1961)","Bondepartiet (t.o.m. 1959)",4
"0911 Gjerstad","Arbeiderpartiet",611
"0911 Gjerstad","Høyre",46
"0911 Gjerstad","Kristelig Folkeparti",174
"0911 Gjerstad","Venstre",217
"0911 Gjerstad","Norges Kommunistiske Parti",13
"0911 Gjerstad","Bondepartiet (t.o.m. 1959)",128
"0912 Vegårshei","Arbeiderpartiet",503
"0912 Vegårshei","Høyre",50
"0912 Vegårshei","Kristelig Folkeparti",161
"0912 Vegårshei","Venstre",138
"0912 Vegårshei","Norges Kommunistiske Parti",14
"0912 Vegårshei","Bondepartiet (t.o.m. 1959)",100
"0913 Søndeled (-1963)","Arbeiderpartiet",538
"0913 Søndeled (-1963)","Høyre",130
"0913 Søndeled (-1963)","Kristelig Folkeparti",313
"0913 Søndeled (-1963)","Venstre",415
"0913 Søndeled (-1963)","Norges Kommunistiske Parti",6
"0913 Søndeled (-1963)","Bondepartiet (t.o.m. 1959)",122
"0914 Tvedestrand","Arbeiderpartiet",773
"0914 Tvedestrand","Høyre",218
"0914 Tvedestrand","Kristelig Folkeparti",324
"0914 Tvedestrand","Venstre",270
"0914 Tvedestrand","Norges Kommunistiske Parti",11
"0914 Tvedestrand","Bondepartiet (t.o.m. 1959)",203
"0915 Dypvåg (-1959)","Arbeiderpartiet",298
"0915 Dypvåg (-1959)","Høyre",275
"0915 Dypvåg (-1959)","Kristelig Folkeparti",107
"0915 Dypvåg (-1959)","Venstre",203
"0915 Dypvåg (-1959)","Norges Kommunistiske Parti",4
"0915 Dypvåg (-1959)","Bondepartiet (t.o.m. 1959)",3
"0916 Flosta (-1961)","Arbeiderpartiet",220
"0916 Flosta (-1961)","Høyre",206
"0916 Flosta (-1961)","Kristelig Folkeparti",59
"0916 Flosta (-1961)","Venstre",113
"0916 Flosta (-1961)","Bondepartiet (t.o.m. 1959)",3
"0917 Stokken (1919-1961)","Arbeiderpartiet",1046
"0917 Stokken (1919-1961)","Høyre",133
"0917 Stokken (1919-1961)","Kristelig Folkeparti",121
"0917 Stokken (1919-1961)","Venstre",77
"0917 Stokken (1919-1961)","Norges Kommunistiske Parti",5
"0917 Stokken (1919-1961)","Bondepartiet (t.o.m. 1959)",4
"0918u Austre Moland (-1961)","Arbeiderpartiet",292
"0918u Austre Moland (-1961)","Høyre",100
"0918u Austre Moland (-1961)","Kristelig Folkeparti",143
"0918u Austre Moland (-1961)","Venstre",141
"0918u Austre Moland (-1961)","Norges Kommunistiske Parti",2
"0918u Austre Moland (-1961)","Bondepartiet (t.o.m. 1959)",80
"0919 Froland","Arbeiderpartiet",774
"0919 Froland","Høyre",29
"0919 Froland","Kristelig Folkeparti",232
"0919 Froland","Venstre",174
"0919 Froland","Norges Kommunistiske Parti",51
"0919 Froland","Bondepartiet (t.o.m. 1959)",142
"0920 Øyestad (-1991)","Arbeiderpartiet",1476
"0920 Øyestad (-1991)","Høyre",210
"0920 Øyestad (-1991)","Kristelig Folkeparti",375
"0920 Øyestad (-1991)","Venstre",216
"0920 Øyestad (-1991)","Norges Kommunistiske Parti",25
"0920 Øyestad (-1991)","Bondepartiet (t.o.m. 1959)",228
"0921 Tromøy (-1991)","Arbeiderpartiet",737
"0921 Tromøy (-1991)","Høyre",386
"0921 Tromøy (-1991)","Kristelig Folkeparti",222
"0921 Tromøy (-1991)","Venstre",182
"0921 Tromøy (-1991)","Norges Kommunistiske Parti",13
"0921 Tromøy (-1991)","Bondepartiet (t.o.m. 1959)",10
"0922 Hisøy (-1991)","Arbeiderpartiet",521
"0922 Hisøy (-1991)","Høyre",398
"0922 Hisøy (-1991)","Kristelig Folkeparti",131
"0922 Hisøy (-1991)","Venstre",150
"0922 Hisøy (-1991)","Norges Kommunistiske Parti",3
"0922 Hisøy (-1991)","Bondepartiet (t.o.m. 1959)",20
"0923 Fjære (-1970)","Arbeiderpartiet",833
"0923 Fjære (-1970)","Høyre",511
"0923 Fjære (-1970)","Kristelig Folkeparti",528
"0923 Fjære (-1970)","Venstre",202
"0923 Fjære (-1970)","Norges Kommunistiske Parti",26
"0923 Fjære (-1970)","Bondepartiet (t.o.m. 1959)",144
"0924 Landvik (-1970)","Arbeiderpartiet",255
"0924 Landvik (-1970)","Høyre",105
"0924 Landvik (-1970)","Kristelig Folkeparti",158
"0924 Landvik (-1970)","Venstre",150
"0924 Landvik (-1970)","Bondepartiet (t.o.m. 1959)",273
"0925 Eide (-1961)","Arbeiderpartiet",57
"0925 Eide (-1961)","Høyre",85
"0925 Eide (-1961)","Kristelig Folkeparti",30
"0925 Eide (-1961)","Venstre",35
"0925 Eide (-1961)","Bondepartiet (t.o.m. 1959)",75
"0926u Vestre Moland (-1961)","Arbeiderpartiet",400
"0926u Vestre Moland (-1961)","Høyre",182
"0926u Vestre Moland (-1961)","Kristelig Folkeparti",127
"0926u Vestre Moland (-1961)","Venstre",282
"0926u Vestre Moland (-1961)","Norges Kommunistiske Parti",2
"0926u Vestre Moland (-1961)","Bondepartiet (t.o.m. 1959)",125
"0927 Høvåg (-1961)","Arbeiderpartiet",103
"0927 Høvåg (-1961)","Høyre",126
"0927 Høvåg (-1961)","Kristelig Folkeparti",131
"0927 Høvåg (-1961)","Venstre",236
"0927 Høvåg (-1961)","Norges Kommunistiske Parti",4
"0927 Høvåg (-1961)","Bondepartiet (t.o.m. 1959)",77
"0928 Birkenes","Arbeiderpartiet",299
"0928 Birkenes","Høyre",45
"0928 Birkenes","Kristelig Folkeparti",135
"0928 Birkenes","Venstre",244
"0928 Birkenes","Norges Kommunistiske Parti",6
"0928 Birkenes","Bondepartiet (t.o.m. 1959)",186
"0929 Åmli","Arbeiderpartiet",641
"0929 Åmli","Høyre",10
"0929 Åmli","Kristelig Folkeparti",74
"0929 Åmli","Venstre",72
"0929 Åmli","Norges Kommunistiske Parti",29
"0929 Åmli","Bondepartiet (t.o.m. 1959)",145
"0930 Gjøvdal (1908-1959)","Arbeiderpartiet",117
"0930 Gjøvdal (1908-1959)","Høyre",1
"0930 Gjøvdal (1908-1959)","Kristelig Folkeparti",15
"0930 Gjøvdal (1908-1959)","Venstre",16
"0930 Gjøvdal (1908-1959)","Bondepartiet (t.o.m. 1959)",56
"0931 Tovdal (1908-1966)","Arbeiderpartiet",50
"0931 Tovdal (1908-1966)","Høyre",1
"0931 Tovdal (1908-1966)","Kristelig Folkeparti",14
"0931 Tovdal (1908-1966)","Venstre",16
"0931 Tovdal (1908-1966)","Bondepartiet (t.o.m. 1959)",36
"0932 Mykland (-1966)","Arbeiderpartiet",183
"0932 Mykland (-1966)","Høyre",13
"0932 Mykland (-1966)","Kristelig Folkeparti",36
"0932 Mykland (-1966)","Venstre",56
"0932 Mykland (-1966)","Norges Kommunistiske Parti",4
"0932 Mykland (-1966)","Bondepartiet (t.o.m. 1959)",57
"0933 Herefoss (-1966)","Arbeiderpartiet",128
"0933 Herefoss (-1966)","Høyre",6
"0933 Herefoss (-1966)","Kristelig Folkeparti",83
"0933 Herefoss (-1966)","Venstre",25
"0933 Herefoss (-1966)","Norges Kommunistiske Parti",3
"0933 Herefoss (-1966)","Bondepartiet (t.o.m. 1959)",60
"0934 Vegusdal (-1966)","Arbeiderpartiet",111
"0934 Vegusdal (-1966)","Høyre",6
"0934 Vegusdal (-1966)","Kristelig Folkeparti",60
"0934 Vegusdal (-1966)","Venstre",60
"0934 Vegusdal (-1966)","Norges Kommunistiske Parti",4
"0934 Vegusdal (-1966)","Bondepartiet (t.o.m. 1959)",138
"0935 Iveland","Arbeiderpartiet",155
"0935 Iveland","Høyre",1
"0935 Iveland","Kristelig Folkeparti",83
"0935 Iveland","Venstre",149
"0935 Iveland","Norges Kommunistiske Parti",3
"0935 Iveland","Bondepartiet (t.o.m. 1959)",162
"0936 Hornnes (-1959)","Arbeiderpartiet",343
"0936 Hornnes (-1959)","Høyre",20
"0936 Hornnes (-1959)","Kristelig Folkeparti",83
"0936 Hornnes (-1959)","Venstre",145
"0936 Hornnes (-1959)","Norges Kommunistiske Parti",8
"0936 Hornnes (-1959)","Bondepartiet (t.o.m. 1959)",151
"0937u Evje (-1959)","Arbeiderpartiet",477
"0937u Evje (-1959)","Høyre",51
"0937u Evje (-1959)","Kristelig Folkeparti",110
"0937u Evje (-1959)","Venstre",99
"0937u Evje (-1959)","Norges Kommunistiske Parti",13
"0937u Evje (-1959)","Bondepartiet (t.o.m. 1959)",59
"0938 Bygland","Arbeiderpartiet",394
"0938 Bygland","Høyre",32
"0938 Bygland","Kristelig Folkeparti",128
"0938 Bygland","Venstre",97
"0938 Bygland","Norges Kommunistiske Parti",18
"0938 Bygland","Bondepartiet (t.o.m. 1959)",313
"0939 Hylestad (1915-1961)","Arbeiderpartiet",179
"0939 Hylestad (1915-1961)","Kristelig Folkeparti",49
"0939 Hylestad (1915-1961)","Venstre",13
"0939 Hylestad (1915-1961)","Norges Kommunistiske Parti",8
"0939 Hylestad (1915-1961)","Bondepartiet (t.o.m. 1959)",159
"0940 Valle","Arbeiderpartiet",102
"0940 Valle","Høyre",8
"0940 Valle","Kristelig Folkeparti",103
"0940 Valle","Venstre",25
"0940 Valle","Norges Kommunistiske Parti",1
"0940 Valle","Bondepartiet (t.o.m. 1959)",202
"0941 Bykle","Arbeiderpartiet",110
"0941 Bykle","Høyre",3
"0941 Bykle","Kristelig Folkeparti",45
"0941 Bykle","Venstre",24
"0941 Bykle","Bondepartiet (t.o.m. 1959)",91
"1001 Kristiansand","Arbeiderpartiet",6074
"1001 Kristiansand","Høyre",2329
"1001 Kristiansand","Kristelig Folkeparti",1375
"1001 Kristiansand","Venstre",4463
"1001 Kristiansand","Norges Kommunistiske Parti",221
"1001 Kristiansand","Bondepartiet (t.o.m. 1959)",264
"1002 Mandal","Arbeiderpartiet",961
"1002 Mandal","Høyre",517
"1002 Mandal","Kristelig Folkeparti",242
"1002 Mandal","Venstre",727
"1002 Mandal","Norges Kommunistiske Parti",84
"1002 Mandal","Bondepartiet (t.o.m. 1959)",43
"1003 Farsund","Arbeiderpartiet",278
"1003 Farsund","Høyre",345
"1003 Farsund","Kristelig Folkeparti",166
"1003 Farsund","Venstre",298
"1003 Farsund","Bondepartiet (t.o.m. 1959)",16
"1004 Flekkefjord","Arbeiderpartiet",660
"1004 Flekkefjord","Høyre",395
"1004 Flekkefjord","Kristelig Folkeparti",205
"1004 Flekkefjord","Venstre",444
"1004 Flekkefjord","Norges Kommunistiske Parti",2
"1004 Flekkefjord","Bondepartiet (t.o.m. 1959)",11
"1011 Randesund (-1964)","Arbeiderpartiet",154
"1011 Randesund (-1964)","Høyre",43
"1011 Randesund (-1964)","Kristelig Folkeparti",102
"1011 Randesund (-1964)","Venstre",200
"1011 Randesund (-1964)","Norges Kommunistiske Parti",3
"1011 Randesund (-1964)","Bondepartiet (t.o.m. 1959)",77
"1012 Oddernes (-1964)","Arbeiderpartiet",2159
"1012 Oddernes (-1964)","Høyre",763
"1012 Oddernes (-1964)","Kristelig Folkeparti",664
"1012 Oddernes (-1964)","Venstre",1767
"1012 Oddernes (-1964)","Norges Kommunistiske Parti",95
"1012 Oddernes (-1964)","Bondepartiet (t.o.m. 1959)",246
"1013 Tveit (-1964)","Arbeiderpartiet",386
"1013 Tveit (-1964)","Høyre",50
"1013 Tveit (-1964)","Kristelig Folkeparti",121
