"kommune","parti","stemmer"
"0801 Kragerø (-1959)","Arbeiderpartiet",1281
"0801 Kragerø (-1959)","Høyre",514
"0801 Kragerø (-1959)","Kristelig Folkeparti",264
"0801 Kragerø (-1959)","Venstre",290
"0801 Kragerø (-1959)","Norges Kommunistiske Parti",93
"0801 Kragerø (-1959)","Bondepartiet (t.o.m. 1959)",10
"0802 Langesund (-1963)","Arbeiderpartiet",700
"0802 Langesund (-1963)","Høyre",221
"0802 Langesund (-1963)","Kristelig Folkeparti",119
"0802 Langesund (-1963)","Venstre",263
"0802 Langesund (-1963)","Norges Kommunistiske Parti",8
"0802 Langesund (-1963)","Bondepartiet (t.o.m. 1959)",17
"0803 Stathelle (-1963)","Arbeiderpartiet",185
"0803 Stathelle (-1963)","Høyre",70
"0803 Stathelle (-1963)","Kristelig Folkeparti",42
"0803 Stathelle (-1963)","Venstre",104
"0803 Stathelle (-1963)","Norges Kommunistiske Parti",14
"0803 Stathelle (-1963)","Bondepartiet (t.o.m. 1959)",11
"0804 Brevik (-1963)","Arbeiderpartiet",647
"0804 Brevik (-1963)","Høyre",229
"0804 Brevik (-1963)","Kristelig Folkeparti",107
"0804 Brevik (-1963)","Venstre",199
"0804 Brevik (-1963)","Norges Kommunistiske Parti",142
"0804 Brevik (-1963)","Bondepartiet (t.o.m. 1959)",4
"0805 Porsgrunn","Arbeiderpartiet",2769
"0805 Porsgrunn","Høyre",965
"0805 Porsgrunn","Kristelig Folkeparti",640
"0805 Porsgrunn","Venstre",983
"0805 Porsgrunn","Norges Kommunistiske Parti",415
"0805 Porsgrunn","Bondepartiet (t.o.m. 1959)",44
"0806 Skien","Arbeiderpartiet",4460
"0806 Skien","Høyre",1553
"0806 Skien","Kristelig Folkeparti",871
"0806 Skien","Venstre",1304
"0806 Skien","Norges Kommunistiske Parti",816
"0806 Skien","Bondepartiet (t.o.m. 1959)",129
"0807 Notodden","Arbeiderpartiet",2548
"0807 Notodden","Høyre",626
"0807 Notodden","Kristelig Folkeparti",439
"0807 Notodden","Venstre",275
"0807 Notodden","Norges Kommunistiske Parti",279
"0807 Notodden","Bondepartiet (t.o.m. 1959)",43
"0811 Siljan","Arbeiderpartiet",407
"0811 Siljan","Høyre",18
"0811 Siljan","Kristelig Folkeparti",134
"0811 Siljan","Venstre",57
"0811 Siljan","Norges Kommunistiske Parti",3
"0811 Siljan","Bondepartiet (t.o.m. 1959)",114
"0812 Gjerpen (-1963)","Arbeiderpartiet",3505
"0812 Gjerpen (-1963)","Høyre",516
"0812 Gjerpen (-1963)","Kristelig Folkeparti",893
"0812 Gjerpen (-1963)","Venstre",1159
"0812 Gjerpen (-1963)","Norges Kommunistiske Parti",432
"0812 Gjerpen (-1963)","Bondepartiet (t.o.m. 1959)",372
"0813 Eidanger (-1963)","Arbeiderpartiet",2463
"0813 Eidanger (-1963)","Høyre",491
"0813 Eidanger (-1963)","Kristelig Folkeparti",402
"0813 Eidanger (-1963)","Venstre",693
"0813 Eidanger (-1963)","Norges Kommunistiske Parti",448
"0813 Eidanger (-1963)","Bondepartiet (t.o.m. 1959)",168
"0814 Bamble","Arbeiderpartiet",1304
"0814 Bamble","Høyre",196
"0814 Bamble","Kristelig Folkeparti",235
"0814 Bamble","Venstre",314
"0814 Bamble","Norges Kommunistiske Parti",57
"0814 Bamble","Bondepartiet (t.o.m. 1959)",242
"0815u Skåtøy (-1959)","Arbeiderpartiet",820
"0815u Skåtøy (-1959)","Høyre",173
"0815u Skåtøy (-1959)","Kristelig Folkeparti",250
"0815u Skåtøy (-1959)","Venstre",209
"0815u Skåtøy (-1959)","Norges Kommunistiske Parti",31
"0815u Skåtøy (-1959)","Bondepartiet (t.o.m. 1959)",109
"0816 Sannidal (-1959)","Arbeiderpartiet",705
"0816 Sannidal (-1959)","Høyre",48
"0816 Sannidal (-1959)","Kristelig Folkeparti",229
"0816 Sannidal (-1959)","Venstre",268
"0816 Sannidal (-1959)","Norges Kommunistiske Parti",5
"0816 Sannidal (-1959)","Bondepartiet (t.o.m. 1959)",149
"0817 Drangedal","Arbeiderpartiet",1377
"0817 Drangedal","Høyre",50
"0817 Drangedal","Kristelig Folkeparti",392
"0817 Drangedal","Venstre",506
"0817 Drangedal","Norges Kommunistiske Parti",65
"0817 Drangedal","Bondepartiet (t.o.m. 1959)",215
"0818 Solum (-1963)","Arbeiderpartiet",3136
"0818 Solum (-1963)","Høyre",256
"0818 Solum (-1963)","Kristelig Folkeparti",442
"0818 Solum (-1963)","Venstre",563
"0818 Solum (-1963)","Norges Kommunistiske Parti",574
"0818 Solum (-1963)","Bondepartiet (t.o.m. 1959)",265
"0819u Holla (-1963)","Arbeiderpartiet",1475
"0819u Holla (-1963)","Høyre",144
"0819u Holla (-1963)","Kristelig Folkeparti",293
"0819u Holla (-1963)","Venstre",230
"0819u Holla (-1963)","Norges Kommunistiske Parti",55
"0819u Holla (-1963)","Bondepartiet (t.o.m. 1959)",218
"0820 Lunde (-1963)","Arbeiderpartiet",812
"0820 Lunde (-1963)","Høyre",50
"0820 Lunde (-1963)","Kristelig Folkeparti",269
"0820 Lunde (-1963)","Venstre",225
"0820 Lunde (-1963)","Norges Kommunistiske Parti",36
"0820 Lunde (-1963)","Bondepartiet (t.o.m. 1959)",267
"0821 Bø (Telem.)","Arbeiderpartiet",895
"0821 Bø (Telem.)","Høyre",65
"0821 Bø (Telem.)","Kristelig Folkeparti",228
"0821 Bø (Telem.)","Venstre",326
"0821 Bø (Telem.)","Norges Kommunistiske Parti",27
"0821 Bø (Telem.)","Bondepartiet (t.o.m. 1959)",311
"0822 Sauherad","Arbeiderpartiet",921
"0822 Sauherad","Høyre",154
"0822 Sauherad","Kristelig Folkeparti",273
"0822 Sauherad","Venstre",242
"0822 Sauherad","Norges Kommunistiske Parti",92
"0822 Sauherad","Bondepartiet (t.o.m. 1959)",449
"0823 Heddal (-1963)","Arbeiderpartiet",1332
"0823 Heddal (-1963)","Høyre",85
"0823 Heddal (-1963)","Kristelig Folkeparti",289
"0823 Heddal (-1963)","Venstre",132
"0823 Heddal (-1963)","Norges Kommunistiske Parti",95
"0823 Heddal (-1963)","Bondepartiet (t.o.m. 1959)",347
"0824 Gransherad (-1963)","Arbeiderpartiet",465
"0824 Gransherad (-1963)","Høyre",27
"0824 Gransherad (-1963)","Kristelig Folkeparti",36
"0824 Gransherad (-1963)","Venstre",64
"0824 Gransherad (-1963)","Norges Kommunistiske Parti",8
"0824 Gransherad (-1963)","Bondepartiet (t.o.m. 1959)",151
"0825 Hovin (-1963)","Arbeiderpartiet",176
"0825 Hovin (-1963)","Høyre",5
"0825 Hovin (-1963)","Kristelig Folkeparti",19
"0825 Hovin (-1963)","Venstre",39
"0825 Hovin (-1963)","Norges Kommunistiske Parti",3
"0825 Hovin (-1963)","Bondepartiet (t.o.m. 1959)",106
"0826 Tinn","Arbeiderpartiet",3239
"0826 Tinn","Høyre",788
"0826 Tinn","Kristelig Folkeparti",413
"0826 Tinn","Venstre",540
"0826 Tinn","Norges Kommunistiske Parti",501
"0826 Tinn","Bondepartiet (t.o.m. 1959)",368
"0827 Hjartdal","Arbeiderpartiet",392
"0827 Hjartdal","Høyre",42
"0827 Hjartdal","Kristelig Folkeparti",180
"0827 Hjartdal","Venstre",59
"0827 Hjartdal","Norges Kommunistiske Parti",4
"0827 Hjartdal","Bondepartiet (t.o.m. 1959)",288
"0828 Seljord","Arbeiderpartiet",685
"0828 Seljord","Høyre",47
"0828 Seljord","Kristelig Folkeparti",257
"0828 Seljord","Venstre",277
"0828 Seljord","Norges Kommunistiske Parti",15
"0828 Seljord","Bondepartiet (t.o.m. 1959)",210
"0829 Kviteseid","Arbeiderpartiet",816
"0829 Kviteseid","Høyre",78
"0829 Kviteseid","Kristelig Folkeparti",232
"0829 Kviteseid","Venstre",325
"0829 Kviteseid","Norges Kommunistiske Parti",11
"0829 Kviteseid","Bondepartiet (t.o.m. 1959)",265
"0830 Nissedal","Arbeiderpartiet",498
"0830 Nissedal","Høyre",32
"0830 Nissedal","Kristelig Folkeparti",195
"0830 Nissedal","Venstre",178
"0830 Nissedal","Norges Kommunistiske Parti",21
"0830 Nissedal","Bondepartiet (t.o.m. 1959)",122
"0831 Fyresdal","Arbeiderpartiet",640
"0831 Fyresdal","Høyre",9
"0831 Fyresdal","Kristelig Folkeparti",84
"0831 Fyresdal","Venstre",160
"0831 Fyresdal","Norges Kommunistiske Parti",4
"0831 Fyresdal","Bondepartiet (t.o.m. 1959)",114
"0832 Mo (-1963)","Arbeiderpartiet",446
"0832 Mo (-1963)","Høyre",26
"0832 Mo (-1963)","Kristelig Folkeparti",137
"0832 Mo (-1963)","Venstre",130
"0832 Mo (-1963)","Norges Kommunistiske Parti",45
"0832 Mo (-1963)","Bondepartiet (t.o.m. 1959)",119
"0833u Lårdal (-1963)","Arbeiderpartiet",433
"0833u Lårdal (-1963)","Høyre",26
"0833u Lårdal (-1963)","Kristelig Folkeparti",113
"0833u Lårdal (-1963)","Venstre",115
"0833u Lårdal (-1963)","Norges Kommunistiske Parti",12
"0833u Lårdal (-1963)","Bondepartiet (t.o.m. 1959)",112
"0834 Vinje","Arbeiderpartiet",441
"0834 Vinje","Høyre",28
"0834 Vinje","Kristelig Folkeparti",128
"0834 Vinje","Venstre",297
"0834 Vinje","Norges Kommunistiske Parti",3
"0834 Vinje","Bondepartiet (t.o.m. 1959)",115
"0835 Rauland (-1963)","Arbeiderpartiet",377
"0835 Rauland (-1963)","Høyre",20
"0835 Rauland (-1963)","Kristelig Folkeparti",137
"0835 Rauland (-1963)","Venstre",108
"0835 Rauland (-1963)","Norges Kommunistiske Parti",5
"0835 Rauland (-1963)","Bondepartiet (t.o.m. 1959)",59
"0901 Risør","Arbeiderpartiet",832
"0901 Risør","Kristelig Folkeparti",196
"0901 Risør","Venstre",268
"0901 Risør","Norges Kommunistiske Parti",22
"0901 Risør","Fellesliste Høyre",333
"0902 Tvedestrand (-1959)","Arbeiderpartiet",189
"0902 Tvedestrand (-1959)","Kristelig Folkeparti",68
"0902 Tvedestrand (-1959)","Venstre",111
"0902 Tvedestrand (-1959)","Norges Kommunistiske Parti",3
"0902 Tvedestrand (-1959)","Fellesliste Høyre",193
"0903 Arendal (-1991)","Arbeiderpartiet",2734
"0903 Arendal (-1991)","Kristelig Folkeparti",1104
"0903 Arendal (-1991)","Venstre",488
"0903 Arendal (-1991)","Norges Kommunistiske Parti",109
"0903 Arendal (-1991)","Fellesliste Høyre",1622
"0904 Grimstad","Arbeiderpartiet",432
"0904 Grimstad","Kristelig Folkeparti",295
"0904 Grimstad","Venstre",153
"0904 Grimstad","Norges Kommunistiske Parti",4
"0904 Grimstad","Fellesliste Høyre",457
"0905 Lillesand (-1961)","Arbeiderpartiet",128
"0905 Lillesand (-1961)","Kristelig Folkeparti",110
"0905 Lillesand (-1961)","Venstre",215
"0905 Lillesand (-1961)","Fellesliste Bondepartiet",7
"0905 Lillesand (-1961)","Fellesliste Høyre",202
"0911 Gjerstad","Arbeiderpartiet",685
"0911 Gjerstad","Kristelig Folkeparti",169
"0911 Gjerstad","Venstre",247
"0911 Gjerstad","Norges Kommunistiske Parti",16
"0911 Gjerstad","Fellesliste Bondepartiet",131
"0911 Gjerstad","Fellesliste Høyre",52
"0912 Vegårshei","Arbeiderpartiet",533
"0912 Vegårshei","Kristelig Folkeparti",170
"0912 Vegårshei","Venstre",169
"0912 Vegårshei","Norges Kommunistiske Parti",28
"0912 Vegårshei","Fellesliste Bondepartiet",82
"0912 Vegårshei","Fellesliste Høyre",66
"0913 Søndeled (-1963)","Arbeiderpartiet",505
"0913 Søndeled (-1963)","Kristelig Folkeparti",300
"0913 Søndeled (-1963)","Venstre",399
"0913 Søndeled (-1963)","Norges Kommunistiske Parti",11
"0913 Søndeled (-1963)","Fellesliste Bondepartiet",123
"0913 Søndeled (-1963)","Fellesliste Høyre",146
"0914 Tvedestrand","Arbeiderpartiet",765
"0914 Tvedestrand","Kristelig Folkeparti",338
"0914 Tvedestrand","Venstre",309
"0914 Tvedestrand","Norges Kommunistiske Parti",9
"0914 Tvedestrand","Fellesliste Bondepartiet",223
"0914 Tvedestrand","Fellesliste Høyre",210
"0915 Dypvåg (-1959)","Arbeiderpartiet",322
"0915 Dypvåg (-1959)","Kristelig Folkeparti",122
"0915 Dypvåg (-1959)","Venstre",260
"0915 Dypvåg (-1959)","Norges Kommunistiske Parti",4
"0915 Dypvåg (-1959)","Fellesliste Bondepartiet",8
"0915 Dypvåg (-1959)","Fellesliste Høyre",292
"0916 Flosta (-1961)","Arbeiderpartiet",233
"0916 Flosta (-1961)","Kristelig Folkeparti",109
"0916 Flosta (-1961)","Venstre",111
"0916 Flosta (-1961)","Norges Kommunistiske Parti",2
"0916 Flosta (-1961)","Fellesliste Høyre",149
"0917 Stokken (1919-1961)","Arbeiderpartiet",961
"0917 Stokken (1919-1961)","Kristelig Folkeparti",137
"0917 Stokken (1919-1961)","Venstre",88
"0917 Stokken (1919-1961)","Norges Kommunistiske Parti",21
"0917 Stokken (1919-1961)","Fellesliste Bondepartiet",4
"0917 Stokken (1919-1961)","Fellesliste Høyre",122
"0918u Austre Moland (-1961)","Arbeiderpartiet",291
"0918u Austre Moland (-1961)","Kristelig Folkeparti",170
"0918u Austre Moland (-1961)","Venstre",116
"0918u Austre Moland (-1961)","Norges Kommunistiske Parti",7
"0918u Austre Moland (-1961)","Fellesliste Bondepartiet",93
"0918u Austre Moland (-1961)","Fellesliste Høyre",90
"0919 Froland","Arbeiderpartiet",753
"0919 Froland","Kristelig Folkeparti",256
"0919 Froland","Venstre",161
"0919 Froland","Norges Kommunistiske Parti",68
"0919 Froland","Fellesliste Bondepartiet",143
"0919 Froland","Fellesliste Høyre",22
"0920 Øyestad (-1991)","Arbeiderpartiet",1475
"0920 Øyestad (-1991)","Kristelig Folkeparti",407
"0920 Øyestad (-1991)","Venstre",169
"0920 Øyestad (-1991)","Norges Kommunistiske Parti",24
"0920 Øyestad (-1991)","Fellesliste Bondepartiet",248
"0920 Øyestad (-1991)","Fellesliste Høyre",178
"0921 Tromøy (-1991)","Arbeiderpartiet",717
"0921 Tromøy (-1991)","Kristelig Folkeparti",289
"0921 Tromøy (-1991)","Venstre",135
"0921 Tromøy (-1991)","Norges Kommunistiske Parti",17
"0921 Tromøy (-1991)","Fellesliste Bondepartiet",23
"0921 Tromøy (-1991)","Fellesliste Høyre",369
"0922 Hisøy (-1991)","Arbeiderpartiet",515
"0922 Hisøy (-1991)","Kristelig Folkeparti",177
"0922 Hisøy (-1991)","Venstre",131
"0922 Hisøy (-1991)","Norges Kommunistiske Parti",7
"0922 Hisøy (-1991)","Fellesliste Bondepartiet",22
"0922 Hisøy (-1991)","Fellesliste Høyre",354
"0923 Fjære (-1970)","Arbeiderpartiet",868
"0923 Fjære (-1970)","Kristelig Folkeparti",475
"0923 Fjære (-1970)","Venstre",242
"0923 Fjære (-1970)","Norges Kommunistiske Parti",33
"0923 Fjære (-1970)","Fellesliste Bondepartiet",154
"0923 Fjære (-1970)","Fellesliste Høyre",543
"0924 Landvik (-1970)","Arbeiderpartiet",294
"0924 Landvik (-1970)","Kristelig Folkeparti",158
"0924 Landvik (-1970)","Venstre",152
"0924 Landvik (-1970)","Norges Kommunistiske Parti",5
"0924 Landvik (-1970)","Fellesliste Bondepartiet",257
"0924 Landvik (-1970)","Fellesliste Høyre",119
"0925 Eide (-1961)","Arbeiderpartiet",65
"0925 Eide (-1961)","Kristelig Folkeparti",27
"0925 Eide (-1961)","Venstre",27
"0925 Eide (-1961)","Fellesliste Bondepartiet",77
"0925 Eide (-1961)","Fellesliste Høyre",96
"0926u Vestre Moland (-1961)","Arbeiderpartiet",418
"0926u Vestre Moland (-1961)","Kristelig Folkeparti",129
"0926u Vestre Moland (-1961)","Venstre",276
"0926u Vestre Moland (-1961)","Norges Kommunistiske Parti",3
"0926u Vestre Moland (-1961)","Fellesliste Bondepartiet",129
"0926u Vestre Moland (-1961)","Fellesliste Høyre",152
"0927 Høvåg (-1961)","Arbeiderpartiet",120
"0927 Høvåg (-1961)","Kristelig Folkeparti",145
"0927 Høvåg (-1961)","Venstre",189
"0927 Høvåg (-1961)","Norges Kommunistiske Parti",6
"0927 Høvåg (-1961)","Fellesliste Bondepartiet",85
"0927 Høvåg (-1961)","Fellesliste Høyre",132
"0928 Birkenes","Arbeiderpartiet",318
"0928 Birkenes","Kristelig Folkeparti",147
"0928 Birkenes","Venstre",257
"0928 Birkenes","Norges Kommunistiske Parti",14
"0928 Birkenes","Fellesliste Bondepartiet",219
"0928 Birkenes","Fellesliste Høyre",39
"0929 Åmli","Arbeiderpartiet",718
"0929 Åmli","Kristelig Folkeparti",87
"0929 Åmli","Venstre",85
"0929 Åmli","Norges Kommunistiske Parti",24
"0929 Åmli","Fellesliste Bondepartiet",105
"0929 Åmli","Fellesliste Høyre",19
"0930 Gjøvdal (1908-1959)","Arbeiderpartiet",127
"0930 Gjøvdal (1908-1959)","Kristelig Folkeparti",20
"0930 Gjøvdal (1908-1959)","Venstre",25
"0930 Gjøvdal (1908-1959)","Norges Kommunistiske Parti",2
"0930 Gjøvdal (1908-1959)","Fellesliste Bondepartiet",51
"0930 Gjøvdal (1908-1959)","Fellesliste Høyre",2
"0931 Tovdal (1908-1966)","Arbeiderpartiet",42
"0931 Tovdal (1908-1966)","Kristelig Folkeparti",13
"0931 Tovdal (1908-1966)","Venstre",23
"0931 Tovdal (1908-1966)","Fellesliste Bondepartiet",38
"0931 Tovdal (1908-1966)","Fellesliste Høyre",1
"0932 Mykland (-1966)","Arbeiderpartiet",205
"0932 Mykland (-1966)","Kristelig Folkeparti",60
"0932 Mykland (-1966)","Venstre",48
"0932 Mykland (-1966)","Norges Kommunistiske Parti",3
"0932 Mykland (-1966)","Fellesliste Bondepartiet",58
"0932 Mykland (-1966)","Fellesliste Høyre",11
"0933 Herefoss (-1966)","Arbeiderpartiet",128
"0933 Herefoss (-1966)","Kristelig Folkeparti",71
"0933 Herefoss (-1966)","Venstre",27
"0933 Herefoss (-1966)","Norges Kommunistiske Parti",4
"0933 Herefoss (-1966)","Fellesliste Bondepartiet",72
"0933 Herefoss (-1966)","Fellesliste Høyre",5
"0934 Vegusdal (-1966)","Arbeiderpartiet",123
"0934 Vegusdal (-1966)","Kristelig Folkeparti",66
"0934 Vegusdal (-1966)","Venstre",76
"0934 Vegusdal (-1966)","Norges Kommunistiske Parti",7
"0934 Vegusdal (-1966)","Fellesliste Bondepartiet",121
"0934 Vegusdal (-1966)","Fellesliste Høyre",8
"0935 Iveland","Arbeiderpartiet",149
"0935 Iveland","Kristelig Folkeparti",94
"0935 Iveland","Venstre",165
"0935 Iveland","Norges Kommunistiske Parti",6
"0935 Iveland","Fellesliste Bondepartiet",145
"0935 Iveland","Fellesliste Høyre",7
"0936 Hornnes (-1959)","Arbeiderpartiet",349
"0936 Hornnes (-1959)","Kristelig Folkeparti",105
"0936 Hornnes (-1959)","Venstre",141
"0936 Hornnes (-1959)","Norges Kommunistiske Parti",14
"0936 Hornnes (-1959)","Fellesliste Bondepartiet",138
"0936 Hornnes (-1959)","Fellesliste Høyre",9
"0937u Evje (-1959)","Arbeiderpartiet",463
"0937u Evje (-1959)","Kristelig Folkeparti",114
"0937u Evje (-1959)","Venstre",90
"0937u Evje (-1959)","Norges Kommunistiske Parti",22
"0937u Evje (-1959)","Fellesliste Bondepartiet",61
"0937u Evje (-1959)","Fellesliste Høyre",30
"0938 Bygland","Arbeiderpartiet",413
"0938 Bygland","Kristelig Folkeparti",146
"0938 Bygland","Venstre",132
"0938 Bygland","Norges Kommunistiske Parti",16
"0938 Bygland","Fellesliste Bondepartiet",349
"0938 Bygland","Fellesliste Høyre",19
"0939 Hylestad (1915-1961)","Arbeiderpartiet",177
"0939 Hylestad (1915-1961)","Kristelig Folkeparti",59
"0939 Hylestad (1915-1961)","Venstre",18
"0939 Hylestad (1915-1961)","Norges Kommunistiske Parti",12
"0939 Hylestad (1915-1961)","Fellesliste Bondepartiet",143
"0939 Hylestad (1915-1961)","Fellesliste Høyre",2
"0940 Valle","Arbeiderpartiet",141
"0940 Valle","Kristelig Folkeparti",89
"0940 Valle","Venstre",30
"0940 Valle","Fellesliste Bondepartiet",215
"0940 Valle","Fellesliste Høyre",9
"0941 Bykle","Arbeiderpartiet",117
"0941 Bykle","Kristelig Folkeparti",69
"0941 Bykle","Venstre",27
"0941 Bykle","Norges Kommunistiske Parti",2
"0941 Bykle","Fellesliste Bondepartiet",76
"0941 Bykle","Fellesliste Høyre",1
"1001 Kristiansand","Arbeiderpartiet",6000
"1001 Kristiansand","Høyre",2832
"1001 Kristiansand","Kristelig Folkeparti",1395
"1001 Kristiansand","Venstre",3700
"1001 Kristiansand","Norges Kommunistiske Parti",320
"1001 Kristiansand","Bondepartiet (t.o.m. 1959)",201
"1002 Mandal","Arbeiderpartiet",952
"1002 Mandal","Høyre",549
"1002 Mandal","Kristelig Folkeparti",175
"1002 Mandal","Venstre",617
"1002 Mandal","Norges Kommunistiske Parti",113
"1002 Mandal","Bondepartiet (t.o.m. 1959)",29
"1003 Farsund","Arbeiderpartiet",285
"1003 Farsund","Høyre",362
"1003 Farsund","Kristelig Folkeparti",142
"1003 Farsund","Venstre",289
"1003 Farsund","Norges Kommunistiske Parti",2
"1003 Farsund","Bondepartiet (t.o.m. 1959)",5
"1004 Flekkefjord","Arbeiderpartiet",611
"1004 Flekkefjord","Høyre",444
"1004 Flekkefjord","Kristelig Folkeparti",176
"1004 Flekkefjord","Venstre",458
"1004 Flekkefjord","Norges Kommunistiske Parti",11
"1004 Flekkefjord","Bondepartiet (t.o.m. 1959)",11
"1011 Randesund (-1964)","Arbeiderpartiet",119
"1011 Randesund (-1964)","Høyre",50
"1011 Randesund (-1964)","Kristelig Folkeparti",162
"1011 Randesund (-1964)","Venstre",136
"1011 Randesund (-1964)","Norges Kommunistiske Parti",2
"1011 Randesund (-1964)","Bondepartiet (t.o.m. 1959)",72
"1012 Oddernes (-1964)","Arbeiderpartiet",1700
"1012 Oddernes (-1964)","Høyre",664
"1012 Oddernes (-1964)","Kristelig Folkeparti",635
"1012 Oddernes (-1964)","Venstre",1276
"1012 Oddernes (-1964)","Norges Kommunistiske Parti",105
"1012 Oddernes (-1964)","Bondepartiet (t.o.m. 1959)",182
"1013 Tveit (-1964)","Arbeiderpartiet",364
"1013 Tveit (-1964)","Høyre",59
"1013 Tveit (-1964)","Kristelig Folkeparti",136
"1013 Tveit (-1964)","Venstre",251
"1013 Tveit (-1964)","Norges Kommunistiske Parti",29
"1013 Tveit (-1964)","Bondepartiet (t.o.m. 1959)",161
"1014 Vennesla","Arbeiderpartiet",1690
"1014 Vennesla","Høyre",84
"1014 Vennesla","Kristelig Folkeparti",313
"1014 Vennesla","Venstre",462
"1014 Vennesla","Norges Kommunistiske Parti",180
"1014 Vennesla","Bondepartiet (t.o.m. 1959)",102
"1015 Hægeland (-1963)","Arbeiderpartiet",159
"1015 Hægeland (-1963)","Høyre",1
"1015 Hægeland (-1963)","Kristelig Folkeparti",67
"1015 Hægeland (-1963)","Venstre",110
"1015 Hægeland (-1963)","Norges Kommunistiske Parti",2
"1015 Hægeland (-1963)","Bondepartiet (t.o.m. 1959)",158
"1016 Øvrebø (-1963)","Arbeiderpartiet",93
"1016 Øvrebø (-1963)","Høyre",5
"1016 Øvrebø (-1963)","Kristelig Folkeparti",111
"1016 Øvrebø (-1963)","Venstre",84
"1016 Øvrebø (-1963)","Norges Kommunistiske Parti",4
"1016 Øvrebø (-1963)","Bondepartiet (t.o.m. 1959)",193
"1017u Greipstad (1913-1963)","Arbeiderpartiet",277
"1017u Greipstad (1913-1963)","Høyre",18
"1017u Greipstad (1913-1963)","Kristelig Folkeparti",56
"1017u Greipstad (1913-1963)","Venstre",177
"1017u Greipstad (1913-1963)","Norges Kommunistiske Parti",6
"1017u Greipstad (1913-1963)","Bondepartiet (t.o.m. 1959)",187
"1018 Søgne","Arbeiderpartiet",458
"1018 Søgne","Høyre",159
"1018 Søgne","Kristelig Folkeparti",168
"1018 Søgne","Venstre",581
"1018 Søgne","Norges Kommunistiske Parti",7
"1018 Søgne","Bondepartiet (t.o.m. 1959)",206
"1019 Halse og Harkmark (-1963)","Arbeiderpartiet",381
"1019 Halse og Harkmark (-1963)","Høyre",199
"1019 Halse og Harkmark (-1963)","Kristelig Folkeparti",174
"1019 Halse og Harkmark (-1963)","Venstre",437
"1019 Halse og Harkmark (-1963)","Norges Kommunistiske Parti",11
"1019 Halse og Harkmark (-1963)","Bondepartiet (t.o.m. 1959)",297
"1020 Holum (-1963)","Arbeiderpartiet",114
"1020 Holum (-1963)","Høyre",17
"1020 Holum (-1963)","Kristelig Folkeparti",35
"1020 Holum (-1963)","Venstre",185
"1020 Holum (-1963)","Norges Kommunistiske Parti",10
"1020 Holum (-1963)","Bondepartiet (t.o.m. 1959)",252
"1021u Øyslebø (-1963)","Arbeiderpartiet",194
"1021u Øyslebø (-1963)","Høyre",17
"1021u Øyslebø (-1963)","Kristelig Folkeparti",11
"1021u Øyslebø (-1963)","Venstre",117
"1021u Øyslebø (-1963)","Norges Kommunistiske Parti",6
"1021u Øyslebø (-1963)","Bondepartiet (t.o.m. 1959)",217
"1022 Laudal (-1963)","Arbeiderpartiet",127
"1022 Laudal (-1963)","Høyre",9
"1022 Laudal (-1963)","Kristelig Folkeparti",24
"1022 Laudal (-1963)","Venstre",94
"1022 Laudal (-1963)","Norges Kommunistiske Parti",4
"1022 Laudal (-1963)","Bondepartiet (t.o.m. 1959)",99
"1023 Finsland (-1963)","Arbeiderpartiet",44
"1023 Finsland (-1963)","Høyre",3
"1023 Finsland (-1963)","Kristelig Folkeparti",79
"1023 Finsland (-1963)","Venstre",80
"1023 Finsland (-1963)","Bondepartiet (t.o.m. 1959)",290
"1024 Bjelland (-1963)","Arbeiderpartiet",76
"1024 Bjelland (-1963)","Høyre",14
"1024 Bjelland (-1963)","Kristelig Folkeparti",23
"1024 Bjelland (-1963)","Venstre",117
"1024 Bjelland (-1963)","Bondepartiet (t.o.m. 1959)",156
"1025 Grindheim (-1963)","Arbeiderpartiet",96
"1025 Grindheim (-1963)","Høyre",1
"1025 Grindheim (-1963)","Kristelig Folkeparti",68
"1025 Grindheim (-1963)","Venstre",97
"1025 Grindheim (-1963)","Norges Kommunistiske Parti",3
"1025 Grindheim (-1963)","Bondepartiet (t.o.m. 1959)",103
"1026 Åseral","Arbeiderpartiet",116
"1026 Åseral","Høyre",4
"1026 Åseral","Kristelig Folkeparti",105
"1026 Åseral","Venstre",162
"1026 Åseral","Norges Kommunistiske Parti",2
"1026 Åseral","Bondepartiet (t.o.m. 1959)",258
"1027u Konsmo (1911-1963)","Arbeiderpartiet",178
"1027u Konsmo (1911-1963)","Høyre",7
"1027u Konsmo (1911-1963)","Kristelig Folkeparti",29
"1027u Konsmo (1911-1963)","Venstre",81
"1027u Konsmo (1911-1963)","Norges Kommunistiske Parti",9
"1027u Konsmo (1911-1963)","Bondepartiet (t.o.m. 1959)",166
"1028 Vigmostad (1911-1963)","Arbeiderpartiet",70
"1028 Vigmostad (1911-1963)","Høyre",3
"1028 Vigmostad (1911-1963)","Kristelig Folkeparti",26
"1028 Vigmostad (1911-1963)","Venstre",78
"1028 Vigmostad (1911-1963)","Norges Kommunistiske Parti",5
"1028 Vigmostad (1911-1963)","Bondepartiet (t.o.m. 1959)",166
"1029u Sør-Audnedal (-1963)","Arbeiderpartiet",340
"1029u Sør-Audnedal (-1963)","Høyre",129
"1029u Sør-Audnedal (-1963)","Kristelig Folkeparti",153
"1029u Sør-Audnedal (-1963)","Venstre",292
"1029u Sør-Audnedal (-1963)","Norges Kommunistiske Parti",6
