"kommune","parti","stemmer"
"0714 Hof","Fellesliste Bondepartiet",260
"0715 Botne (-1963)","Arbeiderpartiet",880
"0715 Botne (-1963)","Høyre",319
"0715 Botne (-1963)","Kristelig Folkeparti",149
"0715 Botne (-1963)","Norges Kommunistiske Parti",29
"0715 Botne (-1963)","Samfunnspartiet",12
"0715 Botne (-1963)","Fellesliste Venstre",39
"0715 Botne (-1963)","Fellesliste Bondepartiet",306
"0716u Våle (-2001)","Arbeiderpartiet",501
"0716u Våle (-2001)","Høyre",395
"0716u Våle (-2001)","Kristelig Folkeparti",111
"0716u Våle (-2001)","Norges Kommunistiske Parti",13
"0716u Våle (-2001)","Samfunnspartiet",14
"0716u Våle (-2001)","Fellesliste Venstre",44
"0716u Våle (-2001)","Fellesliste Bondepartiet",478
"0717 Borre (-1987)","Arbeiderpartiet",1251
"0717 Borre (-1987)","Høyre",874
"0717 Borre (-1987)","Kristelig Folkeparti",82
"0717 Borre (-1987)","Norges Kommunistiske Parti",24
"0717 Borre (-1987)","Samfunnspartiet",15
"0717 Borre (-1987)","Fellesliste Venstre",103
"0717 Borre (-1987)","Fellesliste Bondepartiet",249
"0718 Ramnes (-2001)","Arbeiderpartiet",496
"0718 Ramnes (-2001)","Høyre",380
"0718 Ramnes (-2001)","Kristelig Folkeparti",90
"0718 Ramnes (-2001)","Norges Kommunistiske Parti",7
"0718 Ramnes (-2001)","Samfunnspartiet",8
"0718 Ramnes (-2001)","Fellesliste Venstre",72
"0718 Ramnes (-2001)","Fellesliste Bondepartiet",476
"0719 Andebu (-2016)","Arbeiderpartiet",523
"0719 Andebu (-2016)","Høyre",469
"0719 Andebu (-2016)","Kristelig Folkeparti",120
"0719 Andebu (-2016)","Fellesliste Venstre",322
"0719 Andebu (-2016)","Fellesliste Bondepartiet",258
"0720 Stokke (-2016)","Arbeiderpartiet",1016
"0720 Stokke (-2016)","Høyre",830
"0720 Stokke (-2016)","Kristelig Folkeparti",300
"0720 Stokke (-2016)","Norges Kommunistiske Parti",20
"0720 Stokke (-2016)","Samfunnspartiet",3
"0720 Stokke (-2016)","Fellesliste Venstre",350
"0720 Stokke (-2016)","Fellesliste Bondepartiet",385
"0721 Sem (-1987)","Arbeiderpartiet",2891
"0721 Sem (-1987)","Høyre",2576
"0721 Sem (-1987)","Kristelig Folkeparti",482
"0721 Sem (-1987)","Norges Kommunistiske Parti",163
"0721 Sem (-1987)","Samfunnspartiet",56
"0721 Sem (-1987)","Fellesliste Venstre",189
"0721 Sem (-1987)","Fellesliste Bondepartiet",396
"0722 Nøtterøy","Arbeiderpartiet",2362
"0722 Nøtterøy","Høyre",3127
"0722 Nøtterøy","Kristelig Folkeparti",281
"0722 Nøtterøy","Norges Kommunistiske Parti",141
"0722 Nøtterøy","Samfunnspartiet",14
"0722 Nøtterøy","Fellesliste Venstre",217
"0722 Nøtterøy","Fellesliste Bondepartiet",118
"0723 Tjøme","Arbeiderpartiet",584
"0723 Tjøme","Høyre",848
"0723 Tjøme","Kristelig Folkeparti",88
"0723 Tjøme","Norges Kommunistiske Parti",14
"0723 Tjøme","Fellesliste Venstre",19
"0723 Tjøme","Fellesliste Bondepartiet",57
"0724 Sandar (-1967)","Arbeiderpartiet",4026
"0724 Sandar (-1967)","Høyre",2828
"0724 Sandar (-1967)","Kristelig Folkeparti",516
"0724 Sandar (-1967)","Norges Kommunistiske Parti",216
"0724 Sandar (-1967)","Samfunnspartiet",24
"0724 Sandar (-1967)","Fellesliste Venstre",1664
"0724 Sandar (-1967)","Fellesliste Bondepartiet",312
"0725 Tjølling (-1987)","Arbeiderpartiet",1316
"0725 Tjølling (-1987)","Høyre",394
"0725 Tjølling (-1987)","Kristelig Folkeparti",136
"0725 Tjølling (-1987)","Norges Kommunistiske Parti",97
"0725 Tjølling (-1987)","Samfunnspartiet",6
"0725 Tjølling (-1987)","Fellesliste Venstre",502
"0725 Tjølling (-1987)","Fellesliste Bondepartiet",326
"0726 Brunlanes (-1987)","Arbeiderpartiet",1112
"0726 Brunlanes (-1987)","Høyre",410
"0726 Brunlanes (-1987)","Kristelig Folkeparti",432
"0726 Brunlanes (-1987)","Norges Kommunistiske Parti",64
"0726 Brunlanes (-1987)","Fellesliste Venstre",868
"0726 Brunlanes (-1987)","Fellesliste Bondepartiet",193
"0727 Hedrum (-1987)","Arbeiderpartiet",1189
"0727 Hedrum (-1987)","Høyre",559
"0727 Hedrum (-1987)","Kristelig Folkeparti",395
"0727 Hedrum (-1987)","Norges Kommunistiske Parti",49
"0727 Hedrum (-1987)","Samfunnspartiet",7
"0727 Hedrum (-1987)","Fellesliste Venstre",991
"0727 Hedrum (-1987)","Fellesliste Bondepartiet",335
"0728 Lardal","Arbeiderpartiet",795
"0728 Lardal","Høyre",200
"0728 Lardal","Kristelig Folkeparti",47
"0728 Lardal","Norges Kommunistiske Parti",5
"0728 Lardal","Fellesliste Venstre",159
"0728 Lardal","Fellesliste Bondepartiet",326
"0801 Kragerø (-1959)","Arbeiderpartiet",1209
"0801 Kragerø (-1959)","Høyre",557
"0801 Kragerø (-1959)","Kristelig Folkeparti",264
"0801 Kragerø (-1959)","Venstre",269
"0801 Kragerø (-1959)","Norges Kommunistiske Parti",97
"0801 Kragerø (-1959)","Samfunnspartiet",31
"0802 Langesund (-1963)","Arbeiderpartiet",591
"0802 Langesund (-1963)","Kristelig Folkeparti",122
"0802 Langesund (-1963)","Venstre",321
"0802 Langesund (-1963)","Norges Kommunistiske Parti",28
"0802 Langesund (-1963)","Samfunnspartiet",1
"0802 Langesund (-1963)","Fellesliste Bondepartiet",6
"0802 Langesund (-1963)","Fellesliste Høyre",226
"0803 Stathelle (-1963)","Arbeiderpartiet",178
"0803 Stathelle (-1963)","Kristelig Folkeparti",58
"0803 Stathelle (-1963)","Venstre",92
"0803 Stathelle (-1963)","Norges Kommunistiske Parti",7
"0803 Stathelle (-1963)","Samfunnspartiet",1
"0803 Stathelle (-1963)","Fellesliste Høyre",69
"0804 Brevik (-1963)","Arbeiderpartiet",567
"0804 Brevik (-1963)","Høyre",248
"0804 Brevik (-1963)","Kristelig Folkeparti",96
"0804 Brevik (-1963)","Venstre",224
"0804 Brevik (-1963)","Norges Kommunistiske Parti",171
"0805 Porsgrunn","Arbeiderpartiet",2314
"0805 Porsgrunn","Høyre",979
"0805 Porsgrunn","Kristelig Folkeparti",624
"0805 Porsgrunn","Venstre",1134
"0805 Porsgrunn","Norges Kommunistiske Parti",602
"0805 Porsgrunn","Samfunnspartiet",4
"0806 Skien","Arbeiderpartiet",4133
"0806 Skien","Høyre",1466
"0806 Skien","Kristelig Folkeparti",597
"0806 Skien","Venstre",2161
"0806 Skien","Norges Kommunistiske Parti",1082
"0806 Skien","Samfunnspartiet",34
"0807 Notodden","Arbeiderpartiet",2353
"0807 Notodden","Høyre",602
"0807 Notodden","Kristelig Folkeparti",391
"0807 Notodden","Venstre",339
"0807 Notodden","Norges Kommunistiske Parti",357
"0807 Notodden","Samfunnspartiet",2
"0811 Siljan","Arbeiderpartiet",361
"0811 Siljan","Kristelig Folkeparti",165
"0811 Siljan","Venstre",111
"0811 Siljan","Norges Kommunistiske Parti",10
"0811 Siljan","Fellesliste Bondepartiet",83
"0811 Siljan","Fellesliste Høyre",33
"0812 Gjerpen (-1963)","Arbeiderpartiet",2952
"0812 Gjerpen (-1963)","Kristelig Folkeparti",662
"0812 Gjerpen (-1963)","Venstre",1717
"0812 Gjerpen (-1963)","Norges Kommunistiske Parti",552
"0812 Gjerpen (-1963)","Samfunnspartiet",14
"0812 Gjerpen (-1963)","Fellesliste Bondepartiet",221
"0812 Gjerpen (-1963)","Fellesliste Høyre",460
"0813 Eidanger (-1963)","Arbeiderpartiet",1956
"0813 Eidanger (-1963)","Kristelig Folkeparti",320
"0813 Eidanger (-1963)","Venstre",852
"0813 Eidanger (-1963)","Norges Kommunistiske Parti",580
"0813 Eidanger (-1963)","Samfunnspartiet",6
"0813 Eidanger (-1963)","Fellesliste Bondepartiet",84
"0813 Eidanger (-1963)","Fellesliste Høyre",426
"0814 Bamble","Arbeiderpartiet",1178
"0814 Bamble","Kristelig Folkeparti",220
"0814 Bamble","Venstre",476
"0814 Bamble","Norges Kommunistiske Parti",98
"0814 Bamble","Samfunnspartiet",3
"0814 Bamble","Fellesliste Bondepartiet",193
"0814 Bamble","Fellesliste Høyre",234
"0815u Skåtøy (-1959)","Arbeiderpartiet",781
"0815u Skåtøy (-1959)","Kristelig Folkeparti",289
"0815u Skåtøy (-1959)","Venstre",190
"0815u Skåtøy (-1959)","Norges Kommunistiske Parti",56
"0815u Skåtøy (-1959)","Samfunnspartiet",14
"0815u Skåtøy (-1959)","Fellesliste Bondepartiet",44
"0815u Skåtøy (-1959)","Fellesliste Høyre",273
"0816 Sannidal (-1959)","Arbeiderpartiet",664
"0816 Sannidal (-1959)","Kristelig Folkeparti",277
"0816 Sannidal (-1959)","Venstre",189
"0816 Sannidal (-1959)","Norges Kommunistiske Parti",30
"0816 Sannidal (-1959)","Samfunnspartiet",10
"0816 Sannidal (-1959)","Fellesliste Bondepartiet",145
"0816 Sannidal (-1959)","Fellesliste Høyre",100
"0817 Drangedal","Arbeiderpartiet",1445
"0817 Drangedal","Kristelig Folkeparti",383
"0817 Drangedal","Venstre",596
"0817 Drangedal","Norges Kommunistiske Parti",85
"0817 Drangedal","Samfunnspartiet",24
"0817 Drangedal","Fellesliste Bondepartiet",113
"0817 Drangedal","Fellesliste Høyre",45
"0818 Solum (-1963)","Arbeiderpartiet",2607
"0818 Solum (-1963)","Kristelig Folkeparti",367
"0818 Solum (-1963)","Venstre",880
"0818 Solum (-1963)","Norges Kommunistiske Parti",838
"0818 Solum (-1963)","Samfunnspartiet",11
"0818 Solum (-1963)","Fellesliste Bondepartiet",157
"0818 Solum (-1963)","Fellesliste Høyre",265
"0819u Holla (-1963)","Arbeiderpartiet",1273
"0819u Holla (-1963)","Kristelig Folkeparti",294
"0819u Holla (-1963)","Venstre",414
"0819u Holla (-1963)","Norges Kommunistiske Parti",91
"0819u Holla (-1963)","Samfunnspartiet",1
"0819u Holla (-1963)","Fellesliste Bondepartiet",165
"0819u Holla (-1963)","Fellesliste Høyre",166
"0820 Lunde (-1963)","Arbeiderpartiet",837
"0820 Lunde (-1963)","Kristelig Folkeparti",215
"0820 Lunde (-1963)","Venstre",393
"0820 Lunde (-1963)","Norges Kommunistiske Parti",30
"0820 Lunde (-1963)","Samfunnspartiet",9
"0820 Lunde (-1963)","Fellesliste Bondepartiet",186
"0820 Lunde (-1963)","Fellesliste Høyre",26
"0821 Bø (Telem.)","Arbeiderpartiet",823
"0821 Bø (Telem.)","Kristelig Folkeparti",189
"0821 Bø (Telem.)","Venstre",551
"0821 Bø (Telem.)","Norges Kommunistiske Parti",41
"0821 Bø (Telem.)","Samfunnspartiet",10
"0821 Bø (Telem.)","Fellesliste Bondepartiet",253
"0821 Bø (Telem.)","Fellesliste Høyre",35
"0822 Sauherad","Arbeiderpartiet",861
"0822 Sauherad","Kristelig Folkeparti",275
"0822 Sauherad","Venstre",521
"0822 Sauherad","Norges Kommunistiske Parti",169
"0822 Sauherad","Samfunnspartiet",6
"0822 Sauherad","Fellesliste Bondepartiet",259
"0822 Sauherad","Fellesliste Høyre",111
"0823 Heddal (-1963)","Arbeiderpartiet",1293
"0823 Heddal (-1963)","Kristelig Folkeparti",225
"0823 Heddal (-1963)","Venstre",192
"0823 Heddal (-1963)","Norges Kommunistiske Parti",144
"0823 Heddal (-1963)","Samfunnspartiet",2
"0823 Heddal (-1963)","Fellesliste Bondepartiet",369
"0823 Heddal (-1963)","Fellesliste Høyre",48
"0824 Gransherad (-1963)","Arbeiderpartiet",455
"0824 Gransherad (-1963)","Kristelig Folkeparti",43
"0824 Gransherad (-1963)","Venstre",102
"0824 Gransherad (-1963)","Norges Kommunistiske Parti",39
"0824 Gransherad (-1963)","Samfunnspartiet",2
"0824 Gransherad (-1963)","Fellesliste Bondepartiet",140
"0824 Gransherad (-1963)","Fellesliste Høyre",9
"0825 Hovin (-1963)","Arbeiderpartiet",162
"0825 Hovin (-1963)","Kristelig Folkeparti",25
"0825 Hovin (-1963)","Venstre",58
"0825 Hovin (-1963)","Norges Kommunistiske Parti",16
"0825 Hovin (-1963)","Samfunnspartiet",3
"0825 Hovin (-1963)","Fellesliste Bondepartiet",82
"0825 Hovin (-1963)","Fellesliste Høyre",4
"0826 Tinn","Arbeiderpartiet",3258
"0826 Tinn","Kristelig Folkeparti",374
"0826 Tinn","Venstre",673
"0826 Tinn","Norges Kommunistiske Parti",588
"0826 Tinn","Samfunnspartiet",22
"0826 Tinn","Fellesliste Bondepartiet",335
"0826 Tinn","Fellesliste Høyre",679
"0827 Hjartdal","Arbeiderpartiet",440
"0827 Hjartdal","Kristelig Folkeparti",195
"0827 Hjartdal","Venstre",88
"0827 Hjartdal","Norges Kommunistiske Parti",1
"0827 Hjartdal","Samfunnspartiet",2
"0827 Hjartdal","Fellesliste Bondepartiet",266
"0827 Hjartdal","Fellesliste Høyre",25
"0828 Seljord","Arbeiderpartiet",669
"0828 Seljord","Kristelig Folkeparti",209
"0828 Seljord","Venstre",472
"0828 Seljord","Norges Kommunistiske Parti",25
"0828 Seljord","Samfunnspartiet",2
"0828 Seljord","Fellesliste Bondepartiet",144
"0828 Seljord","Fellesliste Høyre",47
"0829 Kviteseid","Arbeiderpartiet",849
"0829 Kviteseid","Kristelig Folkeparti",138
"0829 Kviteseid","Venstre",568
"0829 Kviteseid","Norges Kommunistiske Parti",48
"0829 Kviteseid","Samfunnspartiet",5
"0829 Kviteseid","Fellesliste Bondepartiet",140
"0829 Kviteseid","Fellesliste Høyre",98
"0830 Nissedal","Arbeiderpartiet",544
"0830 Nissedal","Kristelig Folkeparti",102
"0830 Nissedal","Venstre",302
"0830 Nissedal","Norges Kommunistiske Parti",17
"0830 Nissedal","Samfunnspartiet",3
"0830 Nissedal","Fellesliste Bondepartiet",74
"0830 Nissedal","Fellesliste Høyre",16
"0831 Fyresdal","Arbeiderpartiet",611
"0831 Fyresdal","Kristelig Folkeparti",51
"0831 Fyresdal","Venstre",232
"0831 Fyresdal","Norges Kommunistiske Parti",17
"0831 Fyresdal","Samfunnspartiet",1
"0831 Fyresdal","Fellesliste Bondepartiet",94
"0831 Fyresdal","Fellesliste Høyre",18
"0832 Mo (-1963)","Arbeiderpartiet",380
"0832 Mo (-1963)","Kristelig Folkeparti",97
"0832 Mo (-1963)","Venstre",249
"0832 Mo (-1963)","Norges Kommunistiske Parti",66
"0832 Mo (-1963)","Fellesliste Bondepartiet",91
"0832 Mo (-1963)","Fellesliste Høyre",4
"0833u Lårdal (-1963)","Arbeiderpartiet",423
"0833u Lårdal (-1963)","Kristelig Folkeparti",74
"0833u Lårdal (-1963)","Venstre",198
"0833u Lårdal (-1963)","Norges Kommunistiske Parti",25
"0833u Lårdal (-1963)","Samfunnspartiet",1
"0833u Lårdal (-1963)","Fellesliste Bondepartiet",81
"0833u Lårdal (-1963)","Fellesliste Høyre",19
"0834 Vinje","Arbeiderpartiet",467
"0834 Vinje","Kristelig Folkeparti",78
"0834 Vinje","Venstre",411
"0834 Vinje","Norges Kommunistiske Parti",16
"0834 Vinje","Samfunnspartiet",3
"0834 Vinje","Fellesliste Bondepartiet",75
"0834 Vinje","Fellesliste Høyre",24
"0835 Rauland (-1963)","Arbeiderpartiet",421
"0835 Rauland (-1963)","Kristelig Folkeparti",95
"0835 Rauland (-1963)","Venstre",182
"0835 Rauland (-1963)","Norges Kommunistiske Parti",13
"0835 Rauland (-1963)","Samfunnspartiet",8
"0835 Rauland (-1963)","Fellesliste Bondepartiet",24
"0835 Rauland (-1963)","Fellesliste Høyre",7
"0901 Risør","Arbeiderpartiet",806
"0901 Risør","Høyre",304
"0901 Risør","Kristelig Folkeparti",208
"0901 Risør","Venstre",331
"0901 Risør","Norges Kommunistiske Parti",34
"0901 Risør","Samfunnspartiet",3
"0902 Tvedestrand (-1959)","Arbeiderpartiet",219
"0902 Tvedestrand (-1959)","Høyre",238
"0902 Tvedestrand (-1959)","Kristelig Folkeparti",27
"0902 Tvedestrand (-1959)","Venstre",129
"0903 Arendal (-1991)","Arbeiderpartiet",2690
"0903 Arendal (-1991)","Høyre",1706
"0903 Arendal (-1991)","Kristelig Folkeparti",669
"0903 Arendal (-1991)","Venstre",1173
"0903 Arendal (-1991)","Norges Kommunistiske Parti",141
"0904 Grimstad","Arbeiderpartiet",395
"0904 Grimstad","Høyre",501
"0904 Grimstad","Kristelig Folkeparti",225
"0904 Grimstad","Venstre",236
"0904 Grimstad","Norges Kommunistiske Parti",7
"0904 Grimstad","Samfunnspartiet",2
"0905 Lillesand (-1961)","Arbeiderpartiet",112
"0905 Lillesand (-1961)","Høyre",175
"0905 Lillesand (-1961)","Kristelig Folkeparti",130
"0905 Lillesand (-1961)","Venstre",237
"0905 Lillesand (-1961)","Norges Kommunistiske Parti",1
"0905 Lillesand (-1961)","Bondepartiet (t.o.m. 1959)",6
"0911 Gjerstad","Arbeiderpartiet",719
"0911 Gjerstad","Høyre",57
"0911 Gjerstad","Kristelig Folkeparti",145
"0911 Gjerstad","Venstre",302
"0911 Gjerstad","Norges Kommunistiske Parti",11
"0911 Gjerstad","Bondepartiet (t.o.m. 1959)",139
"0912 Vegårshei","Arbeiderpartiet",568
"0912 Vegårshei","Høyre",96
"0912 Vegårshei","Kristelig Folkeparti",58
"0912 Vegårshei","Venstre",237
"0912 Vegårshei","Norges Kommunistiske Parti",20
"0912 Vegårshei","Bondepartiet (t.o.m. 1959)",115
"0913 Søndeled (-1963)","Arbeiderpartiet",491
"0913 Søndeled (-1963)","Høyre",153
"0913 Søndeled (-1963)","Kristelig Folkeparti",247
"0913 Søndeled (-1963)","Venstre",520
"0913 Søndeled (-1963)","Norges Kommunistiske Parti",13
"0913 Søndeled (-1963)","Bondepartiet (t.o.m. 1959)",125
"0914 Tvedestrand","Arbeiderpartiet",776
"0914 Tvedestrand","Høyre",264
"0914 Tvedestrand","Kristelig Folkeparti",153
"0914 Tvedestrand","Venstre",389
"0914 Tvedestrand","Norges Kommunistiske Parti",6
"0914 Tvedestrand","Bondepartiet (t.o.m. 1959)",273
"0915 Dypvåg (-1959)","Arbeiderpartiet",334
"0915 Dypvåg (-1959)","Høyre",337
"0915 Dypvåg (-1959)","Kristelig Folkeparti",43
"0915 Dypvåg (-1959)","Venstre",354
"0915 Dypvåg (-1959)","Norges Kommunistiske Parti",4
"0915 Dypvåg (-1959)","Bondepartiet (t.o.m. 1959)",9
"0916 Flosta (-1961)","Arbeiderpartiet",243
"0916 Flosta (-1961)","Høyre",158
"0916 Flosta (-1961)","Kristelig Folkeparti",24
"0916 Flosta (-1961)","Venstre",230
"0916 Flosta (-1961)","Norges Kommunistiske Parti",3
"0917 Stokken (1919-1961)","Arbeiderpartiet",893
"0917 Stokken (1919-1961)","Høyre",104
"0917 Stokken (1919-1961)","Kristelig Folkeparti",32
"0917 Stokken (1919-1961)","Venstre",184
"0917 Stokken (1919-1961)","Norges Kommunistiske Parti",28
"0917 Stokken (1919-1961)","Bondepartiet (t.o.m. 1959)",3
"0918u Austre Moland (-1961)","Arbeiderpartiet",273
"0918u Austre Moland (-1961)","Høyre",114
"0918u Austre Moland (-1961)","Kristelig Folkeparti",59
"0918u Austre Moland (-1961)","Venstre",203
"0918u Austre Moland (-1961)","Norges Kommunistiske Parti",2
"0918u Austre Moland (-1961)","Bondepartiet (t.o.m. 1959)",114
"0919 Froland","Arbeiderpartiet",792
"0919 Froland","Høyre",22
"0919 Froland","Kristelig Folkeparti",130
"0919 Froland","Venstre",350
"0919 Froland","Norges Kommunistiske Parti",47
"0919 Froland","Bondepartiet (t.o.m. 1959)",139
"0920 Øyestad (-1991)","Arbeiderpartiet",1291
"0920 Øyestad (-1991)","Høyre",188
"0920 Øyestad (-1991)","Kristelig Folkeparti",97
"0920 Øyestad (-1991)","Venstre",503
"0920 Øyestad (-1991)","Norges Kommunistiske Parti",13
"0920 Øyestad (-1991)","Bondepartiet (t.o.m. 1959)",255
"0921 Tromøy (-1991)","Arbeiderpartiet",667
"0921 Tromøy (-1991)","Høyre",363
"0921 Tromøy (-1991)","Kristelig Folkeparti",89
"0921 Tromøy (-1991)","Venstre",405
"0921 Tromøy (-1991)","Norges Kommunistiske Parti",12
"0921 Tromøy (-1991)","Bondepartiet (t.o.m. 1959)",22
"0922 Hisøy (-1991)","Arbeiderpartiet",522
"0922 Hisøy (-1991)","Høyre",391
"0922 Hisøy (-1991)","Kristelig Folkeparti",27
"0922 Hisøy (-1991)","Venstre",293
"0922 Hisøy (-1991)","Norges Kommunistiske Parti",5
"0922 Hisøy (-1991)","Bondepartiet (t.o.m. 1959)",24
"0923 Fjære (-1970)","Arbeiderpartiet",823
"0923 Fjære (-1970)","Høyre",598
"0923 Fjære (-1970)","Kristelig Folkeparti",248
"0923 Fjære (-1970)","Venstre",480
"0923 Fjære (-1970)","Norges Kommunistiske Parti",39
"0923 Fjære (-1970)","Bondepartiet (t.o.m. 1959)",165
"0924 Landvik (-1970)","Arbeiderpartiet",312
"0924 Landvik (-1970)","Høyre",131
"0924 Landvik (-1970)","Kristelig Folkeparti",88
"0924 Landvik (-1970)","Venstre",228
"0924 Landvik (-1970)","Norges Kommunistiske Parti",10
"0924 Landvik (-1970)","Bondepartiet (t.o.m. 1959)",277
"0925 Eide (-1961)","Arbeiderpartiet",56
"0925 Eide (-1961)","Høyre",98
"0925 Eide (-1961)","Kristelig Folkeparti",20
"0925 Eide (-1961)","Venstre",52
"0925 Eide (-1961)","Bondepartiet (t.o.m. 1959)",77
"0926u Vestre Moland (-1961)","Arbeiderpartiet",418
"0926u Vestre Moland (-1961)","Høyre",145
"0926u Vestre Moland (-1961)","Kristelig Folkeparti",122
"0926u Vestre Moland (-1961)","Venstre",304
"0926u Vestre Moland (-1961)","Norges Kommunistiske Parti",5
"0926u Vestre Moland (-1961)","Bondepartiet (t.o.m. 1959)",120
"0927 Høvåg (-1961)","Arbeiderpartiet",111
"0927 Høvåg (-1961)","Høyre",156
"0927 Høvåg (-1961)","Kristelig Folkeparti",138
"0927 Høvåg (-1961)","Venstre",273
"0927 Høvåg (-1961)","Norges Kommunistiske Parti",6
"0927 Høvåg (-1961)","Bondepartiet (t.o.m. 1959)",98
"0928 Birkenes","Arbeiderpartiet",332
"0928 Birkenes","Høyre",44
"0928 Birkenes","Kristelig Folkeparti",128
"0928 Birkenes","Venstre",257
"0928 Birkenes","Norges Kommunistiske Parti",13
"0928 Birkenes","Bondepartiet (t.o.m. 1959)",244
"0928 Birkenes","Andre",1
"0929 Åmli","Arbeiderpartiet",708
"0929 Åmli","Høyre",18
"0929 Åmli","Kristelig Folkeparti",37
"0929 Åmli","Venstre",163
"0929 Åmli","Norges Kommunistiske Parti",29
"0929 Åmli","Bondepartiet (t.o.m. 1959)",95
"0930 Gjøvdal (1908-1959)","Arbeiderpartiet",145
"0930 Gjøvdal (1908-1959)","Høyre",2
"0930 Gjøvdal (1908-1959)","Kristelig Folkeparti",6
"0930 Gjøvdal (1908-1959)","Venstre",39
"0930 Gjøvdal (1908-1959)","Norges Kommunistiske Parti",7
"0930 Gjøvdal (1908-1959)","Bondepartiet (t.o.m. 1959)",52
"0931 Tovdal (1908-1966)","Arbeiderpartiet",70
"0931 Tovdal (1908-1966)","Høyre",1
"0931 Tovdal (1908-1966)","Kristelig Folkeparti",3
"0931 Tovdal (1908-1966)","Venstre",25
"0931 Tovdal (1908-1966)","Norges Kommunistiske Parti",1
"0931 Tovdal (1908-1966)","Bondepartiet (t.o.m. 1959)",45
"0932 Mykland (-1966)","Arbeiderpartiet",216
"0932 Mykland (-1966)","Høyre",14
"0932 Mykland (-1966)","Kristelig Folkeparti",22
"0932 Mykland (-1966)","Venstre",80
"0932 Mykland (-1966)","Norges Kommunistiske Parti",4
"0932 Mykland (-1966)","Bondepartiet (t.o.m. 1959)",73
"0933 Herefoss (-1966)","Arbeiderpartiet",145
"0933 Herefoss (-1966)","Høyre",6
"0933 Herefoss (-1966)","Kristelig Folkeparti",43
"0933 Herefoss (-1966)","Venstre",48
"0933 Herefoss (-1966)","Norges Kommunistiske Parti",4
"0933 Herefoss (-1966)","Bondepartiet (t.o.m. 1959)",92
"0934 Vegusdal (-1966)","Arbeiderpartiet",155
"0934 Vegusdal (-1966)","Høyre",10
"0934 Vegusdal (-1966)","Kristelig Folkeparti",29
"0934 Vegusdal (-1966)","Venstre",86
"0934 Vegusdal (-1966)","Norges Kommunistiske Parti",7
"0934 Vegusdal (-1966)","Bondepartiet (t.o.m. 1959)",157
"0935 Iveland","Arbeiderpartiet",211
"0935 Iveland","Høyre",8
"0935 Iveland","Kristelig Folkeparti",49
"0935 Iveland","Venstre",179
"0935 Iveland","Norges Kommunistiske Parti",9
"0935 Iveland","Bondepartiet (t.o.m. 1959)",160
"0936 Hornnes (-1959)","Arbeiderpartiet",384
"0936 Hornnes (-1959)","Høyre",10
"0936 Hornnes (-1959)","Kristelig Folkeparti",82
"0936 Hornnes (-1959)","Venstre",145
"0936 Hornnes (-1959)","Norges Kommunistiske Parti",19
"0936 Hornnes (-1959)","Bondepartiet (t.o.m. 1959)",159
"0937u Evje (-1959)","Arbeiderpartiet",487
"0937u Evje (-1959)","Høyre",29
"0937u Evje (-1959)","Kristelig Folkeparti",114
"0937u Evje (-1959)","Venstre",120
"0937u Evje (-1959)","Norges Kommunistiske Parti",36
"0937u Evje (-1959)","Bondepartiet (t.o.m. 1959)",58
"0938 Bygland","Arbeiderpartiet",439
"0938 Bygland","Høyre",23
"0938 Bygland","Kristelig Folkeparti",89
"0938 Bygland","Venstre",132
"0938 Bygland","Norges Kommunistiske Parti",23
"0938 Bygland","Bondepartiet (t.o.m. 1959)",424
"0939 Hylestad (1915-1961)","Arbeiderpartiet",146
"0939 Hylestad (1915-1961)","Høyre",2
"0939 Hylestad (1915-1961)","Kristelig Folkeparti",38
"0939 Hylestad (1915-1961)","Venstre",38
"0939 Hylestad (1915-1961)","Norges Kommunistiske Parti",14
"0939 Hylestad (1915-1961)","Bondepartiet (t.o.m. 1959)",148
"0940 Valle","Arbeiderpartiet",157
"0940 Valle","Høyre",10
"0940 Valle","Kristelig Folkeparti",59
"0940 Valle","Venstre",31
"0940 Valle","Norges Kommunistiske Parti",3
"0940 Valle","Bondepartiet (t.o.m. 1959)",231
"0941 Bykle","Arbeiderpartiet",156
"0941 Bykle","Høyre",2
"0941 Bykle","Kristelig Folkeparti",73
"0941 Bykle","Venstre",12
"0941 Bykle","Bondepartiet (t.o.m. 1959)",109
"1001 Kristiansand","Arbeiderpartiet",5977
"1001 Kristiansand","Høyre",2715
"1001 Kristiansand","Venstre",5202
"1001 Kristiansand","Norges Kommunistiske Parti",454
"1001 Kristiansand","Samfunnspartiet",58
"1002 Mandal","Arbeiderpartiet",891
"1002 Mandal","Høyre",536
"1002 Mandal","Venstre",735
"1002 Mandal","Norges Kommunistiske Parti",138
"1002 Mandal","Samfunnspartiet",6
"1003 Farsund","Arbeiderpartiet",246
"1003 Farsund","Kristelig Folkeparti",97
"1003 Farsund","Venstre",295
"1003 Farsund","Samfunnspartiet",2
"1003 Farsund","Fellesliste Bondepartiet",6
"1003 Farsund","Fellesliste Høyre",439
"1004 Flekkefjord","Arbeiderpartiet",608
"1004 Flekkefjord","Høyre",467
"1004 Flekkefjord","Venstre",601
"1004 Flekkefjord","Norges Kommunistiske Parti",17
"1004 Flekkefjord","Samfunnspartiet",7
"1011 Randesund (-1964)","Arbeiderpartiet",124
"1011 Randesund (-1964)","Kristelig Folkeparti",95
"1011 Randesund (-1964)","Venstre",215
"1011 Randesund (-1964)","Samfunnspartiet",1
