"kommune","parti","stemmer"
"0512 Lesja","Venstre",104
"0512 Lesja","Norges Kommunistiske Parti",4
"0512 Lesja","Bondepartiet (t.o.m. 1959)",684
"0513 Skjåk","Arbeiderpartiet",468
"0513 Skjåk","Høyre",8
"0513 Skjåk","Venstre",127
"0513 Skjåk","Norges Kommunistiske Parti",58
"0513 Skjåk","Bondepartiet (t.o.m. 1959)",337
"0514 Lom","Arbeiderpartiet",672
"0514 Lom","Høyre",17
"0514 Lom","Venstre",147
"0514 Lom","Norges Kommunistiske Parti",19
"0514 Lom","Bondepartiet (t.o.m. 1959)",438
"0515 Vågå","Arbeiderpartiet",1053
"0515 Vågå","Høyre",19
"0515 Vågå","Venstre",205
"0515 Vågå","Norges Kommunistiske Parti",5
"0515 Vågå","Bondepartiet (t.o.m. 1959)",525
"0516u Heidal (1908-1964)","Arbeiderpartiet",501
"0516u Heidal (1908-1964)","Høyre",1
"0516u Heidal (1908-1964)","Venstre",40
"0516u Heidal (1908-1964)","Norges Kommunistiske Parti",51
"0516u Heidal (1908-1964)","Bondepartiet (t.o.m. 1959)",146
"0517 Sel","Arbeiderpartiet",802
"0517 Sel","Høyre",31
"0517 Sel","Venstre",204
"0517 Sel","Norges Kommunistiske Parti",134
"0517 Sel","Bondepartiet (t.o.m. 1959)",209
"0518u Nord-Fron (-1965)","Arbeiderpartiet",1360
"0518u Nord-Fron (-1965)","Høyre",68
"0518u Nord-Fron (-1965)","Venstre",261
"0518u Nord-Fron (-1965)","Norges Kommunistiske Parti",123
"0518u Nord-Fron (-1965)","Bondepartiet (t.o.m. 1959)",747
"0519 Sør-Fron","Arbeiderpartiet",865
"0519 Sør-Fron","Høyre",30
"0519 Sør-Fron","Venstre",235
"0519 Sør-Fron","Norges Kommunistiske Parti",160
"0519 Sør-Fron","Bondepartiet (t.o.m. 1959)",366
"0520 Ringebu","Arbeiderpartiet",1288
"0520 Ringebu","Høyre",75
"0520 Ringebu","Venstre",392
"0520 Ringebu","Norges Kommunistiske Parti",189
"0520 Ringebu","Bondepartiet (t.o.m. 1959)",767
"0521 Øyer","Arbeiderpartiet",781
"0521 Øyer","Høyre",19
"0521 Øyer","Venstre",309
"0521 Øyer","Norges Kommunistiske Parti",1
"0521 Øyer","Bondepartiet (t.o.m. 1959)",672
"0522u Østre Gausdal (-1961)","Arbeiderpartiet",938
"0522u Østre Gausdal (-1961)","Høyre",42
"0522u Østre Gausdal (-1961)","Venstre",372
"0522u Østre Gausdal (-1961)","Norges Kommunistiske Parti",4
"0522u Østre Gausdal (-1961)","Bondepartiet (t.o.m. 1959)",499
"0523 Vestre Gausdal (-1961)","Arbeiderpartiet",802
"0523 Vestre Gausdal (-1961)","Høyre",5
"0523 Vestre Gausdal (-1961)","Venstre",126
"0523 Vestre Gausdal (-1961)","Norges Kommunistiske Parti",25
"0523 Vestre Gausdal (-1961)","Bondepartiet (t.o.m. 1959)",404
"0524 Fåberg (-1963)","Arbeiderpartiet",1964
"0524 Fåberg (-1963)","Høyre",196
"0524 Fåberg (-1963)","Venstre",636
"0524 Fåberg (-1963)","Norges Kommunistiske Parti",345
"0524 Fåberg (-1963)","Bondepartiet (t.o.m. 1959)",1026
"0525 Biri (-1963)","Arbeiderpartiet",756
"0525 Biri (-1963)","Høyre",16
"0525 Biri (-1963)","Venstre",357
"0525 Biri (-1963)","Norges Kommunistiske Parti",16
"0525 Biri (-1963)","Bondepartiet (t.o.m. 1959)",378
"0526 Snertingdal (1910-1963)","Arbeiderpartiet",565
"0526 Snertingdal (1910-1963)","Høyre",6
"0526 Snertingdal (1910-1963)","Venstre",389
"0526 Snertingdal (1910-1963)","Norges Kommunistiske Parti",14
"0526 Snertingdal (1910-1963)","Bondepartiet (t.o.m. 1959)",232
"0527 Vardal (-1963)","Arbeiderpartiet",1796
"0527 Vardal (-1963)","Høyre",68
"0527 Vardal (-1963)","Venstre",833
"0527 Vardal (-1963)","Norges Kommunistiske Parti",638
"0527 Vardal (-1963)","Bondepartiet (t.o.m. 1959)",387
"0528 Østre Toten","Arbeiderpartiet",2315
"0528 Østre Toten","Høyre",86
"0528 Østre Toten","Venstre",1022
"0528 Østre Toten","Norges Kommunistiske Parti",691
"0528 Østre Toten","Bondepartiet (t.o.m. 1959)",762
"0529 Vestre Toten","Arbeiderpartiet",1567
"0529 Vestre Toten","Høyre",73
"0529 Vestre Toten","Venstre",725
"0529 Vestre Toten","Norges Kommunistiske Parti",640
"0529 Vestre Toten","Bondepartiet (t.o.m. 1959)",569
"0530 Eina (1908-1963)","Arbeiderpartiet",291
"0530 Eina (1908-1963)","Høyre",8
"0530 Eina (1908-1963)","Venstre",68
"0530 Eina (1908-1963)","Norges Kommunistiske Parti",74
"0530 Eina (1908-1963)","Bondepartiet (t.o.m. 1959)",363
"0531 Kolbu (1908-1963)","Arbeiderpartiet",485
"0531 Kolbu (1908-1963)","Høyre",17
"0531 Kolbu (1908-1963)","Venstre",295
"0531 Kolbu (1908-1963)","Norges Kommunistiske Parti",45
"0531 Kolbu (1908-1963)","Bondepartiet (t.o.m. 1959)",461
"0532 Jevnaker","Arbeiderpartiet",1134
"0532 Jevnaker","Høyre",93
"0532 Jevnaker","Venstre",173
"0532 Jevnaker","Norges Kommunistiske Parti",771
"0532 Jevnaker","Bondepartiet (t.o.m. 1959)",200
"0533 Lunner","Arbeiderpartiet",1038
"0533 Lunner","Høyre",70
"0533 Lunner","Venstre",114
"0533 Lunner","Norges Kommunistiske Parti",387
"0533 Lunner","Bondepartiet (t.o.m. 1959)",627
"0534 Gran","Arbeiderpartiet",974
"0534 Gran","Høyre",54
"0534 Gran","Venstre",317
"0534 Gran","Norges Kommunistiske Parti",165
"0534 Gran","Bondepartiet (t.o.m. 1959)",759
"0535 Brandbu (-1961)","Arbeiderpartiet",1313
"0535 Brandbu (-1961)","Høyre",69
"0535 Brandbu (-1961)","Venstre",533
"0535 Brandbu (-1961)","Norges Kommunistiske Parti",526
"0535 Brandbu (-1961)","Bondepartiet (t.o.m. 1959)",660
"0536 Søndre Land","Arbeiderpartiet",1228
"0536 Søndre Land","Høyre",78
"0536 Søndre Land","Venstre",203
"0536 Søndre Land","Norges Kommunistiske Parti",562
"0536 Søndre Land","Bondepartiet (t.o.m. 1959)",192
"0537 Fluberg (1914-1961)","Arbeiderpartiet",597
"0537 Fluberg (1914-1961)","Høyre",17
"0537 Fluberg (1914-1961)","Venstre",147
"0537 Fluberg (1914-1961)","Norges Kommunistiske Parti",226
"0537 Fluberg (1914-1961)","Bondepartiet (t.o.m. 1959)",90
"0538 Nordre Land","Arbeiderpartiet",953
"0538 Nordre Land","Høyre",68
"0538 Nordre Land","Venstre",239
"0538 Nordre Land","Norges Kommunistiske Parti",90
"0538 Nordre Land","Bondepartiet (t.o.m. 1959)",370
"0539 Torpa (1914-1961)","Arbeiderpartiet",688
"0539 Torpa (1914-1961)","Høyre",13
"0539 Torpa (1914-1961)","Venstre",214
"0539 Torpa (1914-1961)","Norges Kommunistiske Parti",22
"0539 Torpa (1914-1961)","Bondepartiet (t.o.m. 1959)",250
"0540 Sør-Aurdal","Arbeiderpartiet",998
"0540 Sør-Aurdal","Høyre",69
"0540 Sør-Aurdal","Venstre",412
"0540 Sør-Aurdal","Norges Kommunistiske Parti",183
"0540 Sør-Aurdal","Bondepartiet (t.o.m. 1959)",269
"0541 Etnedal","Arbeiderpartiet",353
"0541 Etnedal","Høyre",10
"0541 Etnedal","Venstre",487
"0541 Etnedal","Norges Kommunistiske Parti",21
"0541 Etnedal","Bondepartiet (t.o.m. 1959)",113
"0542 Nord-Aurdal","Arbeiderpartiet",1076
"0542 Nord-Aurdal","Høyre",187
"0542 Nord-Aurdal","Venstre",686
"0542 Nord-Aurdal","Norges Kommunistiske Parti",70
"0542 Nord-Aurdal","Bondepartiet (t.o.m. 1959)",699
"0543 Vestre Slidre","Arbeiderpartiet",384
"0543 Vestre Slidre","Høyre",36
"0543 Vestre Slidre","Venstre",436
"0543 Vestre Slidre","Norges Kommunistiske Parti",1
"0543 Vestre Slidre","Bondepartiet (t.o.m. 1959)",331
"0544 Øystre Slidre","Arbeiderpartiet",425
"0544 Øystre Slidre","Høyre",24
"0544 Øystre Slidre","Venstre",671
"0544 Øystre Slidre","Norges Kommunistiske Parti",6
"0544 Øystre Slidre","Bondepartiet (t.o.m. 1959)",291
"0545 Vang","Arbeiderpartiet",259
"0545 Vang","Høyre",61
"0545 Vang","Venstre",219
"0545 Vang","Norges Kommunistiske Parti",9
"0545 Vang","Bondepartiet (t.o.m. 1959)",431
"0545 Vang","Andre",1
"0601u Hønefoss (-1963)","Arbeiderpartiet",923
"0601u Hønefoss (-1963)","Høyre",920
"0601u Hønefoss (-1963)","Norges Kommunistiske Parti",256
"0602 Drammen","Arbeiderpartiet",8327
"0602 Drammen","Høyre",5846
"0602 Drammen","Norges Kommunistiske Parti",1990
"0604 Kongsberg","Arbeiderpartiet",2030
"0604 Kongsberg","Høyre",981
"0604 Kongsberg","Norges Kommunistiske Parti",1286
"0611 Tyristrand (1916-1963)","Arbeiderpartiet",532
"0611 Tyristrand (1916-1963)","Høyre",98
"0611 Tyristrand (1916-1963)","Venstre",3
"0611 Tyristrand (1916-1963)","Norges Kommunistiske Parti",151
"0611 Tyristrand (1916-1963)","Bondepartiet (t.o.m. 1959)",105
"0612 Hole","Arbeiderpartiet",406
"0612 Hole","Høyre",181
"0612 Hole","Venstre",63
"0612 Hole","Norges Kommunistiske Parti",167
"0612 Hole","Bondepartiet (t.o.m. 1959)",254
"0613 Norderhov (-1963)","Arbeiderpartiet",3288
"0613 Norderhov (-1963)","Høyre",770
"0613 Norderhov (-1963)","Venstre",123
"0613 Norderhov (-1963)","Norges Kommunistiske Parti",1627
"0613 Norderhov (-1963)","Bondepartiet (t.o.m. 1959)",567
"0614 Ådal (-1963)","Arbeiderpartiet",970
"0614 Ådal (-1963)","Høyre",211
"0614 Ådal (-1963)","Venstre",15
"0614 Ådal (-1963)","Norges Kommunistiske Parti",527
"0614 Ådal (-1963)","Bondepartiet (t.o.m. 1959)",79
"0615 Flå","Arbeiderpartiet",503
"0615 Flå","Høyre",177
"0615 Flå","Venstre",17
"0615 Flå","Bondepartiet (t.o.m. 1959)",105
"0616 Nes (Busk.)","Arbeiderpartiet",627
"0616 Nes (Busk.)","Høyre",506
"0616 Nes (Busk.)","Venstre",122
"0616 Nes (Busk.)","Norges Kommunistiske Parti",40
"0616 Nes (Busk.)","Bondepartiet (t.o.m. 1959)",70
"0617 Gol","Arbeiderpartiet",417
"0617 Gol","Høyre",450
"0617 Gol","Venstre",224
"0617 Gol","Norges Kommunistiske Parti",11
"0617 Gol","Bondepartiet (t.o.m. 1959)",228
"0618 Hemsedal","Arbeiderpartiet",101
"0618 Hemsedal","Høyre",294
"0618 Hemsedal","Venstre",135
"0618 Hemsedal","Bondepartiet (t.o.m. 1959)",197
"0619 Ål","Arbeiderpartiet",651
"0619 Ål","Høyre",726
"0619 Ål","Venstre",459
"0619 Ål","Norges Kommunistiske Parti",42
"0619 Ål","Bondepartiet (t.o.m. 1959)",263
"0620 Hol","Arbeiderpartiet",709
"0620 Hol","Høyre",521
"0620 Hol","Venstre",336
"0620 Hol","Norges Kommunistiske Parti",20
"0620 Hol","Bondepartiet (t.o.m. 1959)",143
"0621 Sigdal","Arbeiderpartiet",850
"0621 Sigdal","Høyre",659
"0621 Sigdal","Venstre",142
"0621 Sigdal","Norges Kommunistiske Parti",52
"0621 Sigdal","Bondepartiet (t.o.m. 1959)",410
"0622 Krødsherad","Arbeiderpartiet",679
"0622 Krødsherad","Høyre",217
"0622 Krødsherad","Venstre",12
"0622 Krødsherad","Norges Kommunistiske Parti",143
"0622 Krødsherad","Bondepartiet (t.o.m. 1959)",176
"0623 Modum","Arbeiderpartiet",2948
"0623 Modum","Høyre",1182
"0623 Modum","Venstre",69
"0623 Modum","Norges Kommunistiske Parti",1309
"0623 Modum","Bondepartiet (t.o.m. 1959)",591
"0624 Øvre Eiker","Arbeiderpartiet",2686
"0624 Øvre Eiker","Høyre",1151
"0624 Øvre Eiker","Venstre",68
"0624 Øvre Eiker","Norges Kommunistiske Parti",956
"0624 Øvre Eiker","Bondepartiet (t.o.m. 1959)",658
"0625 Nedre Eiker","Arbeiderpartiet",2406
"0625 Nedre Eiker","Høyre",495
"0625 Nedre Eiker","Venstre",39
"0625 Nedre Eiker","Norges Kommunistiske Parti",1273
"0625 Nedre Eiker","Bondepartiet (t.o.m. 1959)",122
"0626 Lier","Arbeiderpartiet",3730
"0626 Lier","Høyre",1430
"0626 Lier","Venstre",74
"0626 Lier","Norges Kommunistiske Parti",997
"0626 Lier","Bondepartiet (t.o.m. 1959)",611
"0627 Røyken","Arbeiderpartiet",1455
"0627 Røyken","Høyre",472
"0627 Røyken","Venstre",14
"0627 Røyken","Norges Kommunistiske Parti",657
"0627 Røyken","Bondepartiet (t.o.m. 1959)",320
"0628 Hurum","Arbeiderpartiet",1788
"0628 Hurum","Høyre",616
"0628 Hurum","Venstre",3
"0628 Hurum","Norges Kommunistiske Parti",619
"0628 Hurum","Bondepartiet (t.o.m. 1959)",167
"0629 Ytre Sandsvær (1908-1963)","Arbeiderpartiet",959
"0629 Ytre Sandsvær (1908-1963)","Høyre",151
"0629 Ytre Sandsvær (1908-1963)","Venstre",76
"0629 Ytre Sandsvær (1908-1963)","Norges Kommunistiske Parti",151
"0629 Ytre Sandsvær (1908-1963)","Bondepartiet (t.o.m. 1959)",280
"0630 Øvre Sandsvær (1908-1963)","Arbeiderpartiet",624
"0630 Øvre Sandsvær (1908-1963)","Høyre",88
"0630 Øvre Sandsvær (1908-1963)","Venstre",75
"0630 Øvre Sandsvær (1908-1963)","Norges Kommunistiske Parti",221
"0630 Øvre Sandsvær (1908-1963)","Bondepartiet (t.o.m. 1959)",199
"0631 Flesberg","Arbeiderpartiet",469
"0631 Flesberg","Høyre",155
"0631 Flesberg","Venstre",233
"0631 Flesberg","Norges Kommunistiske Parti",70
"0631 Flesberg","Bondepartiet (t.o.m. 1959)",203
"0632 Rollag","Arbeiderpartiet",366
"0632 Rollag","Høyre",112
"0632 Rollag","Venstre",100
"0632 Rollag","Norges Kommunistiske Parti",29
"0632 Rollag","Bondepartiet (t.o.m. 1959)",187
"0633u Nore (-1961)","Arbeiderpartiet",515
"0633u Nore (-1961)","Høyre",369
"0633u Nore (-1961)","Venstre",74
"0633u Nore (-1961)","Norges Kommunistiske Parti",186
"0633u Nore (-1961)","Bondepartiet (t.o.m. 1959)",33
"0634 Uvdal (-1961)","Arbeiderpartiet",243
"0634 Uvdal (-1961)","Høyre",88
"0634 Uvdal (-1961)","Venstre",8
"0634 Uvdal (-1961)","Norges Kommunistiske Parti",33
"0634 Uvdal (-1961)","Bondepartiet (t.o.m. 1959)",150
"0701u Borre (1988-2001)","Arbeiderpartiet",343
"0701u Borre (1988-2001)","Høyre",179
"0701u Borre (1988-2001)","Venstre",19
"0701u Borre (1988-2001)","Norges Kommunistiske Parti",7
"0702 Holmestrand","Arbeiderpartiet",636
"0702 Holmestrand","Høyre",363
"0702 Holmestrand","Venstre",120
"0702 Holmestrand","Norges Kommunistiske Parti",127
"0703 Horten (-1987)","Arbeiderpartiet",2863
"0703 Horten (-1987)","Høyre",2005
"0703 Horten (-1987)","Venstre",603
"0703 Horten (-1987)","Norges Kommunistiske Parti",491
"0704u Åsgårdstrand (-1964)","Arbeiderpartiet",88
"0704u Åsgårdstrand (-1964)","Høyre",191
"0704u Åsgårdstrand (-1964)","Venstre",15
"0704u Åsgårdstrand (-1964)","Norges Kommunistiske Parti",3
"0704u Åsgårdstrand (-1964)","Bondepartiet (t.o.m. 1959)",1
"0705 Tønsberg (-1987)","Arbeiderpartiet",2472
"0705 Tønsberg (-1987)","Høyre",2271
"0705 Tønsberg (-1987)","Venstre",594
"0705 Tønsberg (-1987)","Norges Kommunistiske Parti",893
"0706 Sandefjord (-2016)","Arbeiderpartiet",998
"0706 Sandefjord (-2016)","Høyre",1244
"0706 Sandefjord (-2016)","Venstre",670
"0706 Sandefjord (-2016)","Norges Kommunistiske Parti",239
"0707 Larvik (-1987)","Arbeiderpartiet",2195
"0707 Larvik (-1987)","Høyre",749
"0707 Larvik (-1987)","Venstre",1167
"0707 Larvik (-1987)","Norges Kommunistiske Parti",1478
"0708 Stavern (1944-1987)","Arbeiderpartiet",189
"0708 Stavern (1944-1987)","Høyre",212
"0708 Stavern (1944-1987)","Venstre",188
"0708 Stavern (1944-1987)","Norges Kommunistiske Parti",13
"0711u Strømm (-1963)","Arbeiderpartiet",517
"0711u Strømm (-1963)","Høyre",187
"0711u Strømm (-1963)","Venstre",17
"0711u Strømm (-1963)","Norges Kommunistiske Parti",15
"0711u Strømm (-1963)","Bondepartiet (t.o.m. 1959)",121
"0712 Skoger (-1963)","Arbeiderpartiet",3213
"0712 Skoger (-1963)","Høyre",1571
"0712 Skoger (-1963)","Venstre",170
"0712 Skoger (-1963)","Norges Kommunistiske Parti",796
"0712 Skoger (-1963)","Bondepartiet (t.o.m. 1959)",180
"0713 Sande (Vestf.)","Arbeiderpartiet",1201
"0713 Sande (Vestf.)","Høyre",395
"0713 Sande (Vestf.)","Venstre",49
"0713 Sande (Vestf.)","Norges Kommunistiske Parti",205
"0713 Sande (Vestf.)","Bondepartiet (t.o.m. 1959)",464
"0714 Hof","Arbeiderpartiet",778
"0714 Hof","Høyre",125
"0714 Hof","Venstre",38
"0714 Hof","Norges Kommunistiske Parti",31
"0714 Hof","Bondepartiet (t.o.m. 1959)",236
"0715 Botne (-1963)","Arbeiderpartiet",660
"0715 Botne (-1963)","Høyre",247
"0715 Botne (-1963)","Venstre",53
"0715 Botne (-1963)","Norges Kommunistiske Parti",126
"0715 Botne (-1963)","Bondepartiet (t.o.m. 1959)",389
"0716u Våle (-2001)","Arbeiderpartiet",399
"0716u Våle (-2001)","Høyre",282
"0716u Våle (-2001)","Venstre",52
"0716u Våle (-2001)","Norges Kommunistiske Parti",33
"0716u Våle (-2001)","Bondepartiet (t.o.m. 1959)",520
"0717 Borre (-1987)","Arbeiderpartiet",993
"0717 Borre (-1987)","Høyre",747
"0717 Borre (-1987)","Venstre",119
"0717 Borre (-1987)","Norges Kommunistiske Parti",64
"0717 Borre (-1987)","Bondepartiet (t.o.m. 1959)",266
"0718 Ramnes (-2001)","Arbeiderpartiet",366
"0718 Ramnes (-2001)","Høyre",245
"0718 Ramnes (-2001)","Venstre",80
"0718 Ramnes (-2001)","Norges Kommunistiske Parti",28
"0718 Ramnes (-2001)","Bondepartiet (t.o.m. 1959)",487
"0719 Andebu (-2016)","Arbeiderpartiet",375
"0719 Andebu (-2016)","Høyre",385
"0719 Andebu (-2016)","Venstre",361
"0719 Andebu (-2016)","Norges Kommunistiske Parti",16
"0719 Andebu (-2016)","Bondepartiet (t.o.m. 1959)",267
"0720 Stokke (-2016)","Arbeiderpartiet",813
"0720 Stokke (-2016)","Høyre",593
"0720 Stokke (-2016)","Venstre",420
"0720 Stokke (-2016)","Norges Kommunistiske Parti",54
"0720 Stokke (-2016)","Bondepartiet (t.o.m. 1959)",426
"0721 Sem (-1987)","Arbeiderpartiet",2085
"0721 Sem (-1987)","Høyre",2092
"0721 Sem (-1987)","Venstre",221
"0721 Sem (-1987)","Norges Kommunistiske Parti",450
"0721 Sem (-1987)","Bondepartiet (t.o.m. 1959)",427
"0722 Nøtterøy","Arbeiderpartiet",1827
"0722 Nøtterøy","Høyre",2581
"0722 Nøtterøy","Venstre",235
"0722 Nøtterøy","Norges Kommunistiske Parti",336
"0722 Nøtterøy","Bondepartiet (t.o.m. 1959)",117
"0723 Tjøme","Arbeiderpartiet",362
"0723 Tjøme","Høyre",634
"0723 Tjøme","Venstre",20
"0723 Tjøme","Norges Kommunistiske Parti",33
"0723 Tjøme","Bondepartiet (t.o.m. 1959)",55
"0724 Sandar (-1967)","Arbeiderpartiet",2956
"0724 Sandar (-1967)","Høyre",1993
"0724 Sandar (-1967)","Venstre",1926
"0724 Sandar (-1967)","Norges Kommunistiske Parti",643
"0724 Sandar (-1967)","Bondepartiet (t.o.m. 1959)",333
"0725 Tjølling (-1987)","Arbeiderpartiet",878
"0725 Tjølling (-1987)","Høyre",230
"0725 Tjølling (-1987)","Venstre",519
"0725 Tjølling (-1987)","Norges Kommunistiske Parti",250
"0725 Tjølling (-1987)","Bondepartiet (t.o.m. 1959)",310
"0726 Brunlanes (-1987)","Arbeiderpartiet",858
"0726 Brunlanes (-1987)","Høyre",237
"0726 Brunlanes (-1987)","Venstre",1026
"0726 Brunlanes (-1987)","Norges Kommunistiske Parti",231
"0726 Brunlanes (-1987)","Bondepartiet (t.o.m. 1959)",211
"0727 Hedrum (-1987)","Arbeiderpartiet",892
"0727 Hedrum (-1987)","Høyre",407
"0727 Hedrum (-1987)","Venstre",1168
"0727 Hedrum (-1987)","Norges Kommunistiske Parti",244
"0727 Hedrum (-1987)","Bondepartiet (t.o.m. 1959)",363
"0728 Lardal","Arbeiderpartiet",688
"0728 Lardal","Høyre",143
"0728 Lardal","Venstre",151
"0728 Lardal","Norges Kommunistiske Parti",6
"0728 Lardal","Bondepartiet (t.o.m. 1959)",284
"0801 Kragerø (-1959)","Arbeiderpartiet",886
"0801 Kragerø (-1959)","Høyre",554
"0801 Kragerø (-1959)","Venstre",446
"0801 Kragerø (-1959)","Norges Kommunistiske Parti",255
"0802 Langesund (-1963)","Arbeiderpartiet",461
"0802 Langesund (-1963)","Høyre",160
"0802 Langesund (-1963)","Kristelig Folkeparti",151
"0802 Langesund (-1963)","Venstre",263
"0802 Langesund (-1963)","Norges Kommunistiske Parti",83
"0803 Stathelle (-1963)","Arbeiderpartiet",163
"0803 Stathelle (-1963)","Høyre",70
"0803 Stathelle (-1963)","Kristelig Folkeparti",51
"0803 Stathelle (-1963)","Venstre",72
"0803 Stathelle (-1963)","Norges Kommunistiske Parti",33
"0804 Brevik (-1963)","Arbeiderpartiet",401
"0804 Brevik (-1963)","Høyre",221
"0804 Brevik (-1963)","Venstre",227
"0804 Brevik (-1963)","Norges Kommunistiske Parti",372
"0805 Porsgrunn","Arbeiderpartiet",1832
"0805 Porsgrunn","Høyre",979
"0805 Porsgrunn","Venstre",1253
"0805 Porsgrunn","Norges Kommunistiske Parti",1042
"0806 Skien","Arbeiderpartiet",3254
"0806 Skien","Høyre",1405
"0806 Skien","Venstre",2242
"0806 Skien","Norges Kommunistiske Parti",1829
"0807 Notodden","Arbeiderpartiet",1758
"0807 Notodden","Høyre",535
"0807 Notodden","Venstre",393
"0807 Notodden","Norges Kommunistiske Parti",805
"0811 Siljan","Arbeiderpartiet",246
"0811 Siljan","Høyre",19
"0811 Siljan","Kristelig Folkeparti",178
"0811 Siljan","Venstre",126
"0811 Siljan","Norges Kommunistiske Parti",20
"0811 Siljan","Bondepartiet (t.o.m. 1959)",45
"0812 Gjerpen (-1963)","Arbeiderpartiet",2074
"0812 Gjerpen (-1963)","Høyre",367
"0812 Gjerpen (-1963)","Kristelig Folkeparti",562
"0812 Gjerpen (-1963)","Venstre",1532
"0812 Gjerpen (-1963)","Norges Kommunistiske Parti",962
"0812 Gjerpen (-1963)","Bondepartiet (t.o.m. 1959)",164
"0813 Eidanger (-1963)","Arbeiderpartiet",1278
"0813 Eidanger (-1963)","Høyre",348
"0813 Eidanger (-1963)","Kristelig Folkeparti",362
"0813 Eidanger (-1963)","Venstre",611
"0813 Eidanger (-1963)","Norges Kommunistiske Parti",830
"0813 Eidanger (-1963)","Bondepartiet (t.o.m. 1959)",64
"0814 Bamble","Arbeiderpartiet",929
"0814 Bamble","Høyre",212
"0814 Bamble","Kristelig Folkeparti",358
"0814 Bamble","Venstre",351
"0814 Bamble","Norges Kommunistiske Parti",237
"0814 Bamble","Bondepartiet (t.o.m. 1959)",162
"0815u Skåtøy (-1959)","Arbeiderpartiet",654
"0815u Skåtøy (-1959)","Høyre",233
"0815u Skåtøy (-1959)","Kristelig Folkeparti",426
"0815u Skåtøy (-1959)","Venstre",146
"0815u Skåtøy (-1959)","Norges Kommunistiske Parti",139
"0815u Skåtøy (-1959)","Bondepartiet (t.o.m. 1959)",35
"0816 Sannidal (-1959)","Arbeiderpartiet",592
"0816 Sannidal (-1959)","Høyre",73
"0816 Sannidal (-1959)","Kristelig Folkeparti",383
"0816 Sannidal (-1959)","Venstre",120
"0816 Sannidal (-1959)","Norges Kommunistiske Parti",38
"0816 Sannidal (-1959)","Bondepartiet (t.o.m. 1959)",99
"0817 Drangedal","Arbeiderpartiet",1254
"0817 Drangedal","Høyre",38
"0817 Drangedal","Kristelig Folkeparti",447
"0817 Drangedal","Venstre",468
"0817 Drangedal","Norges Kommunistiske Parti",113
"0817 Drangedal","Bondepartiet (t.o.m. 1959)",90
"0818 Solum (-1963)","Arbeiderpartiet",1863
"0818 Solum (-1963)","Høyre",179
"0818 Solum (-1963)","Kristelig Folkeparti",511
"0818 Solum (-1963)","Venstre",651
"0818 Solum (-1963)","Norges Kommunistiske Parti",1202
"0818 Solum (-1963)","Bondepartiet (t.o.m. 1959)",98
"0819u Holla (-1963)","Arbeiderpartiet",1005
"0819u Holla (-1963)","Høyre",146
"0819u Holla (-1963)","Kristelig Folkeparti",381
"0819u Holla (-1963)","Venstre",299
"0819u Holla (-1963)","Norges Kommunistiske Parti",234
"0819u Holla (-1963)","Bondepartiet (t.o.m. 1959)",135
"0820 Lunde (-1963)","Arbeiderpartiet",699
"0820 Lunde (-1963)","Høyre",26
"0820 Lunde (-1963)","Kristelig Folkeparti",227
"0820 Lunde (-1963)","Venstre",242
"0820 Lunde (-1963)","Norges Kommunistiske Parti",44
"0820 Lunde (-1963)","Bondepartiet (t.o.m. 1959)",176
"0821 Bø (Telem.)","Arbeiderpartiet",818
"0821 Bø (Telem.)","Høyre",33
"0821 Bø (Telem.)","Kristelig Folkeparti",255
"0821 Bø (Telem.)","Venstre",328
"0821 Bø (Telem.)","Norges Kommunistiske Parti",31
"0821 Bø (Telem.)","Bondepartiet (t.o.m. 1959)",220
"0822 Sauherad","Arbeiderpartiet",738
"0822 Sauherad","Høyre",103
"0822 Sauherad","Kristelig Folkeparti",385
"0822 Sauherad","Venstre",296
"0822 Sauherad","Norges Kommunistiske Parti",272
"0822 Sauherad","Bondepartiet (t.o.m. 1959)",223
"0823 Heddal (-1963)","Arbeiderpartiet",921
"0823 Heddal (-1963)","Høyre",32
"0823 Heddal (-1963)","Kristelig Folkeparti",269
"0823 Heddal (-1963)","Venstre",134
"0823 Heddal (-1963)","Norges Kommunistiske Parti",330
"0823 Heddal (-1963)","Bondepartiet (t.o.m. 1959)",231
"0824 Gransherad (-1963)","Arbeiderpartiet",379
"0824 Gransherad (-1963)","Høyre",7
"0824 Gransherad (-1963)","Kristelig Folkeparti",50
"0824 Gransherad (-1963)","Venstre",99
"0824 Gransherad (-1963)","Norges Kommunistiske Parti",107
"0824 Gransherad (-1963)","Bondepartiet (t.o.m. 1959)",107
"0825 Hovin (-1963)","Arbeiderpartiet",179
"0825 Hovin (-1963)","Høyre",3
"0825 Hovin (-1963)","Kristelig Folkeparti",25
"0825 Hovin (-1963)","Venstre",65
"0825 Hovin (-1963)","Norges Kommunistiske Parti",18
"0825 Hovin (-1963)","Bondepartiet (t.o.m. 1959)",59
"0826 Tinn","Arbeiderpartiet",2646
"0826 Tinn","Høyre",531
"0826 Tinn","Kristelig Folkeparti",344
"0826 Tinn","Venstre",503
"0826 Tinn","Norges Kommunistiske Parti",850
"0826 Tinn","Bondepartiet (t.o.m. 1959)",243
"0827 Hjartdal","Arbeiderpartiet",403
"0827 Hjartdal","Høyre",24
"0827 Hjartdal","Kristelig Folkeparti",171
"0827 Hjartdal","Venstre",71
