"kommune","parti","stemmer"
"0425 Åsnes","Arbeiderpartiet",3098
"0425 Åsnes","Fremskrittspartiet",133
"0425 Åsnes","Høyre",767
"0425 Åsnes","Sosialistisk Venstreparti",708
"0425 Åsnes","Norges Kommunistiske Parti",81
"0425 Åsnes","Rød valgallianse",6
"0425 Åsnes","Det Liberale Folkepartiet",12
"0425 Åsnes","Borgerlige felleslister",805
"0425 Åsnes","Andre",15
"0426 Våler (Hedm.)","Arbeiderpartiet",1605
"0426 Våler (Hedm.)","Fremskrittspartiet",64
"0426 Våler (Hedm.)","Høyre",477
"0426 Våler (Hedm.)","Sosialistisk Venstreparti",376
"0426 Våler (Hedm.)","Norges Kommunistiske Parti",22
"0426 Våler (Hedm.)","Rød valgallianse",2
"0426 Våler (Hedm.)","Det Liberale Folkepartiet",3
"0426 Våler (Hedm.)","Borgerlige felleslister",398
"0426 Våler (Hedm.)","Andre",4
"0427 Elverum","Arbeiderpartiet",5124
"0427 Elverum","Fremskrittspartiet",303
"0427 Elverum","Høyre",2477
"0427 Elverum","Sosialistisk Venstreparti",933
"0427 Elverum","Norges Kommunistiske Parti",42
"0427 Elverum","Rød valgallianse",73
"0427 Elverum","Det Liberale Folkepartiet",28
"0427 Elverum","Borgerlige felleslister",1313
"0427 Elverum","Andre",22
"0428 Trysil","Arbeiderpartiet",2561
"0428 Trysil","Fremskrittspartiet",67
"0428 Trysil","Høyre",674
"0428 Trysil","Sosialistisk Venstreparti",315
"0428 Trysil","Norges Kommunistiske Parti",50
"0428 Trysil","Rød valgallianse",8
"0428 Trysil","Det Liberale Folkepartiet",21
"0428 Trysil","Borgerlige felleslister",1039
"0428 Trysil","Andre",1
"0429 Åmot","Arbeiderpartiet",1526
"0429 Åmot","Fremskrittspartiet",44
"0429 Åmot","Høyre",479
"0429 Åmot","Sosialistisk Venstreparti",537
"0429 Åmot","Norges Kommunistiske Parti",85
"0429 Åmot","Rød valgallianse",9
"0429 Åmot","Det Liberale Folkepartiet",13
"0429 Åmot","Borgerlige felleslister",369
"0429 Åmot","Andre",3
"0430 Stor-Elvdal","Arbeiderpartiet",1392
"0430 Stor-Elvdal","Fremskrittspartiet",39
"0430 Stor-Elvdal","Høyre",397
"0430 Stor-Elvdal","Sosialistisk Venstreparti",233
"0430 Stor-Elvdal","Norges Kommunistiske Parti",16
"0430 Stor-Elvdal","Rød valgallianse",7
"0430 Stor-Elvdal","Det Liberale Folkepartiet",6
"0430 Stor-Elvdal","Borgerlige felleslister",321
"0430 Stor-Elvdal","Andre",5
"0432 Rendalen","Arbeiderpartiet",1141
"0432 Rendalen","Fremskrittspartiet",29
"0432 Rendalen","Høyre",225
"0432 Rendalen","Sosialistisk Venstreparti",137
"0432 Rendalen","Norges Kommunistiske Parti",19
"0432 Rendalen","Rød valgallianse",4
"0432 Rendalen","Det Liberale Folkepartiet",4
"0432 Rendalen","Borgerlige felleslister",417
"0432 Rendalen","Andre",2
"0434 Engerdal","Arbeiderpartiet",583
"0434 Engerdal","Fremskrittspartiet",3
"0434 Engerdal","Høyre",208
"0434 Engerdal","Sosialistisk Venstreparti",41
"0434 Engerdal","Rød valgallianse",1
"0434 Engerdal","Det Liberale Folkepartiet",13
"0434 Engerdal","Borgerlige felleslister",297
"0436 Tolga","Arbeiderpartiet",367
"0436 Tolga","Fremskrittspartiet",16
"0436 Tolga","Høyre",155
"0436 Tolga","Sosialistisk Venstreparti",60
"0436 Tolga","Norges Kommunistiske Parti",1
"0436 Tolga","Rød valgallianse",17
"0436 Tolga","Det Liberale Folkepartiet",4
"0436 Tolga","Borgerlige felleslister",530
"0436 Tolga","Andre",7
"0437 Tynset","Arbeiderpartiet",1194
"0437 Tynset","Fremskrittspartiet",72
"0437 Tynset","Høyre",654
"0437 Tynset","Sosialistisk Venstreparti",226
"0437 Tynset","Rød valgallianse",20
"0437 Tynset","Det Liberale Folkepartiet",7
"0437 Tynset","Borgerlige felleslister",1130
"0437 Tynset","Andre",5
"0438 Alvdal","Arbeiderpartiet",642
"0438 Alvdal","Fremskrittspartiet",16
"0438 Alvdal","Høyre",229
"0438 Alvdal","Sosialistisk Venstreparti",73
"0438 Alvdal","Norges Kommunistiske Parti",2
"0438 Alvdal","Rød valgallianse",4
"0438 Alvdal","Det Liberale Folkepartiet",11
"0438 Alvdal","Borgerlige felleslister",625
"0438 Alvdal","Andre",17
"0439 Folldal","Arbeiderpartiet",700
"0439 Folldal","Fremskrittspartiet",12
"0439 Folldal","Høyre",173
"0439 Folldal","Sosialistisk Venstreparti",50
"0439 Folldal","Norges Kommunistiske Parti",3
"0439 Folldal","Rød valgallianse",5
"0439 Folldal","Borgerlige felleslister",432
"0439 Folldal","Andre",9
"0441 Os (Hedm.)","Arbeiderpartiet",560
"0441 Os (Hedm.)","Fremskrittspartiet",11
"0441 Os (Hedm.)","Høyre",143
"0441 Os (Hedm.)","Sosialistisk Venstreparti",58
"0441 Os (Hedm.)","Rød valgallianse",2
"0441 Os (Hedm.)","Det Liberale Folkepartiet",2
"0441 Os (Hedm.)","Borgerlige felleslister",482
"0441 Os (Hedm.)","Andre",1
"0501 Lillehammer","Arbeiderpartiet",6067
"0501 Lillehammer","Fremskrittspartiet",294
"0501 Lillehammer","Høyre",3847
"0501 Lillehammer","Kristelig Folkeparti",892
"0501 Lillehammer","Sosialistisk Venstreparti",848
"0501 Lillehammer","Norges Kommunistiske Parti",27
"0501 Lillehammer","Rød valgallianse",99
"0501 Lillehammer","Det Liberale Folkepartiet",46
"0501 Lillehammer","Borgerlige felleslister",1634
"0501 Lillehammer","Andre",8
"0502 Gjøvik","Arbeiderpartiet",9455
"0502 Gjøvik","Fremskrittspartiet",475
"0502 Gjøvik","Høyre",3401
"0502 Gjøvik","Kristelig Folkeparti",1262
"0502 Gjøvik","Sosialistisk Venstreparti",613
"0502 Gjøvik","Norges Kommunistiske Parti",24
"0502 Gjøvik","Rød valgallianse",63
"0502 Gjøvik","Det Liberale Folkepartiet",47
"0502 Gjøvik","Borgerlige felleslister",1688
"0502 Gjøvik","Andre",8
"0511 Dovre","Arbeiderpartiet",1020
"0511 Dovre","Fremskrittspartiet",35
"0511 Dovre","Høyre",320
"0511 Dovre","Kristelig Folkeparti",79
"0511 Dovre","Sosialistisk Venstreparti",54
"0511 Dovre","Norges Kommunistiske Parti",1
"0511 Dovre","Rød valgallianse",2
"0511 Dovre","Det Liberale Folkepartiet",1
"0511 Dovre","Borgerlige felleslister",425
"0511 Dovre","Andre",2
"0512 Lesja","Arbeiderpartiet",555
"0512 Lesja","Fremskrittspartiet",24
"0512 Lesja","Høyre",276
"0512 Lesja","Kristelig Folkeparti",144
"0512 Lesja","Sosialistisk Venstreparti",31
"0512 Lesja","Rød valgallianse",2
"0512 Lesja","Det Liberale Folkepartiet",1
"0512 Lesja","Borgerlige felleslister",481
"0513 Skjåk","Arbeiderpartiet",761
"0513 Skjåk","Fremskrittspartiet",27
"0513 Skjåk","Høyre",211
"0513 Skjåk","Kristelig Folkeparti",65
"0513 Skjåk","Sosialistisk Venstreparti",40
"0513 Skjåk","Norges Kommunistiske Parti",3
"0513 Skjåk","Rød valgallianse",2
"0513 Skjåk","Borgerlige felleslister",464
"0514 Lom","Arbeiderpartiet",815
"0514 Lom","Fremskrittspartiet",12
"0514 Lom","Høyre",174
"0514 Lom","Kristelig Folkeparti",104
"0514 Lom","Sosialistisk Venstreparti",42
"0514 Lom","Rød valgallianse",2
"0514 Lom","Borgerlige felleslister",493
"0514 Lom","Andre",1
"0515 Vågå","Arbeiderpartiet",1467
"0515 Vågå","Fremskrittspartiet",33
"0515 Vågå","Høyre",313
"0515 Vågå","Kristelig Folkeparti",70
"0515 Vågå","Sosialistisk Venstreparti",109
"0515 Vågå","Norges Kommunistiske Parti",5
"0515 Vågå","Rød valgallianse",6
"0515 Vågå","Det Liberale Folkepartiet",7
"0515 Vågå","Borgerlige felleslister",550
"0515 Vågå","Andre",1
"0516 Nord-Fron","Arbeiderpartiet",2231
"0516 Nord-Fron","Fremskrittspartiet",36
"0516 Nord-Fron","Høyre",533
"0516 Nord-Fron","Kristelig Folkeparti",184
"0516 Nord-Fron","Sosialistisk Venstreparti",141
"0516 Nord-Fron","Norges Kommunistiske Parti",3
"0516 Nord-Fron","Rød valgallianse",4
"0516 Nord-Fron","Det Liberale Folkepartiet",5
"0516 Nord-Fron","Borgerlige felleslister",677
"0516 Nord-Fron","Andre",6
"0517 Sel","Arbeiderpartiet",2404
"0517 Sel","Fremskrittspartiet",64
"0517 Sel","Høyre",593
"0517 Sel","Kristelig Folkeparti",146
"0517 Sel","Sosialistisk Venstreparti",205
"0517 Sel","Norges Kommunistiske Parti",6
"0517 Sel","Rød valgallianse",14
"0517 Sel","Det Liberale Folkepartiet",7
"0517 Sel","Borgerlige felleslister",579
"0517 Sel","Andre",5
"0519 Sør-Fron","Arbeiderpartiet",1299
"0519 Sør-Fron","Fremskrittspartiet",41
"0519 Sør-Fron","Høyre",309
"0519 Sør-Fron","Kristelig Folkeparti",92
"0519 Sør-Fron","Sosialistisk Venstreparti",65
"0519 Sør-Fron","Norges Kommunistiske Parti",3
"0519 Sør-Fron","Rød valgallianse",3
"0519 Sør-Fron","Borgerlige felleslister",420
"0519 Sør-Fron","Andre",4
"0520 Ringebu","Arbeiderpartiet",1785
"0520 Ringebu","Fremskrittspartiet",72
"0520 Ringebu","Høyre",543
"0520 Ringebu","Kristelig Folkeparti",207
"0520 Ringebu","Sosialistisk Venstreparti",83
"0520 Ringebu","Norges Kommunistiske Parti",3
"0520 Ringebu","Rød valgallianse",12
"0520 Ringebu","Det Liberale Folkepartiet",3
"0520 Ringebu","Borgerlige felleslister",702
"0520 Ringebu","Andre",3
"0521 Øyer","Arbeiderpartiet",1281
"0521 Øyer","Fremskrittspartiet",60
"0521 Øyer","Høyre",516
"0521 Øyer","Kristelig Folkeparti",203
"0521 Øyer","Sosialistisk Venstreparti",49
"0521 Øyer","Norges Kommunistiske Parti",1
"0521 Øyer","Rød valgallianse",4
"0521 Øyer","Det Liberale Folkepartiet",5
"0521 Øyer","Borgerlige felleslister",703
"0521 Øyer","Andre",1
"0522 Gausdal","Arbeiderpartiet",2227
"0522 Gausdal","Fremskrittspartiet",120
"0522 Gausdal","Høyre",484
"0522 Gausdal","Kristelig Folkeparti",272
"0522 Gausdal","Sosialistisk Venstreparti",145
"0522 Gausdal","Norges Kommunistiske Parti",11
"0522 Gausdal","Rød valgallianse",10
"0522 Gausdal","Det Liberale Folkepartiet",3
"0522 Gausdal","Borgerlige felleslister",837
"0522 Gausdal","Andre",5
"0528 Østre Toten","Arbeiderpartiet",4689
"0528 Østre Toten","Fremskrittspartiet",291
"0528 Østre Toten","Høyre",1511
"0528 Østre Toten","Kristelig Folkeparti",674
"0528 Østre Toten","Sosialistisk Venstreparti",294
"0528 Østre Toten","Norges Kommunistiske Parti",15
"0528 Østre Toten","Rød valgallianse",17
"0528 Østre Toten","Det Liberale Folkepartiet",21
"0528 Østre Toten","Borgerlige felleslister",1487
"0528 Østre Toten","Andre",1
"0529 Vestre Toten","Arbeiderpartiet",4732
"0529 Vestre Toten","Fremskrittspartiet",268
"0529 Vestre Toten","Høyre",1395
"0529 Vestre Toten","Kristelig Folkeparti",580
"0529 Vestre Toten","Sosialistisk Venstreparti",307
"0529 Vestre Toten","Norges Kommunistiske Parti",37
"0529 Vestre Toten","Rød valgallianse",26
"0529 Vestre Toten","Det Liberale Folkepartiet",30
"0529 Vestre Toten","Borgerlige felleslister",874
"0529 Vestre Toten","Andre",11
"0532 Jevnaker","Arbeiderpartiet",2053
"0532 Jevnaker","Fremskrittspartiet",94
"0532 Jevnaker","Høyre",676
"0532 Jevnaker","Kristelig Folkeparti",181
"0532 Jevnaker","Sosialistisk Venstreparti",193
"0532 Jevnaker","Norges Kommunistiske Parti",50
"0532 Jevnaker","Rød valgallianse",19
"0532 Jevnaker","Det Liberale Folkepartiet",3
"0532 Jevnaker","Borgerlige felleslister",235
"0532 Jevnaker","Andre",2
"0533 Lunner","Arbeiderpartiet",2085
"0533 Lunner","Fremskrittspartiet",178
"0533 Lunner","Høyre",849
"0533 Lunner","Kristelig Folkeparti",282
"0533 Lunner","Sosialistisk Venstreparti",168
"0533 Lunner","Norges Kommunistiske Parti",6
"0533 Lunner","Rød valgallianse",17
"0533 Lunner","Det Liberale Folkepartiet",9
"0533 Lunner","Borgerlige felleslister",577
"0533 Lunner","Andre",1
"0534 Gran","Arbeiderpartiet",3836
"0534 Gran","Fremskrittspartiet",267
"0534 Gran","Høyre",1450
"0534 Gran","Kristelig Folkeparti",537
"0534 Gran","Sosialistisk Venstreparti",228
"0534 Gran","Norges Kommunistiske Parti",41
"0534 Gran","Rød valgallianse",27
"0534 Gran","Det Liberale Folkepartiet",14
"0534 Gran","Borgerlige felleslister",1346
"0534 Gran","Andre",4
"0536 Søndre Land","Arbeiderpartiet",2687
"0536 Søndre Land","Fremskrittspartiet",102
"0536 Søndre Land","Høyre",525
"0536 Søndre Land","Kristelig Folkeparti",142
"0536 Søndre Land","Sosialistisk Venstreparti",208
"0536 Søndre Land","Norges Kommunistiske Parti",18
"0536 Søndre Land","Rød valgallianse",12
"0536 Søndre Land","Det Liberale Folkepartiet",10
"0536 Søndre Land","Borgerlige felleslister",431
"0536 Søndre Land","Andre",2
"0538 Nordre Land","Arbeiderpartiet",2822
"0538 Nordre Land","Fremskrittspartiet",93
"0538 Nordre Land","Høyre",610
"0538 Nordre Land","Kristelig Folkeparti",235
"0538 Nordre Land","Sosialistisk Venstreparti",148
"0538 Nordre Land","Norges Kommunistiske Parti",7
"0538 Nordre Land","Rød valgallianse",9
"0538 Nordre Land","Det Liberale Folkepartiet",4
"0538 Nordre Land","Borgerlige felleslister",606
"0538 Nordre Land","Andre",2
"0540 Sør-Aurdal","Arbeiderpartiet",1153
"0540 Sør-Aurdal","Fremskrittspartiet",64
"0540 Sør-Aurdal","Høyre",375
"0540 Sør-Aurdal","Kristelig Folkeparti",196
"0540 Sør-Aurdal","Sosialistisk Venstreparti",39
"0540 Sør-Aurdal","Norges Kommunistiske Parti",2
"0540 Sør-Aurdal","Rød valgallianse",3
"0540 Sør-Aurdal","Det Liberale Folkepartiet",3
"0540 Sør-Aurdal","Borgerlige felleslister",445
"0540 Sør-Aurdal","Andre",3
"0541 Etnedal","Arbeiderpartiet",469
"0541 Etnedal","Fremskrittspartiet",13
"0541 Etnedal","Høyre",189
"0541 Etnedal","Kristelig Folkeparti",170
"0541 Etnedal","Sosialistisk Venstreparti",23
"0541 Etnedal","Norges Kommunistiske Parti",1
"0541 Etnedal","Det Liberale Folkepartiet",1
"0541 Etnedal","Borgerlige felleslister",250
"0542 Nord-Aurdal","Arbeiderpartiet",1587
"0542 Nord-Aurdal","Fremskrittspartiet",116
"0542 Nord-Aurdal","Høyre",953
"0542 Nord-Aurdal","Kristelig Folkeparti",394
"0542 Nord-Aurdal","Sosialistisk Venstreparti",71
"0542 Nord-Aurdal","Rød valgallianse",8
"0542 Nord-Aurdal","Det Liberale Folkepartiet",6
"0542 Nord-Aurdal","Borgerlige felleslister",780
"0542 Nord-Aurdal","Andre",4
"0543 Vestre Slidre","Arbeiderpartiet",594
"0543 Vestre Slidre","Fremskrittspartiet",47
"0543 Vestre Slidre","Høyre",287
"0543 Vestre Slidre","Kristelig Folkeparti",114
"0543 Vestre Slidre","Sosialistisk Venstreparti",29
"0543 Vestre Slidre","Norges Kommunistiske Parti",2
"0543 Vestre Slidre","Rød valgallianse",4
"0543 Vestre Slidre","Det Liberale Folkepartiet",2
"0543 Vestre Slidre","Borgerlige felleslister",441
"0543 Vestre Slidre","Andre",1
"0544 Øystre Slidre","Arbeiderpartiet",601
"0544 Øystre Slidre","Fremskrittspartiet",53
"0544 Øystre Slidre","Høyre",377
"0544 Øystre Slidre","Kristelig Folkeparti",127
"0544 Øystre Slidre","Sosialistisk Venstreparti",62
"0544 Øystre Slidre","Norges Kommunistiske Parti",3
"0544 Øystre Slidre","Det Liberale Folkepartiet",1
"0544 Øystre Slidre","Borgerlige felleslister",558
"0544 Øystre Slidre","Andre",6
"0545 Vang","Arbeiderpartiet",328
"0545 Vang","Fremskrittspartiet",22
"0545 Vang","Høyre",246
"0545 Vang","Kristelig Folkeparti",112
"0545 Vang","Sosialistisk Venstreparti",19
"0545 Vang","Norges Kommunistiske Parti",1
"0545 Vang","Rød valgallianse",4
"0545 Vang","Borgerlige felleslister",360
"0545 Vang","Andre",2
"0602 Drammen","Arbeiderpartiet",13430
"0602 Drammen","Fremskrittspartiet",1769
"0602 Drammen","Høyre",12725
"0602 Drammen","Kristelig Folkeparti",1826
"0602 Drammen","Sosialistisk Venstreparti",1081
"0602 Drammen","Norges Kommunistiske Parti",122
"0602 Drammen","Rød valgallianse",123
"0602 Drammen","Det Liberale Folkepartiet",109
"0602 Drammen","Borgerlige felleslister",860
"0602 Drammen","Andre",23
"0604 Kongsberg","Arbeiderpartiet",5379
"0604 Kongsberg","Fremskrittspartiet",581
"0604 Kongsberg","Høyre",4405
"0604 Kongsberg","Kristelig Folkeparti",560
"0604 Kongsberg","Sosialistisk Venstreparti",634
"0604 Kongsberg","Norges Kommunistiske Parti",34
"0604 Kongsberg","Rød valgallianse",44
"0604 Kongsberg","Det Liberale Folkepartiet",42
"0604 Kongsberg","Borgerlige felleslister",1308
"0604 Kongsberg","Andre",4
"0605 Ringerike","Arbeiderpartiet",9237
"0605 Ringerike","Fremskrittspartiet",782
"0605 Ringerike","Høyre",4512
"0605 Ringerike","Kristelig Folkeparti",701
"0605 Ringerike","Sosialistisk Venstreparti",690
"0605 Ringerike","Norges Kommunistiske Parti",81
"0605 Ringerike","Rød valgallianse",121
"0605 Ringerike","Det Liberale Folkepartiet",43
"0605 Ringerike","Borgerlige felleslister",1087
"0605 Ringerike","Andre",11
"0612 Hole","Arbeiderpartiet",871
"0612 Hole","Fremskrittspartiet",128
"0612 Hole","Høyre",969
"0612 Hole","Kristelig Folkeparti",127
"0612 Hole","Sosialistisk Venstreparti",94
"0612 Hole","Norges Kommunistiske Parti",6
"0612 Hole","Rød valgallianse",5
"0612 Hole","Det Liberale Folkepartiet",6
"0612 Hole","Borgerlige felleslister",329
"0612 Hole","Andre",1
"0615 Flå","Arbeiderpartiet",467
"0615 Flå","Fremskrittspartiet",22
"0615 Flå","Høyre",207
"0615 Flå","Kristelig Folkeparti",64
"0615 Flå","Sosialistisk Venstreparti",17
"0615 Flå","Det Liberale Folkepartiet",3
"0615 Flå","Borgerlige felleslister",102
"0615 Flå","Andre",1
"0616 Nes (Busk.)","Arbeiderpartiet",883
"0616 Nes (Busk.)","Fremskrittspartiet",49
"0616 Nes (Busk.)","Høyre",582
"0616 Nes (Busk.)","Kristelig Folkeparti",225
"0616 Nes (Busk.)","Sosialistisk Venstreparti",30
"0616 Nes (Busk.)","Det Liberale Folkepartiet",3
"0616 Nes (Busk.)","Borgerlige felleslister",347
"0616 Nes (Busk.)","Andre",4
"0617 Gol","Arbeiderpartiet",715
"0617 Gol","Fremskrittspartiet",84
"0617 Gol","Høyre",806
"0617 Gol","Kristelig Folkeparti",231
"0617 Gol","Sosialistisk Venstreparti",76
"0617 Gol","Norges Kommunistiske Parti",3
"0617 Gol","Rød valgallianse",2
"0617 Gol","Det Liberale Folkepartiet",5
"0617 Gol","Borgerlige felleslister",503
"0617 Gol","Andre",1
"0618 Hemsedal","Arbeiderpartiet",169
"0618 Hemsedal","Fremskrittspartiet",24
"0618 Hemsedal","Høyre",301
"0618 Hemsedal","Kristelig Folkeparti",153
"0618 Hemsedal","Sosialistisk Venstreparti",34
"0618 Hemsedal","Norges Kommunistiske Parti",1
"0618 Hemsedal","Rød valgallianse",6
"0618 Hemsedal","Det Liberale Folkepartiet",1
"0618 Hemsedal","Borgerlige felleslister",298
"0618 Hemsedal","Andre",1
"0619 Ål","Arbeiderpartiet",838
"0619 Ål","Fremskrittspartiet",47
"0619 Ål","Høyre",771
"0619 Ål","Kristelig Folkeparti",403
"0619 Ål","Sosialistisk Venstreparti",83
"0619 Ål","Norges Kommunistiske Parti",4
"0619 Ål","Rød valgallianse",8
"0619 Ål","Det Liberale Folkepartiet",3
"0619 Ål","Borgerlige felleslister",696
"0619 Ål","Andre",2
"0620 Hol","Arbeiderpartiet",900
"0620 Hol","Fremskrittspartiet",136
"0620 Hol","Høyre",1066
"0620 Hol","Kristelig Folkeparti",202
"0620 Hol","Sosialistisk Venstreparti",67
"0620 Hol","Norges Kommunistiske Parti",2
"0620 Hol","Rød valgallianse",4
"0620 Hol","Det Liberale Folkepartiet",6
"0620 Hol","Borgerlige felleslister",393
"0620 Hol","Andre",1
"0621 Sigdal","Arbeiderpartiet",886
"0621 Sigdal","Fremskrittspartiet",79
"0621 Sigdal","Høyre",771
"0621 Sigdal","Kristelig Folkeparti",75
"0621 Sigdal","Sosialistisk Venstreparti",29
"0621 Sigdal","Norges Kommunistiske Parti",3
"0621 Sigdal","Rød valgallianse",2
"0621 Sigdal","Det Liberale Folkepartiet",7
"0621 Sigdal","Borgerlige felleslister",606
"0621 Sigdal","Andre",4
"0622 Krødsherad","Arbeiderpartiet",754
"0622 Krødsherad","Fremskrittspartiet",36
"0622 Krødsherad","Høyre",393
"0622 Krødsherad","Kristelig Folkeparti",58
"0622 Krødsherad","Sosialistisk Venstreparti",86
"0622 Krødsherad","Norges Kommunistiske Parti",1
"0622 Krødsherad","Rød valgallianse",4
"0622 Krødsherad","Det Liberale Folkepartiet",1
"0622 Krødsherad","Borgerlige felleslister",207
"0623 Modum","Arbeiderpartiet",4046
"0623 Modum","Fremskrittspartiet",280
"0623 Modum","Høyre",1691
"0623 Modum","Kristelig Folkeparti",349
"0623 Modum","Sosialistisk Venstreparti",288
"0623 Modum","Norges Kommunistiske Parti",44
"0623 Modum","Rød valgallianse",17
"0623 Modum","Det Liberale Folkepartiet",7
"0623 Modum","Borgerlige felleslister",865
"0623 Modum","Andre",3
"0624 Øvre Eiker","Arbeiderpartiet",3781
"0624 Øvre Eiker","Fremskrittspartiet",425
"0624 Øvre Eiker","Høyre",2430
"0624 Øvre Eiker","Kristelig Folkeparti",459
"0624 Øvre Eiker","Sosialistisk Venstreparti",355
"0624 Øvre Eiker","Norges Kommunistiske Parti",48
"0624 Øvre Eiker","Rød valgallianse",25
"0624 Øvre Eiker","Det Liberale Folkepartiet",26
"0624 Øvre Eiker","Borgerlige felleslister",1091
"0624 Øvre Eiker","Andre",7
"0625 Nedre Eiker","Arbeiderpartiet",5249
"0625 Nedre Eiker","Fremskrittspartiet",532
"0625 Nedre Eiker","Høyre",2951
"0625 Nedre Eiker","Kristelig Folkeparti",545
"0625 Nedre Eiker","Sosialistisk Venstreparti",676
"0625 Nedre Eiker","Norges Kommunistiske Parti",63
"0625 Nedre Eiker","Rød valgallianse",32
"0625 Nedre Eiker","Det Liberale Folkepartiet",23
"0625 Nedre Eiker","Borgerlige felleslister",369
"0625 Nedre Eiker","Andre",8
"0626 Lier","Arbeiderpartiet",4329
"0626 Lier","Fremskrittspartiet",550
"0626 Lier","Høyre",3949
"0626 Lier","Kristelig Folkeparti",409
"0626 Lier","Sosialistisk Venstreparti",412
"0626 Lier","Norges Kommunistiske Parti",13
"0626 Lier","Rød valgallianse",40
"0626 Lier","Det Liberale Folkepartiet",38
"0626 Lier","Borgerlige felleslister",1119
"0626 Lier","Andre",5
"0627 Røyken","Arbeiderpartiet",3106
"0627 Røyken","Fremskrittspartiet",558
"0627 Røyken","Høyre",2695
"0627 Røyken","Kristelig Folkeparti",327
"0627 Røyken","Sosialistisk Venstreparti",321
"0627 Røyken","Norges Kommunistiske Parti",37
"0627 Røyken","Rød valgallianse",51
"0627 Røyken","Det Liberale Folkepartiet",29
"0627 Røyken","Borgerlige felleslister",491
"0627 Røyken","Andre",6
"0628 Hurum","Arbeiderpartiet",2294
"0628 Hurum","Fremskrittspartiet",200
"0628 Hurum","Høyre",1317
"0628 Hurum","Kristelig Folkeparti",299
"0628 Hurum","Sosialistisk Venstreparti",242
"0628 Hurum","Norges Kommunistiske Parti",20
"0628 Hurum","Rød valgallianse",12
"0628 Hurum","Det Liberale Folkepartiet",12
"0628 Hurum","Borgerlige felleslister",221
"0628 Hurum","Andre",3
"0631 Flesberg","Arbeiderpartiet",540
"0631 Flesberg","Fremskrittspartiet",57
"0631 Flesberg","Høyre",503
"0631 Flesberg","Kristelig Folkeparti",94
"0631 Flesberg","Sosialistisk Venstreparti",31
"0631 Flesberg","Norges Kommunistiske Parti",3
"0631 Flesberg","Det Liberale Folkepartiet",3
"0631 Flesberg","Borgerlige felleslister",333
"0631 Flesberg","Andre",2
"0632 Rollag","Arbeiderpartiet",357
"0632 Rollag","Fremskrittspartiet",29
"0632 Rollag","Høyre",202
"0632 Rollag","Kristelig Folkeparti",95
"0632 Rollag","Sosialistisk Venstreparti",31
"0632 Rollag","Norges Kommunistiske Parti",3
"0632 Rollag","Rød valgallianse",2
"0632 Rollag","Det Liberale Folkepartiet",3
"0632 Rollag","Borgerlige felleslister",223
"0632 Rollag","Andre",2
"0633 Nore og Uvdal","Arbeiderpartiet",752
"0633 Nore og Uvdal","Fremskrittspartiet",41
"0633 Nore og Uvdal","Høyre",421
"0633 Nore og Uvdal","Kristelig Folkeparti",174
"0633 Nore og Uvdal","Sosialistisk Venstreparti",38
"0633 Nore og Uvdal","Norges Kommunistiske Parti",2
"0633 Nore og Uvdal","Rød valgallianse",4
"0633 Nore og Uvdal","Det Liberale Folkepartiet",3
"0633 Nore og Uvdal","Borgerlige felleslister",377
"0633 Nore og Uvdal","Andre",2
"0702 Holmestrand","Arbeiderpartiet",2464
"0702 Holmestrand","Fremskrittspartiet",223
"0702 Holmestrand","Høyre",1666
"0702 Holmestrand","Kristelig Folkeparti",355
"0702 Holmestrand","Sosialistisk Venstreparti",177
"0702 Holmestrand","Norges Kommunistiske Parti",6
"0702 Holmestrand","Rød valgallianse",41
"0702 Holmestrand","Det Liberale Folkepartiet",28
"0702 Holmestrand","Borgerlige felleslister",361
"0702 Holmestrand","Andre",4
"0703 Horten (-1987)","Arbeiderpartiet",3495
"0703 Horten (-1987)","Fremskrittspartiet",304
"0703 Horten (-1987)","Høyre",3273
"0703 Horten (-1987)","Kristelig Folkeparti",410
"0703 Horten (-1987)","Sosialistisk Venstreparti",292
"0703 Horten (-1987)","Norges Kommunistiske Parti",9
"0703 Horten (-1987)","Rød valgallianse",120
"0703 Horten (-1987)","Det Liberale Folkepartiet",16
"0703 Horten (-1987)","Borgerlige felleslister",261
"0703 Horten (-1987)","Andre",12
"0705 Tønsberg (-1987)","Arbeiderpartiet",2184
"0705 Tønsberg (-1987)","Fremskrittspartiet",302
"0705 Tønsberg (-1987)","Høyre",2733
"0705 Tønsberg (-1987)","Kristelig Folkeparti",457
"0705 Tønsberg (-1987)","Sosialistisk Venstreparti",221
"0705 Tønsberg (-1987)","Norges Kommunistiske Parti",17
"0705 Tønsberg (-1987)","Rød valgallianse",30
"0705 Tønsberg (-1987)","Det Liberale Folkepartiet",26
"0705 Tønsberg (-1987)","Borgerlige felleslister",214
"0705 Tønsberg (-1987)","Andre",2
"0706 Sandefjord (-2016)","Arbeiderpartiet",6212
"0706 Sandefjord (-2016)","Fremskrittspartiet",1040
"0706 Sandefjord (-2016)","Høyre",10131
"0706 Sandefjord (-2016)","Kristelig Folkeparti",1872
"0706 Sandefjord (-2016)","Sosialistisk Venstreparti",545
"0706 Sandefjord (-2016)","Norges Kommunistiske Parti",30
"0706 Sandefjord (-2016)","Rød valgallianse",88
"0706 Sandefjord (-2016)","Det Liberale Folkepartiet",123
"0706 Sandefjord (-2016)","Borgerlige felleslister",1256
"0706 Sandefjord (-2016)","Andre",11
