"kommune","parti","stemmer"
"0624 Øvre Eiker","Fremskrittspartiet",2456
"0624 Øvre Eiker","Høyre",1670
"0624 Øvre Eiker","Kristelig Folkeparti",289
"0624 Øvre Eiker","Senterpartiet",853
"0624 Øvre Eiker","Sosialistisk Venstreparti",377
"0624 Øvre Eiker","Venstre",128
"0624 Øvre Eiker","Miljøpartiet de Grønne",24
"0624 Øvre Eiker","Norges Kommunistiske Parti",14
"0624 Øvre Eiker","Kystpartiet",12
"0624 Øvre Eiker","Kristent Samlingsparti",20
"0624 Øvre Eiker","Rødt",41
"0624 Øvre Eiker","Demokratene i Norge",5
"0624 Øvre Eiker","Andre",15
"0625 Nedre Eiker","Arbeiderpartiet",4908
"0625 Nedre Eiker","Fremskrittspartiet",3457
"0625 Nedre Eiker","Høyre",2092
"0625 Nedre Eiker","Kristelig Folkeparti",426
"0625 Nedre Eiker","Senterpartiet",273
"0625 Nedre Eiker","Sosialistisk Venstreparti",493
"0625 Nedre Eiker","Venstre",249
"0625 Nedre Eiker","Miljøpartiet de Grønne",23
"0625 Nedre Eiker","Norges Kommunistiske Parti",12
"0625 Nedre Eiker","Kystpartiet",7
"0625 Nedre Eiker","Kristent Samlingsparti",14
"0625 Nedre Eiker","Rødt",46
"0625 Nedre Eiker","Demokratene i Norge",5
"0625 Nedre Eiker","Andre",19
"0626 Lier","Arbeiderpartiet",4442
"0626 Lier","Fremskrittspartiet",3167
"0626 Lier","Høyre",3190
"0626 Lier","Kristelig Folkeparti",349
"0626 Lier","Senterpartiet",637
"0626 Lier","Sosialistisk Venstreparti",599
"0626 Lier","Venstre",437
"0626 Lier","Miljøpartiet de Grønne",45
"0626 Lier","Norges Kommunistiske Parti",6
"0626 Lier","Kystpartiet",7
"0626 Lier","Kristent Samlingsparti",7
"0626 Lier","Rødt",61
"0626 Lier","Demokratene i Norge",4
"0626 Lier","Andre",17
"0627 Røyken","Arbeiderpartiet",3659
"0627 Røyken","Fremskrittspartiet",2927
"0627 Røyken","Høyre",2360
"0627 Røyken","Kristelig Folkeparti",299
"0627 Røyken","Senterpartiet",226
"0627 Røyken","Sosialistisk Venstreparti",520
"0627 Røyken","Venstre",427
"0627 Røyken","Miljøpartiet de Grønne",36
"0627 Røyken","Norges Kommunistiske Parti",5
"0627 Røyken","Kystpartiet",9
"0627 Røyken","Kristent Samlingsparti",8
"0627 Røyken","Rødt",76
"0627 Røyken","Demokratene i Norge",2
"0627 Røyken","Andre",11
"0628 Hurum","Arbeiderpartiet",1968
"0628 Hurum","Fremskrittspartiet",1244
"0628 Hurum","Høyre",977
"0628 Hurum","Kristelig Folkeparti",161
"0628 Hurum","Senterpartiet",181
"0628 Hurum","Sosialistisk Venstreparti",242
"0628 Hurum","Venstre",179
"0628 Hurum","Miljøpartiet de Grønne",29
"0628 Hurum","Norges Kommunistiske Parti",2
"0628 Hurum","Kystpartiet",5
"0628 Hurum","Kristent Samlingsparti",6
"0628 Hurum","Rødt",32
"0628 Hurum","Demokratene i Norge",1
"0628 Hurum","Andre",5
"0631 Flesberg","Arbeiderpartiet",413
"0631 Flesberg","Fremskrittspartiet",433
"0631 Flesberg","Høyre",235
"0631 Flesberg","Kristelig Folkeparti",39
"0631 Flesberg","Senterpartiet",273
"0631 Flesberg","Sosialistisk Venstreparti",55
"0631 Flesberg","Venstre",31
"0631 Flesberg","Miljøpartiet de Grønne",4
"0631 Flesberg","Kystpartiet",1
"0631 Flesberg","Kristent Samlingsparti",2
"0631 Flesberg","Rødt",7
"0631 Flesberg","Andre",1
"0632 Rollag","Arbeiderpartiet",276
"0632 Rollag","Fremskrittspartiet",141
"0632 Rollag","Høyre",72
"0632 Rollag","Kristelig Folkeparti",41
"0632 Rollag","Senterpartiet",239
"0632 Rollag","Sosialistisk Venstreparti",19
"0632 Rollag","Venstre",21
"0632 Rollag","Miljøpartiet de Grønne",1
"0632 Rollag","Norges Kommunistiske Parti",3
"0632 Rollag","Kristent Samlingsparti",2
"0632 Rollag","Rødt",4
"0633 Nore og Uvdal","Arbeiderpartiet",458
"0633 Nore og Uvdal","Fremskrittspartiet",290
"0633 Nore og Uvdal","Høyre",135
"0633 Nore og Uvdal","Kristelig Folkeparti",56
"0633 Nore og Uvdal","Senterpartiet",422
"0633 Nore og Uvdal","Sosialistisk Venstreparti",40
"0633 Nore og Uvdal","Venstre",6
"0633 Nore og Uvdal","Miljøpartiet de Grønne",5
"0633 Nore og Uvdal","Kristent Samlingsparti",1
"0633 Nore og Uvdal","Rødt",11
"0701 Horten","Arbeiderpartiet",5683
"0701 Horten","Fremskrittspartiet",3512
"0701 Horten","Høyre",2597
"0701 Horten","Kristelig Folkeparti",492
"0701 Horten","Senterpartiet",253
"0701 Horten","Sosialistisk Venstreparti",1199
"0701 Horten","Venstre",387
"0701 Horten","Miljøpartiet de Grønne",54
"0701 Horten","Pensjonistpartiet",59
"0701 Horten","Kystpartiet",16
"0701 Horten","Kristent Samlingsparti",27
"0701 Horten","Rødt",161
"0701 Horten","Demokratene i Norge",9
"0701 Horten","Andre",29
"0702 Holmestrand","Arbeiderpartiet",2313
"0702 Holmestrand","Fremskrittspartiet",1428
"0702 Holmestrand","Høyre",965
"0702 Holmestrand","Kristelig Folkeparti",234
"0702 Holmestrand","Senterpartiet",219
"0702 Holmestrand","Sosialistisk Venstreparti",348
"0702 Holmestrand","Venstre",139
"0702 Holmestrand","Miljøpartiet de Grønne",17
"0702 Holmestrand","Pensjonistpartiet",19
"0702 Holmestrand","Kystpartiet",7
"0702 Holmestrand","Kristent Samlingsparti",12
"0702 Holmestrand","Rødt",40
"0702 Holmestrand","Demokratene i Norge",2
"0702 Holmestrand","Andre",6
"0704 Tønsberg","Arbeiderpartiet",7360
"0704 Tønsberg","Fremskrittspartiet",5968
"0704 Tønsberg","Høyre",4525
"0704 Tønsberg","Kristelig Folkeparti",1150
"0704 Tønsberg","Senterpartiet",497
"0704 Tønsberg","Sosialistisk Venstreparti",1822
"0704 Tønsberg","Venstre",835
"0704 Tønsberg","Miljøpartiet de Grønne",88
"0704 Tønsberg","Pensjonistpartiet",65
"0704 Tønsberg","Kystpartiet",9
"0704 Tønsberg","Kristent Samlingsparti",51
"0704 Tønsberg","Rødt",140
"0704 Tønsberg","Demokratene i Norge",33
"0704 Tønsberg","Andre",28
"0706 Sandefjord (-2016)","Arbeiderpartiet",7181
"0706 Sandefjord (-2016)","Fremskrittspartiet",6995
"0706 Sandefjord (-2016)","Høyre",5729
"0706 Sandefjord (-2016)","Kristelig Folkeparti",1006
"0706 Sandefjord (-2016)","Senterpartiet",340
"0706 Sandefjord (-2016)","Sosialistisk Venstreparti",1342
"0706 Sandefjord (-2016)","Venstre",692
"0706 Sandefjord (-2016)","Miljøpartiet de Grønne",113
"0706 Sandefjord (-2016)","Pensjonistpartiet",187
"0706 Sandefjord (-2016)","Kystpartiet",23
"0706 Sandefjord (-2016)","Kristent Samlingsparti",56
"0706 Sandefjord (-2016)","Rødt",127
"0706 Sandefjord (-2016)","Demokratene i Norge",15
"0706 Sandefjord (-2016)","Andre",24
"0709 Larvik","Arbeiderpartiet",8695
"0709 Larvik","Fremskrittspartiet",6940
"0709 Larvik","Høyre",4221
"0709 Larvik","Kristelig Folkeparti",1379
"0709 Larvik","Senterpartiet",689
"0709 Larvik","Sosialistisk Venstreparti",1380
"0709 Larvik","Venstre",640
"0709 Larvik","Miljøpartiet de Grønne",71
"0709 Larvik","Pensjonistpartiet",68
"0709 Larvik","Kystpartiet",20
"0709 Larvik","Kristent Samlingsparti",59
"0709 Larvik","Rødt",135
"0709 Larvik","Demokratene i Norge",9
"0709 Larvik","Andre",39
"0711 Svelvik","Arbeiderpartiet",1286
"0711 Svelvik","Fremskrittspartiet",1138
"0711 Svelvik","Høyre",666
"0711 Svelvik","Kristelig Folkeparti",97
"0711 Svelvik","Senterpartiet",103
"0711 Svelvik","Sosialistisk Venstreparti",127
"0711 Svelvik","Venstre",69
"0711 Svelvik","Miljøpartiet de Grønne",7
"0711 Svelvik","Pensjonistpartiet",12
"0711 Svelvik","Kystpartiet",8
"0711 Svelvik","Kristent Samlingsparti",6
"0711 Svelvik","Rødt",12
"0711 Svelvik","Andre",9
"0713 Sande (Vestf.)","Arbeiderpartiet",1766
"0713 Sande (Vestf.)","Fremskrittspartiet",1310
"0713 Sande (Vestf.)","Høyre",747
"0713 Sande (Vestf.)","Kristelig Folkeparti",135
"0713 Sande (Vestf.)","Senterpartiet",300
"0713 Sande (Vestf.)","Sosialistisk Venstreparti",219
"0713 Sande (Vestf.)","Venstre",125
"0713 Sande (Vestf.)","Miljøpartiet de Grønne",9
"0713 Sande (Vestf.)","Pensjonistpartiet",12
"0713 Sande (Vestf.)","Kystpartiet",7
"0713 Sande (Vestf.)","Kristent Samlingsparti",4
"0713 Sande (Vestf.)","Rødt",12
"0713 Sande (Vestf.)","Demokratene i Norge",3
"0713 Sande (Vestf.)","Andre",7
"0714 Hof","Arbeiderpartiet",636
"0714 Hof","Fremskrittspartiet",401
"0714 Hof","Høyre",271
"0714 Hof","Kristelig Folkeparti",56
"0714 Hof","Senterpartiet",223
"0714 Hof","Sosialistisk Venstreparti",100
"0714 Hof","Venstre",47
"0714 Hof","Miljøpartiet de Grønne",5
"0714 Hof","Pensjonistpartiet",7
"0714 Hof","Kystpartiet",1
"0714 Hof","Kristent Samlingsparti",3
"0714 Hof","Rødt",13
"0714 Hof","Demokratene i Norge",2
"0716 Re","Arbeiderpartiet",1365
"0716 Re","Fremskrittspartiet",1259
"0716 Re","Høyre",710
"0716 Re","Kristelig Folkeparti",398
"0716 Re","Senterpartiet",712
"0716 Re","Sosialistisk Venstreparti",245
"0716 Re","Venstre",124
"0716 Re","Miljøpartiet de Grønne",10
"0716 Re","Pensjonistpartiet",8
"0716 Re","Kystpartiet",7
"0716 Re","Kristent Samlingsparti",18
"0716 Re","Rødt",14
"0716 Re","Demokratene i Norge",11
"0716 Re","Andre",12
"0719 Andebu (-2016)","Arbeiderpartiet",902
"0719 Andebu (-2016)","Fremskrittspartiet",760
"0719 Andebu (-2016)","Høyre",484
"0719 Andebu (-2016)","Kristelig Folkeparti",181
"0719 Andebu (-2016)","Senterpartiet",221
"0719 Andebu (-2016)","Sosialistisk Venstreparti",160
"0719 Andebu (-2016)","Venstre",92
"0719 Andebu (-2016)","Miljøpartiet de Grønne",15
"0719 Andebu (-2016)","Pensjonistpartiet",7
"0719 Andebu (-2016)","Kystpartiet",19
"0719 Andebu (-2016)","Kristent Samlingsparti",9
"0719 Andebu (-2016)","Rødt",13
"0719 Andebu (-2016)","Demokratene i Norge",8
"0719 Andebu (-2016)","Andre",6
"0720 Stokke (-2016)","Arbeiderpartiet",1924
"0720 Stokke (-2016)","Fremskrittspartiet",1580
"0720 Stokke (-2016)","Høyre",1089
"0720 Stokke (-2016)","Kristelig Folkeparti",414
"0720 Stokke (-2016)","Senterpartiet",315
"0720 Stokke (-2016)","Sosialistisk Venstreparti",407
"0720 Stokke (-2016)","Venstre",204
"0720 Stokke (-2016)","Miljøpartiet de Grønne",21
"0720 Stokke (-2016)","Pensjonistpartiet",18
"0720 Stokke (-2016)","Kystpartiet",5
"0720 Stokke (-2016)","Kristent Samlingsparti",29
"0720 Stokke (-2016)","Rødt",34
"0720 Stokke (-2016)","Demokratene i Norge",6
"0720 Stokke (-2016)","Andre",8
"0722 Nøtterøy","Arbeiderpartiet",3625
"0722 Nøtterøy","Fremskrittspartiet",3229
"0722 Nøtterøy","Høyre",3003
"0722 Nøtterøy","Kristelig Folkeparti",487
"0722 Nøtterøy","Senterpartiet",149
"0722 Nøtterøy","Sosialistisk Venstreparti",915
"0722 Nøtterøy","Venstre",443
"0722 Nøtterøy","Miljøpartiet de Grønne",74
"0722 Nøtterøy","Pensjonistpartiet",47
"0722 Nøtterøy","Kystpartiet",10
"0722 Nøtterøy","Kristent Samlingsparti",18
"0722 Nøtterøy","Rødt",121
"0722 Nøtterøy","Demokratene i Norge",7
"0722 Nøtterøy","Andre",13
"0723 Tjøme","Arbeiderpartiet",832
"0723 Tjøme","Fremskrittspartiet",877
"0723 Tjøme","Høyre",568
"0723 Tjøme","Kristelig Folkeparti",68
"0723 Tjøme","Senterpartiet",40
"0723 Tjøme","Sosialistisk Venstreparti",233
"0723 Tjøme","Venstre",109
"0723 Tjøme","Miljøpartiet de Grønne",10
"0723 Tjøme","Pensjonistpartiet",9
"0723 Tjøme","Kystpartiet",7
"0723 Tjøme","Kristent Samlingsparti",3
"0723 Tjøme","Rødt",20
"0723 Tjøme","Andre",1
"0728 Lardal","Arbeiderpartiet",601
"0728 Lardal","Fremskrittspartiet",290
"0728 Lardal","Høyre",177
"0728 Lardal","Kristelig Folkeparti",67
"0728 Lardal","Senterpartiet",196
"0728 Lardal","Sosialistisk Venstreparti",54
"0728 Lardal","Venstre",38
"0728 Lardal","Miljøpartiet de Grønne",1
"0728 Lardal","Pensjonistpartiet",4
"0728 Lardal","Kystpartiet",1
"0728 Lardal","Kristent Samlingsparti",4
"0728 Lardal","Rødt",6
"0728 Lardal","Demokratene i Norge",1
"0728 Lardal","Andre",1
"0805 Porsgrunn","Arbeiderpartiet",8527
"0805 Porsgrunn","Fremskrittspartiet",4714
"0805 Porsgrunn","Høyre",3090
"0805 Porsgrunn","Kristelig Folkeparti",946
"0805 Porsgrunn","Senterpartiet",326
"0805 Porsgrunn","Sosialistisk Venstreparti",1055
"0805 Porsgrunn","Venstre",514
"0805 Porsgrunn","Miljøpartiet de Grønne",56
"0805 Porsgrunn","Pensjonistpartiet",85
"0805 Porsgrunn","Kystpartiet",12
"0805 Porsgrunn","Kristent Samlingsparti",39
"0805 Porsgrunn","Rødt",222
"0805 Porsgrunn","Demokratene i Norge",19
"0806 Skien","Arbeiderpartiet",11794
"0806 Skien","Fremskrittspartiet",6963
"0806 Skien","Høyre",4023
"0806 Skien","Kristelig Folkeparti",2036
"0806 Skien","Senterpartiet",692
"0806 Skien","Sosialistisk Venstreparti",1532
"0806 Skien","Venstre",680
"0806 Skien","Miljøpartiet de Grønne",61
"0806 Skien","Pensjonistpartiet",113
"0806 Skien","Kystpartiet",18
"0806 Skien","Kristent Samlingsparti",77
"0806 Skien","Rødt",251
"0806 Skien","Demokratene i Norge",27
"0807 Notodden","Arbeiderpartiet",3193
"0807 Notodden","Fremskrittspartiet",1330
"0807 Notodden","Høyre",734
"0807 Notodden","Kristelig Folkeparti",554
"0807 Notodden","Senterpartiet",354
"0807 Notodden","Sosialistisk Venstreparti",334
"0807 Notodden","Venstre",132
"0807 Notodden","Miljøpartiet de Grønne",25
"0807 Notodden","Pensjonistpartiet",24
"0807 Notodden","Kystpartiet",5
"0807 Notodden","Kristent Samlingsparti",27
"0807 Notodden","Rødt",258
"0807 Notodden","Demokratene i Norge",5
"0811 Siljan","Arbeiderpartiet",604
"0811 Siljan","Fremskrittspartiet",292
"0811 Siljan","Høyre",145
"0811 Siljan","Kristelig Folkeparti",100
"0811 Siljan","Senterpartiet",99
"0811 Siljan","Sosialistisk Venstreparti",71
"0811 Siljan","Venstre",50
"0811 Siljan","Miljøpartiet de Grønne",4
"0811 Siljan","Pensjonistpartiet",7
"0811 Siljan","Kystpartiet",2
"0811 Siljan","Kristent Samlingsparti",10
"0811 Siljan","Rødt",6
"0814 Bamble","Arbeiderpartiet",3209
"0814 Bamble","Fremskrittspartiet",2463
"0814 Bamble","Høyre",1157
"0814 Bamble","Kristelig Folkeparti",491
"0814 Bamble","Senterpartiet",209
"0814 Bamble","Sosialistisk Venstreparti",278
"0814 Bamble","Venstre",168
"0814 Bamble","Miljøpartiet de Grønne",13
"0814 Bamble","Pensjonistpartiet",18
"0814 Bamble","Kystpartiet",9
"0814 Bamble","Kristent Samlingsparti",15
"0814 Bamble","Rødt",75
"0814 Bamble","Demokratene i Norge",7
"0815 Kragerø","Arbeiderpartiet",2631
"0815 Kragerø","Fremskrittspartiet",1334
"0815 Kragerø","Høyre",828
"0815 Kragerø","Kristelig Folkeparti",399
"0815 Kragerø","Senterpartiet",179
"0815 Kragerø","Sosialistisk Venstreparti",380
"0815 Kragerø","Venstre",215
"0815 Kragerø","Miljøpartiet de Grønne",19
"0815 Kragerø","Pensjonistpartiet",23
"0815 Kragerø","Kystpartiet",5
"0815 Kragerø","Kristent Samlingsparti",24
"0815 Kragerø","Rødt",122
"0815 Kragerø","Demokratene i Norge",1
"0817 Drangedal","Arbeiderpartiet",1058
"0817 Drangedal","Fremskrittspartiet",440
"0817 Drangedal","Høyre",204
"0817 Drangedal","Kristelig Folkeparti",203
"0817 Drangedal","Senterpartiet",260
"0817 Drangedal","Sosialistisk Venstreparti",88
"0817 Drangedal","Venstre",72
"0817 Drangedal","Miljøpartiet de Grønne",3
"0817 Drangedal","Pensjonistpartiet",3
"0817 Drangedal","Kystpartiet",1
"0817 Drangedal","Kristent Samlingsparti",10
"0817 Drangedal","Rødt",17
"0819 Nome","Arbeiderpartiet",1496
"0819 Nome","Fremskrittspartiet",841
"0819 Nome","Høyre",439
"0819 Nome","Kristelig Folkeparti",208
"0819 Nome","Senterpartiet",446
"0819 Nome","Sosialistisk Venstreparti",165
"0819 Nome","Venstre",71
"0819 Nome","Miljøpartiet de Grønne",12
"0819 Nome","Pensjonistpartiet",8
"0819 Nome","Kystpartiet",1
"0819 Nome","Kristent Samlingsparti",6
"0819 Nome","Rødt",31
"0819 Nome","Demokratene i Norge",2
"0821 Bø (Telem.)","Arbeiderpartiet",1093
"0821 Bø (Telem.)","Fremskrittspartiet",593
"0821 Bø (Telem.)","Høyre",331
"0821 Bø (Telem.)","Kristelig Folkeparti",229
"0821 Bø (Telem.)","Senterpartiet",373
"0821 Bø (Telem.)","Sosialistisk Venstreparti",261
"0821 Bø (Telem.)","Venstre",118
"0821 Bø (Telem.)","Miljøpartiet de Grønne",14
"0821 Bø (Telem.)","Pensjonistpartiet",10
"0821 Bø (Telem.)","Kristent Samlingsparti",7
"0821 Bø (Telem.)","Rødt",29
"0821 Bø (Telem.)","Demokratene i Norge",2
"0822 Sauherad","Arbeiderpartiet",895
"0822 Sauherad","Fremskrittspartiet",484
"0822 Sauherad","Høyre",265
"0822 Sauherad","Kristelig Folkeparti",161
"0822 Sauherad","Senterpartiet",316
"0822 Sauherad","Sosialistisk Venstreparti",144
"0822 Sauherad","Venstre",80
"0822 Sauherad","Miljøpartiet de Grønne",7
"0822 Sauherad","Pensjonistpartiet",6
"0822 Sauherad","Kystpartiet",1
"0822 Sauherad","Kristent Samlingsparti",2
"0822 Sauherad","Rødt",34
"0826 Tinn","Arbeiderpartiet",1525
"0826 Tinn","Fremskrittspartiet",682
"0826 Tinn","Høyre",384
"0826 Tinn","Kristelig Folkeparti",95
"0826 Tinn","Senterpartiet",327
"0826 Tinn","Sosialistisk Venstreparti",225
"0826 Tinn","Venstre",64
"0826 Tinn","Miljøpartiet de Grønne",9
"0826 Tinn","Pensjonistpartiet",26
"0826 Tinn","Kystpartiet",2
"0826 Tinn","Kristent Samlingsparti",5
"0826 Tinn","Rødt",18
"0826 Tinn","Demokratene i Norge",1
"0827 Hjartdal","Arbeiderpartiet",368
"0827 Hjartdal","Fremskrittspartiet",161
"0827 Hjartdal","Høyre",63
"0827 Hjartdal","Kristelig Folkeparti",108
"0827 Hjartdal","Senterpartiet",167
"0827 Hjartdal","Sosialistisk Venstreparti",29
"0827 Hjartdal","Venstre",27
"0827 Hjartdal","Miljøpartiet de Grønne",2
"0827 Hjartdal","Pensjonistpartiet",2
"0827 Hjartdal","Kristent Samlingsparti",4
"0827 Hjartdal","Rødt",8
"0827 Hjartdal","Demokratene i Norge",1
"0828 Seljord","Arbeiderpartiet",544
"0828 Seljord","Fremskrittspartiet",340
"0828 Seljord","Høyre",216
"0828 Seljord","Kristelig Folkeparti",148
"0828 Seljord","Senterpartiet",217
"0828 Seljord","Sosialistisk Venstreparti",97
"0828 Seljord","Venstre",52
"0828 Seljord","Miljøpartiet de Grønne",5
"0828 Seljord","Pensjonistpartiet",4
"0828 Seljord","Kristent Samlingsparti",3
"0828 Seljord","Rødt",19
"0829 Kviteseid","Arbeiderpartiet",485
"0829 Kviteseid","Fremskrittspartiet",229
"0829 Kviteseid","Høyre",136
"0829 Kviteseid","Kristelig Folkeparti",168
"0829 Kviteseid","Senterpartiet",243
"0829 Kviteseid","Sosialistisk Venstreparti",60
"0829 Kviteseid","Venstre",43
"0829 Kviteseid","Miljøpartiet de Grønne",2
"0829 Kviteseid","Pensjonistpartiet",4
"0829 Kviteseid","Kystpartiet",3
"0829 Kviteseid","Kristent Samlingsparti",2
"0829 Kviteseid","Rødt",17
"0829 Kviteseid","Demokratene i Norge",1
"0830 Nissedal","Arbeiderpartiet",298
"0830 Nissedal","Fremskrittspartiet",182
"0830 Nissedal","Høyre",83
"0830 Nissedal","Kristelig Folkeparti",152
"0830 Nissedal","Senterpartiet",84
"0830 Nissedal","Sosialistisk Venstreparti",28
"0830 Nissedal","Venstre",15
"0830 Nissedal","Miljøpartiet de Grønne",2
"0830 Nissedal","Pensjonistpartiet",1
"0830 Nissedal","Kristent Samlingsparti",3
"0830 Nissedal","Rødt",2
"0830 Nissedal","Demokratene i Norge",1
"0831 Fyresdal","Arbeiderpartiet",296
"0831 Fyresdal","Fremskrittspartiet",108
"0831 Fyresdal","Høyre",52
"0831 Fyresdal","Kristelig Folkeparti",35
"0831 Fyresdal","Senterpartiet",169
"0831 Fyresdal","Sosialistisk Venstreparti",23
"0831 Fyresdal","Venstre",12
"0831 Fyresdal","Pensjonistpartiet",3
"0831 Fyresdal","Kristent Samlingsparti",4
"0831 Fyresdal","Rødt",5
"0833 Tokke","Arbeiderpartiet",575
"0833 Tokke","Fremskrittspartiet",202
"0833 Tokke","Høyre",108
"0833 Tokke","Kristelig Folkeparti",92
"0833 Tokke","Senterpartiet",320
"0833 Tokke","Sosialistisk Venstreparti",60
"0833 Tokke","Venstre",16
"0833 Tokke","Miljøpartiet de Grønne",2
"0833 Tokke","Pensjonistpartiet",4
"0833 Tokke","Kystpartiet",1
"0833 Tokke","Kristent Samlingsparti",2
"0833 Tokke","Rødt",15
"0833 Tokke","Demokratene i Norge",1
"0834 Vinje","Arbeiderpartiet",705
"0834 Vinje","Fremskrittspartiet",350
"0834 Vinje","Høyre",147
"0834 Vinje","Kristelig Folkeparti",114
"0834 Vinje","Senterpartiet",403
"0834 Vinje","Sosialistisk Venstreparti",190
"0834 Vinje","Venstre",45
"0834 Vinje","Miljøpartiet de Grønne",4
"0834 Vinje","Pensjonistpartiet",7
"0834 Vinje","Kristent Samlingsparti",4
"0834 Vinje","Rødt",18
"0901 Risør","Arbeiderpartiet",1518
"0901 Risør","Fremskrittspartiet",889
"0901 Risør","Høyre",585
"0901 Risør","Kristelig Folkeparti",322
"0901 Risør","Senterpartiet",139
"0901 Risør","Sosialistisk Venstreparti",263
"0901 Risør","Venstre",169
"0901 Risør","Miljøpartiet de Grønne",9
"0901 Risør","Pensjonistpartiet",17
"0901 Risør","Kystpartiet",2
"0901 Risør","Kristent Samlingsparti",9
"0901 Risør","Rødt",73
"0901 Risør","Demokratene i Norge",4
"0904 Grimstad","Arbeiderpartiet",2867
"0904 Grimstad","Fremskrittspartiet",3007
"0904 Grimstad","Høyre",1938
"0904 Grimstad","Kristelig Folkeparti",1572
"0904 Grimstad","Senterpartiet",351
"0904 Grimstad","Sosialistisk Venstreparti",404
"0904 Grimstad","Venstre",489
"0904 Grimstad","Miljøpartiet de Grønne",26
"0904 Grimstad","Pensjonistpartiet",32
"0904 Grimstad","Kystpartiet",4
"0904 Grimstad","Kristent Samlingsparti",37
"0904 Grimstad","Rødt",44
"0904 Grimstad","Demokratene i Norge",7
"0906 Arendal","Arbeiderpartiet",8426
"0906 Arendal","Fremskrittspartiet",6215
"0906 Arendal","Høyre",3688
"0906 Arendal","Kristelig Folkeparti",1876
"0906 Arendal","Senterpartiet",582
"0906 Arendal","Sosialistisk Venstreparti",1029
"0906 Arendal","Venstre",756
"0906 Arendal","Miljøpartiet de Grønne",42
"0906 Arendal","Pensjonistpartiet",184
"0906 Arendal","Kystpartiet",11
"0906 Arendal","Kristent Samlingsparti",54
"0906 Arendal","Rødt",148
"0906 Arendal","Demokratene i Norge",11
"0911 Gjerstad","Arbeiderpartiet",504
"0911 Gjerstad","Fremskrittspartiet",309
"0911 Gjerstad","Høyre",158
"0911 Gjerstad","Kristelig Folkeparti",122
"0911 Gjerstad","Senterpartiet",138
"0911 Gjerstad","Sosialistisk Venstreparti",74
"0911 Gjerstad","Venstre",41
"0911 Gjerstad","Miljøpartiet de Grønne",5
"0911 Gjerstad","Pensjonistpartiet",6
"0911 Gjerstad","Kystpartiet",2
"0911 Gjerstad","Kristent Samlingsparti",2
"0911 Gjerstad","Rødt",6
"0911 Gjerstad","Demokratene i Norge",1
"0912 Vegårshei","Arbeiderpartiet",430
"0912 Vegårshei","Fremskrittspartiet",208
"0912 Vegårshei","Høyre",159
"0912 Vegårshei","Kristelig Folkeparti",228
"0912 Vegårshei","Senterpartiet",95
"0912 Vegårshei","Sosialistisk Venstreparti",13
"0912 Vegårshei","Venstre",23
"0912 Vegårshei","Pensjonistpartiet",3
"0912 Vegårshei","Kystpartiet",1
"0912 Vegårshei","Kristent Samlingsparti",2
"0912 Vegårshei","Rødt",1
"0914 Tvedestrand","Arbeiderpartiet",1081
"0914 Tvedestrand","Fremskrittspartiet",823
"0914 Tvedestrand","Høyre",666
"0914 Tvedestrand","Kristelig Folkeparti",263
"0914 Tvedestrand","Senterpartiet",170
"0914 Tvedestrand","Sosialistisk Venstreparti",177
"0914 Tvedestrand","Venstre",116
"0914 Tvedestrand","Miljøpartiet de Grønne",20
"0914 Tvedestrand","Pensjonistpartiet",14
"0914 Tvedestrand","Kystpartiet",1
"0914 Tvedestrand","Kristent Samlingsparti",10
"0914 Tvedestrand","Rødt",26
"0914 Tvedestrand","Demokratene i Norge",7
"0919 Froland","Arbeiderpartiet",807
"0919 Froland","Fremskrittspartiet",812
"0919 Froland","Høyre",215
"0919 Froland","Kristelig Folkeparti",369
"0919 Froland","Senterpartiet",225
"0919 Froland","Sosialistisk Venstreparti",65
"0919 Froland","Venstre",60
"0919 Froland","Miljøpartiet de Grønne",1
"0919 Froland","Pensjonistpartiet",10
"0919 Froland","Kystpartiet",1
"0919 Froland","Kristent Samlingsparti",6
"0919 Froland","Rødt",11
"0919 Froland","Demokratene i Norge",3
"0926 Lillesand","Arbeiderpartiet",1415
"0926 Lillesand","Fremskrittspartiet",1404
"0926 Lillesand","Høyre",1238
"0926 Lillesand","Kristelig Folkeparti",552
"0926 Lillesand","Senterpartiet",138
"0926 Lillesand","Sosialistisk Venstreparti",312
"0926 Lillesand","Venstre",250
"0926 Lillesand","Miljøpartiet de Grønne",27
"0926 Lillesand","Pensjonistpartiet",14
"0926 Lillesand","Kystpartiet",3
"0926 Lillesand","Kristent Samlingsparti",13
"0926 Lillesand","Rødt",35
"0926 Lillesand","Demokratene i Norge",6
"0928 Birkenes","Arbeiderpartiet",598
"0928 Birkenes","Fremskrittspartiet",666
"0928 Birkenes","Høyre",438
"0928 Birkenes","Kristelig Folkeparti",446
"0928 Birkenes","Senterpartiet",181
"0928 Birkenes","Sosialistisk Venstreparti",72
"0928 Birkenes","Venstre",50
"0928 Birkenes","Miljøpartiet de Grønne",4
"0928 Birkenes","Pensjonistpartiet",7
"0928 Birkenes","Kystpartiet",1
"0928 Birkenes","Kristent Samlingsparti",10
"0928 Birkenes","Rødt",7
"0928 Birkenes","Demokratene i Norge",5
"0929 Åmli","Arbeiderpartiet",409
"0929 Åmli","Fremskrittspartiet",199
"0929 Åmli","Høyre",96
"0929 Åmli","Kristelig Folkeparti",95
"0929 Åmli","Senterpartiet",140
