"kommune","parti","stemmer"
"0517 Sel","Høyre",244
"0517 Sel","Kristelig Folkeparti",60
"0517 Sel","Senterpartiet",619
"0517 Sel","Venstre",97
"0517 Sel","Norges Kommunistiske Parti",27
"0517 Sel","Sosialistisk Folkeparti (1961-1969)",138
"0518 Fron (1966-1976)","Arbeiderpartiet",1832
"0518 Fron (1966-1976)","Høyre",192
"0518 Fron (1966-1976)","Kristelig Folkeparti",115
"0518 Fron (1966-1976)","Senterpartiet",762
"0518 Fron (1966-1976)","Venstre",136
"0518 Fron (1966-1976)","Norges Kommunistiske Parti",7
"0518 Fron (1966-1976)","Sosialistisk Folkeparti (1961-1969)",122
"0519 Sør-Fron","Arbeiderpartiet",1219
"0519 Sør-Fron","Høyre",137
"0519 Sør-Fron","Kristelig Folkeparti",49
"0519 Sør-Fron","Senterpartiet",531
"0519 Sør-Fron","Venstre",44
"0519 Sør-Fron","Norges Kommunistiske Parti",12
"0519 Sør-Fron","Sosialistisk Folkeparti (1961-1969)",45
"0520 Ringebu","Arbeiderpartiet",1594
"0520 Ringebu","Høyre",258
"0520 Ringebu","Kristelig Folkeparti",102
"0520 Ringebu","Senterpartiet",808
"0520 Ringebu","Venstre",224
"0520 Ringebu","Norges Kommunistiske Parti",22
"0520 Ringebu","Sosialistisk Folkeparti (1961-1969)",127
"0521 Øyer","Arbeiderpartiet",967
"0521 Øyer","Høyre",171
"0521 Øyer","Kristelig Folkeparti",80
"0521 Øyer","Senterpartiet",726
"0521 Øyer","Venstre",142
"0521 Øyer","Norges Kommunistiske Parti",4
"0521 Øyer","Sosialistisk Folkeparti (1961-1969)",31
"0522 Gausdal","Arbeiderpartiet",1868
"0522 Gausdal","Høyre",163
"0522 Gausdal","Kristelig Folkeparti",97
"0522 Gausdal","Senterpartiet",1033
"0522 Gausdal","Venstre",265
"0522 Gausdal","Norges Kommunistiske Parti",11
"0522 Gausdal","Sosialistisk Folkeparti (1961-1969)",240
"0528 Østre Toten","Arbeiderpartiet",4044
"0528 Østre Toten","Høyre",578
"0528 Østre Toten","Kristelig Folkeparti",341
"0528 Østre Toten","Senterpartiet",1662
"0528 Østre Toten","Venstre",562
"0528 Østre Toten","Norges Kommunistiske Parti",88
"0528 Østre Toten","Sosialistisk Folkeparti (1961-1969)",326
"0529 Vestre Toten","Arbeiderpartiet",3689
"0529 Vestre Toten","Høyre",964
"0529 Vestre Toten","Kristelig Folkeparti",365
"0529 Vestre Toten","Senterpartiet",644
"0529 Vestre Toten","Venstre",316
"0529 Vestre Toten","Norges Kommunistiske Parti",84
"0529 Vestre Toten","Sosialistisk Folkeparti (1961-1969)",310
"0532 Jevnaker","Arbeiderpartiet",1793
"0532 Jevnaker","Høyre",334
"0532 Jevnaker","Kristelig Folkeparti",79
"0532 Jevnaker","Senterpartiet",221
"0532 Jevnaker","Venstre",47
"0532 Jevnaker","Norges Kommunistiske Parti",208
"0532 Jevnaker","Sosialistisk Folkeparti (1961-1969)",200
"0533 Lunner","Arbeiderpartiet",1686
"0533 Lunner","Høyre",309
"0533 Lunner","Kristelig Folkeparti",134
"0533 Lunner","Senterpartiet",630
"0533 Lunner","Venstre",66
"0533 Lunner","Norges Kommunistiske Parti",37
"0533 Lunner","Sosialistisk Folkeparti (1961-1969)",182
"0534 Gran","Arbeiderpartiet",3399
"0534 Gran","Høyre",640
"0534 Gran","Kristelig Folkeparti",345
"0534 Gran","Senterpartiet",1535
"0534 Gran","Venstre",242
"0534 Gran","Norges Kommunistiske Parti",103
"0534 Gran","Sosialistisk Folkeparti (1961-1969)",350
"0536 Søndre Land","Arbeiderpartiet",2285
"0536 Søndre Land","Høyre",235
"0536 Søndre Land","Kristelig Folkeparti",74
"0536 Søndre Land","Senterpartiet",453
"0536 Søndre Land","Venstre",195
"0536 Søndre Land","Norges Kommunistiske Parti",108
"0536 Søndre Land","Sosialistisk Folkeparti (1961-1969)",319
"0538 Nordre Land","Arbeiderpartiet",2317
"0538 Nordre Land","Høyre",310
"0538 Nordre Land","Kristelig Folkeparti",163
"0538 Nordre Land","Senterpartiet",660
"0538 Nordre Land","Venstre",235
"0538 Nordre Land","Norges Kommunistiske Parti",17
"0538 Nordre Land","Sosialistisk Folkeparti (1961-1969)",134
"0540 Sør-Aurdal","Arbeiderpartiet",1075
"0540 Sør-Aurdal","Høyre",150
"0540 Sør-Aurdal","Kristelig Folkeparti",90
"0540 Sør-Aurdal","Senterpartiet",528
"0540 Sør-Aurdal","Venstre",64
"0540 Sør-Aurdal","Norges Kommunistiske Parti",10
"0540 Sør-Aurdal","Sosialistisk Folkeparti (1961-1969)",89
"0541 Etnedal","Arbeiderpartiet",413
"0541 Etnedal","Høyre",113
"0541 Etnedal","Kristelig Folkeparti",117
"0541 Etnedal","Senterpartiet",220
"0541 Etnedal","Venstre",147
"0541 Etnedal","Norges Kommunistiske Parti",4
"0541 Etnedal","Sosialistisk Folkeparti (1961-1969)",38
"0542 Nord-Aurdal","Arbeiderpartiet",1320
"0542 Nord-Aurdal","Høyre",419
"0542 Nord-Aurdal","Kristelig Folkeparti",211
"0542 Nord-Aurdal","Senterpartiet",902
"0542 Nord-Aurdal","Venstre",158
"0542 Nord-Aurdal","Norges Kommunistiske Parti",5
"0542 Nord-Aurdal","Sosialistisk Folkeparti (1961-1969)",73
"0543 Vestre Slidre","Arbeiderpartiet",444
"0543 Vestre Slidre","Høyre",87
"0543 Vestre Slidre","Kristelig Folkeparti",44
"0543 Vestre Slidre","Senterpartiet",521
"0543 Vestre Slidre","Venstre",146
"0543 Vestre Slidre","Norges Kommunistiske Parti",6
"0543 Vestre Slidre","Sosialistisk Folkeparti (1961-1969)",27
"0544 Øystre Slidre","Arbeiderpartiet",541
"0544 Øystre Slidre","Høyre",109
"0544 Øystre Slidre","Kristelig Folkeparti",25
"0544 Øystre Slidre","Senterpartiet",562
"0544 Øystre Slidre","Venstre",225
"0544 Øystre Slidre","Norges Kommunistiske Parti",4
"0544 Øystre Slidre","Sosialistisk Folkeparti (1961-1969)",31
"0545 Vang","Arbeiderpartiet",299
"0545 Vang","Høyre",103
"0545 Vang","Kristelig Folkeparti",43
"0545 Vang","Senterpartiet",453
"0545 Vang","Venstre",76
"0545 Vang","Sosialistisk Folkeparti (1961-1969)",8
"0601 Ringerike (1964-1976)","Arbeiderpartiet",9411
"0601 Ringerike (1964-1976)","Høyre",2677
"0601 Ringerike (1964-1976)","Kristelig Folkeparti",546
"0601 Ringerike (1964-1976)","Senterpartiet",1502
"0601 Ringerike (1964-1976)","Venstre",649
"0601 Ringerike (1964-1976)","Norges Kommunistiske Parti",351
"0601 Ringerike (1964-1976)","Sosialistisk Folkeparti (1961-1969)",1558
"0602 Drammen","Arbeiderpartiet",14390
"0602 Drammen","Høyre",9025
"0602 Drammen","Kristelig Folkeparti",1543
"0602 Drammen","Senterpartiet",702
"0602 Drammen","Venstre",654
"0602 Drammen","Norges Kommunistiske Parti",390
"0602 Drammen","Sosialistisk Folkeparti (1961-1969)",2190
"0604 Kongsberg","Arbeiderpartiet",5224
"0604 Kongsberg","Høyre",1965
"0604 Kongsberg","Kristelig Folkeparti",421
"0604 Kongsberg","Senterpartiet",1002
"0604 Kongsberg","Venstre",804
"0604 Kongsberg","Norges Kommunistiske Parti",86
"0604 Kongsberg","Sosialistisk Folkeparti (1961-1969)",814
"0615 Flå","Arbeiderpartiet",456
"0615 Flå","Høyre",165
"0615 Flå","Kristelig Folkeparti",36
"0615 Flå","Senterpartiet",140
"0615 Flå","Venstre",5
"0615 Flå","Norges Kommunistiske Parti",2
"0615 Flå","Sosialistisk Folkeparti (1961-1969)",24
"0616 Nes (Busk.)","Arbeiderpartiet",775
"0616 Nes (Busk.)","Høyre",283
"0616 Nes (Busk.)","Kristelig Folkeparti",154
"0616 Nes (Busk.)","Senterpartiet",358
"0616 Nes (Busk.)","Venstre",127
"0616 Nes (Busk.)","Norges Kommunistiske Parti",5
"0616 Nes (Busk.)","Sosialistisk Folkeparti (1961-1969)",52
"0617 Gol","Arbeiderpartiet",598
"0617 Gol","Høyre",337
"0617 Gol","Kristelig Folkeparti",189
"0617 Gol","Senterpartiet",449
"0617 Gol","Venstre",135
"0617 Gol","Norges Kommunistiske Parti",3
"0617 Gol","Sosialistisk Folkeparti (1961-1969)",28
"0618 Hemsedal","Arbeiderpartiet",152
"0618 Hemsedal","Høyre",154
"0618 Hemsedal","Kristelig Folkeparti",137
"0618 Hemsedal","Senterpartiet",303
"0618 Hemsedal","Venstre",60
"0618 Hemsedal","Norges Kommunistiske Parti",1
"0618 Hemsedal","Sosialistisk Folkeparti (1961-1969)",6
"0619 Ål","Arbeiderpartiet",798
"0619 Ål","Høyre",431
"0619 Ål","Kristelig Folkeparti",337
"0619 Ål","Senterpartiet",715
"0619 Ål","Venstre",218
"0619 Ål","Norges Kommunistiske Parti",8
"0619 Ål","Sosialistisk Folkeparti (1961-1969)",46
"0620 Hol","Arbeiderpartiet",890
"0620 Hol","Høyre",503
"0620 Hol","Kristelig Folkeparti",186
"0620 Hol","Senterpartiet",368
"0620 Hol","Venstre",209
"0620 Hol","Norges Kommunistiske Parti",6
"0620 Hol","Sosialistisk Folkeparti (1961-1969)",74
"0621 Sigdal","Arbeiderpartiet",892
"0621 Sigdal","Høyre",569
"0621 Sigdal","Kristelig Folkeparti",75
"0621 Sigdal","Senterpartiet",697
"0621 Sigdal","Venstre",37
"0621 Sigdal","Norges Kommunistiske Parti",2
"0621 Sigdal","Sosialistisk Folkeparti (1961-1969)",36
"0622 Krødsherad","Arbeiderpartiet",626
"0622 Krødsherad","Høyre",174
"0622 Krødsherad","Kristelig Folkeparti",31
"0622 Krødsherad","Senterpartiet",282
"0622 Krødsherad","Venstre",13
"0622 Krødsherad","Norges Kommunistiske Parti",18
"0622 Krødsherad","Sosialistisk Folkeparti (1961-1969)",86
"0623 Modum","Arbeiderpartiet",3939
"0623 Modum","Høyre",972
"0623 Modum","Kristelig Folkeparti",315
"0623 Modum","Senterpartiet",925
"0623 Modum","Venstre",118
"0623 Modum","Norges Kommunistiske Parti",183
"0623 Modum","Sosialistisk Folkeparti (1961-1969)",597
"0624 Øvre Eiker","Arbeiderpartiet",3577
"0624 Øvre Eiker","Høyre",1307
"0624 Øvre Eiker","Kristelig Folkeparti",376
"0624 Øvre Eiker","Senterpartiet",1055
"0624 Øvre Eiker","Venstre",171
"0624 Øvre Eiker","Norges Kommunistiske Parti",163
"0624 Øvre Eiker","Sosialistisk Folkeparti (1961-1969)",606
"0625 Nedre Eiker","Arbeiderpartiet",4228
"0625 Nedre Eiker","Høyre",1102
"0625 Nedre Eiker","Kristelig Folkeparti",264
"0625 Nedre Eiker","Senterpartiet",404
"0625 Nedre Eiker","Venstre",91
"0625 Nedre Eiker","Norges Kommunistiske Parti",260
"0625 Nedre Eiker","Sosialistisk Folkeparti (1961-1969)",1125
"0626 Lier","Arbeiderpartiet",4239
"0626 Lier","Høyre",1876
"0626 Lier","Kristelig Folkeparti",234
"0626 Lier","Senterpartiet",1150
"0626 Lier","Venstre",211
"0626 Lier","Norges Kommunistiske Parti",45
"0626 Lier","Sosialistisk Folkeparti (1961-1969)",356
"0627 Røyken","Arbeiderpartiet",2592
"0627 Røyken","Høyre",727
"0627 Røyken","Kristelig Folkeparti",213
"0627 Røyken","Senterpartiet",451
"0627 Røyken","Venstre",126
"0627 Røyken","Norges Kommunistiske Parti",167
"0627 Røyken","Sosialistisk Folkeparti (1961-1969)",433
"0628 Hurum","Arbeiderpartiet",2332
"0628 Hurum","Høyre",720
"0628 Hurum","Kristelig Folkeparti",208
"0628 Hurum","Senterpartiet",229
"0628 Hurum","Venstre",36
"0628 Hurum","Norges Kommunistiske Parti",104
"0628 Hurum","Sosialistisk Folkeparti (1961-1969)",244
"0631 Flesberg","Arbeiderpartiet",486
"0631 Flesberg","Høyre",155
"0631 Flesberg","Kristelig Folkeparti",56
"0631 Flesberg","Senterpartiet",407
"0631 Flesberg","Venstre",82
"0631 Flesberg","Norges Kommunistiske Parti",6
"0631 Flesberg","Sosialistisk Folkeparti (1961-1969)",36
"0632 Rollag","Arbeiderpartiet",332
"0632 Rollag","Høyre",64
"0632 Rollag","Kristelig Folkeparti",95
"0632 Rollag","Senterpartiet",318
"0632 Rollag","Venstre",28
"0632 Rollag","Norges Kommunistiske Parti",5
"0632 Rollag","Sosialistisk Folkeparti (1961-1969)",27
"0633 Nore og Uvdal","Arbeiderpartiet",861
"0633 Nore og Uvdal","Høyre",267
"0633 Nore og Uvdal","Kristelig Folkeparti",118
"0633 Nore og Uvdal","Senterpartiet",486
"0633 Nore og Uvdal","Venstre",27
"0633 Nore og Uvdal","Norges Kommunistiske Parti",6
"0633 Nore og Uvdal","Sosialistisk Folkeparti (1961-1969)",65
"0702 Holmestrand","Arbeiderpartiet",1977
"0702 Holmestrand","Høyre",850
"0702 Holmestrand","Senterpartiet",556
"0702 Holmestrand","Venstre",164
"0702 Holmestrand","Norges Kommunistiske Parti",39
"0702 Holmestrand","Sosialistisk Folkeparti (1961-1969)",267
"0703 Horten (-1987)","Arbeiderpartiet",3415
"0703 Horten (-1987)","Høyre",2924
"0703 Horten (-1987)","Senterpartiet",140
"0703 Horten (-1987)","Venstre",556
"0703 Horten (-1987)","Norges Kommunistiske Parti",51
"0703 Horten (-1987)","Sosialistisk Folkeparti (1961-1969)",450
"0705 Tønsberg (-1987)","Arbeiderpartiet",3332
"0705 Tønsberg (-1987)","Høyre",2934
"0705 Tønsberg (-1987)","Senterpartiet",243
"0705 Tønsberg (-1987)","Venstre",440
"0705 Tønsberg (-1987)","Norges Kommunistiske Parti",91
"0705 Tønsberg (-1987)","Sosialistisk Folkeparti (1961-1969)",296
"0706 Sandefjord (-2016)","Arbeiderpartiet",1143
"0706 Sandefjord (-2016)","Høyre",2010
"0706 Sandefjord (-2016)","Senterpartiet",127
"0706 Sandefjord (-2016)","Venstre",364
"0706 Sandefjord (-2016)","Norges Kommunistiske Parti",12
"0706 Sandefjord (-2016)","Sosialistisk Folkeparti (1961-1969)",119
"0707 Larvik (-1987)","Arbeiderpartiet",3407
"0707 Larvik (-1987)","Høyre",1339
"0707 Larvik (-1987)","Senterpartiet",110
"0707 Larvik (-1987)","Venstre",988
"0707 Larvik (-1987)","Norges Kommunistiske Parti",198
"0707 Larvik (-1987)","Sosialistisk Folkeparti (1961-1969)",423
"0708 Stavern (1944-1987)","Arbeiderpartiet",447
"0708 Stavern (1944-1987)","Høyre",407
"0708 Stavern (1944-1987)","Senterpartiet",21
"0708 Stavern (1944-1987)","Venstre",200
"0708 Stavern (1944-1987)","Norges Kommunistiske Parti",2
"0708 Stavern (1944-1987)","Sosialistisk Folkeparti (1961-1969)",36
"0711 Svelvik","Arbeiderpartiet",1161
"0711 Svelvik","Høyre",574
"0711 Svelvik","Senterpartiet",213
"0711 Svelvik","Venstre",81
"0711 Svelvik","Norges Kommunistiske Parti",8
"0711 Svelvik","Sosialistisk Folkeparti (1961-1969)",139
"0713 Sande (Vestf.)","Arbeiderpartiet",1664
"0713 Sande (Vestf.)","Høyre",496
"0713 Sande (Vestf.)","Senterpartiet",671
"0713 Sande (Vestf.)","Venstre",92
"0713 Sande (Vestf.)","Norges Kommunistiske Parti",40
"0713 Sande (Vestf.)","Sosialistisk Folkeparti (1961-1969)",180
"0714 Hof","Arbeiderpartiet",739
"0714 Hof","Høyre",150
"0714 Hof","Senterpartiet",370
"0714 Hof","Venstre",26
"0714 Hof","Norges Kommunistiske Parti",4
"0714 Hof","Sosialistisk Folkeparti (1961-1969)",59
"0716 Re","Arbeiderpartiet",486
"0716 Re","Høyre",366
"0716 Re","Senterpartiet",600
"0716 Re","Venstre",50
"0716 Re","Norges Kommunistiske Parti",1
"0716 Re","Sosialistisk Folkeparti (1961-1969)",26
"0717 Borre (-1987)","Arbeiderpartiet",1561
"0717 Borre (-1987)","Høyre",1371
"0717 Borre (-1987)","Senterpartiet",373
"0717 Borre (-1987)","Venstre",208
"0717 Borre (-1987)","Norges Kommunistiske Parti",14
"0717 Borre (-1987)","Sosialistisk Folkeparti (1961-1969)",178
"0718 Ramnes (-2001)","Arbeiderpartiet",485
"0718 Ramnes (-2001)","Høyre",282
"0718 Ramnes (-2001)","Senterpartiet",580
"0718 Ramnes (-2001)","Venstre",36
"0718 Ramnes (-2001)","Norges Kommunistiske Parti",3
"0718 Ramnes (-2001)","Sosialistisk Folkeparti (1961-1969)",30
"0719 Andebu (-2016)","Arbeiderpartiet",582
"0719 Andebu (-2016)","Høyre",483
"0719 Andebu (-2016)","Senterpartiet",425
"0719 Andebu (-2016)","Venstre",200
"0719 Andebu (-2016)","Norges Kommunistiske Parti",1
"0719 Andebu (-2016)","Sosialistisk Folkeparti (1961-1969)",38
"0720 Stokke (-2016)","Arbeiderpartiet",1148
"0720 Stokke (-2016)","Høyre",807
"0720 Stokke (-2016)","Senterpartiet",832
"0720 Stokke (-2016)","Venstre",260
"0720 Stokke (-2016)","Norges Kommunistiske Parti",5
"0720 Stokke (-2016)","Sosialistisk Folkeparti (1961-1969)",93
"0721 Sem (-1987)","Arbeiderpartiet",4222
"0721 Sem (-1987)","Høyre",3727
"0721 Sem (-1987)","Senterpartiet",855
"0721 Sem (-1987)","Venstre",608
"0721 Sem (-1987)","Norges Kommunistiske Parti",36
"0721 Sem (-1987)","Sosialistisk Folkeparti (1961-1969)",463
"0722 Nøtterøy","Arbeiderpartiet",3110
"0722 Nøtterøy","Høyre",3770
"0722 Nøtterøy","Senterpartiet",432
"0722 Nøtterøy","Venstre",476
"0722 Nøtterøy","Norges Kommunistiske Parti",33
"0722 Nøtterøy","Sosialistisk Folkeparti (1961-1969)",341
"0723 Tjøme","Arbeiderpartiet",660
"0723 Tjøme","Høyre",819
"0723 Tjøme","Senterpartiet",129
"0723 Tjøme","Venstre",41
"0723 Tjøme","Norges Kommunistiske Parti",1
"0723 Tjøme","Sosialistisk Folkeparti (1961-1969)",43
"0724 Sandar (-1967)","Arbeiderpartiet",4979
"0724 Sandar (-1967)","Høyre",4724
"0724 Sandar (-1967)","Senterpartiet",1046
"0724 Sandar (-1967)","Venstre",1287
"0724 Sandar (-1967)","Norges Kommunistiske Parti",60
"0724 Sandar (-1967)","Sosialistisk Folkeparti (1961-1969)",840
"0725 Tjølling (-1987)","Arbeiderpartiet",1571
"0725 Tjølling (-1987)","Høyre",594
"0725 Tjølling (-1987)","Senterpartiet",520
"0725 Tjølling (-1987)","Venstre",595
"0725 Tjølling (-1987)","Norges Kommunistiske Parti",36
"0725 Tjølling (-1987)","Sosialistisk Folkeparti (1961-1969)",197
"0726 Brunlanes (-1987)","Arbeiderpartiet",1456
"0726 Brunlanes (-1987)","Høyre",545
"0726 Brunlanes (-1987)","Senterpartiet",539
"0726 Brunlanes (-1987)","Venstre",855
"0726 Brunlanes (-1987)","Norges Kommunistiske Parti",12
"0726 Brunlanes (-1987)","Sosialistisk Folkeparti (1961-1969)",116
"0727 Hedrum (-1987)","Arbeiderpartiet",1465
"0727 Hedrum (-1987)","Høyre",799
"0727 Hedrum (-1987)","Senterpartiet",885
"0727 Hedrum (-1987)","Venstre",876
"0727 Hedrum (-1987)","Norges Kommunistiske Parti",16
"0727 Hedrum (-1987)","Sosialistisk Folkeparti (1961-1969)",169
"0728 Lardal","Arbeiderpartiet",740
"0728 Lardal","Høyre",201
"0728 Lardal","Senterpartiet",390
"0728 Lardal","Venstre",99
"0728 Lardal","Norges Kommunistiske Parti",3
"0728 Lardal","Sosialistisk Folkeparti (1961-1969)",25
"0805 Porsgrunn","Arbeiderpartiet",6793
"0805 Porsgrunn","Høyre",2241
"0805 Porsgrunn","Kristelig Folkeparti",1318
"0805 Porsgrunn","Venstre",2717
"0805 Porsgrunn","Norges Kommunistiske Parti",288
"0805 Porsgrunn","Sosialistisk Folkeparti (1961-1969)",1788
"0806 Skien","Arbeiderpartiet",12722
"0806 Skien","Høyre",3752
"0806 Skien","Kristelig Folkeparti",3187
"0806 Skien","Venstre",3405
"0806 Skien","Norges Kommunistiske Parti",455
"0806 Skien","Sosialistisk Folkeparti (1961-1969)",2875
"0807 Notodden","Arbeiderpartiet",4439
"0807 Notodden","Høyre",1051
"0807 Notodden","Kristelig Folkeparti",1173
"0807 Notodden","Venstre",509
"0807 Notodden","Norges Kommunistiske Parti",80
"0807 Notodden","Sosialistisk Folkeparti (1961-1969)",767
"0811 Siljan","Arbeiderpartiet",466
"0811 Siljan","Høyre",37
"0811 Siljan","Kristelig Folkeparti",231
"0811 Siljan","Venstre",76
"0811 Siljan","Sosialistisk Folkeparti (1961-1969)",23
"0814 Bamble","Arbeiderpartiet",2303
"0814 Bamble","Høyre",541
"0814 Bamble","Kristelig Folkeparti",657
"0814 Bamble","Venstre",759
"0814 Bamble","Norges Kommunistiske Parti",21
"0814 Bamble","Sosialistisk Folkeparti (1961-1969)",328
"0815 Kragerø","Arbeiderpartiet",2648
"0815 Kragerø","Høyre",822
"0815 Kragerø","Kristelig Folkeparti",833
"0815 Kragerø","Venstre",846
"0815 Kragerø","Norges Kommunistiske Parti",41
"0815 Kragerø","Sosialistisk Folkeparti (1961-1969)",453
"0817 Drangedal","Arbeiderpartiet",1259
"0817 Drangedal","Høyre",155
"0817 Drangedal","Kristelig Folkeparti",504
"0817 Drangedal","Venstre",497
"0817 Drangedal","Norges Kommunistiske Parti",9
"0817 Drangedal","Sosialistisk Folkeparti (1961-1969)",143
"0819 Nome","Arbeiderpartiet",2072
"0819 Nome","Høyre",455
"0819 Nome","Kristelig Folkeparti",929
"0819 Nome","Venstre",393
"0819 Nome","Norges Kommunistiske Parti",16
"0819 Nome","Sosialistisk Folkeparti (1961-1969)",308
"0821 Bø (Telem.)","Arbeiderpartiet",972
"0821 Bø (Telem.)","Høyre",191
"0821 Bø (Telem.)","Kristelig Folkeparti",603
"0821 Bø (Telem.)","Venstre",269
"0821 Bø (Telem.)","Norges Kommunistiske Parti",3
"0821 Bø (Telem.)","Sosialistisk Folkeparti (1961-1969)",88
"0822 Sauherad","Arbeiderpartiet",1065
"0822 Sauherad","Høyre",265
"0822 Sauherad","Kristelig Folkeparti",533
"0822 Sauherad","Venstre",227
"0822 Sauherad","Norges Kommunistiske Parti",15
"0822 Sauherad","Sosialistisk Folkeparti (1961-1969)",189
"0826 Tinn","Arbeiderpartiet",3184
"0826 Tinn","Høyre",966
"0826 Tinn","Kristelig Folkeparti",642
"0826 Tinn","Venstre",476
"0826 Tinn","Norges Kommunistiske Parti",89
"0826 Tinn","Sosialistisk Folkeparti (1961-1969)",455
"0827 Hjartdal","Arbeiderpartiet",398
"0827 Hjartdal","Høyre",151
"0827 Hjartdal","Kristelig Folkeparti",335
"0827 Hjartdal","Venstre",62
"0827 Hjartdal","Norges Kommunistiske Parti",1
"0827 Hjartdal","Sosialistisk Folkeparti (1961-1969)",20
"0828 Seljord","Arbeiderpartiet",748
"0828 Seljord","Høyre",156
"0828 Seljord","Kristelig Folkeparti",479
"0828 Seljord","Venstre",206
"0828 Seljord","Norges Kommunistiske Parti",4
"0828 Seljord","Sosialistisk Folkeparti (1961-1969)",63
"0829 Kviteseid","Arbeiderpartiet",859
"0829 Kviteseid","Høyre",161
"0829 Kviteseid","Kristelig Folkeparti",489
"0829 Kviteseid","Venstre",163
"0829 Kviteseid","Norges Kommunistiske Parti",4
"0829 Kviteseid","Sosialistisk Folkeparti (1961-1969)",89
"0830 Nissedal","Arbeiderpartiet",425
"0830 Nissedal","Høyre",88
"0830 Nissedal","Kristelig Folkeparti",287
"0830 Nissedal","Venstre",147
"0830 Nissedal","Norges Kommunistiske Parti",4
"0830 Nissedal","Sosialistisk Folkeparti (1961-1969)",29
"0831 Fyresdal","Arbeiderpartiet",590
"0831 Fyresdal","Høyre",39
"0831 Fyresdal","Kristelig Folkeparti",211
"0831 Fyresdal","Venstre",102
"0831 Fyresdal","Norges Kommunistiske Parti",2
"0831 Fyresdal","Sosialistisk Folkeparti (1961-1969)",29
"0833 Tokke","Arbeiderpartiet",1008
"0833 Tokke","Høyre",132
"0833 Tokke","Kristelig Folkeparti",510
"0833 Tokke","Venstre",164
"0833 Tokke","Norges Kommunistiske Parti",13
"0833 Tokke","Sosialistisk Folkeparti (1961-1969)",140
"0834 Vinje","Arbeiderpartiet",1001
"0834 Vinje","Høyre",166
"0834 Vinje","Kristelig Folkeparti",532
"0834 Vinje","Venstre",281
"0834 Vinje","Norges Kommunistiske Parti",4
"0834 Vinje","Sosialistisk Folkeparti (1961-1969)",175
"0901 Risør","Arbeiderpartiet",1344
"0901 Risør","Høyre",603
"0901 Risør","Kristelig Folkeparti",565
"0901 Risør","Senterpartiet",131
"0901 Risør","Venstre",639
"0901 Risør","Norges Kommunistiske Parti",12
"0901 Risør","Sosialistisk Folkeparti (1961-1969)",124
"0903 Arendal (-1991)","Arbeiderpartiet",2698
"0903 Arendal (-1991)","Høyre",1761
"0903 Arendal (-1991)","Kristelig Folkeparti",749
"0903 Arendal (-1991)","Senterpartiet",18
"0903 Arendal (-1991)","Venstre",979
"0903 Arendal (-1991)","Norges Kommunistiske Parti",15
"0903 Arendal (-1991)","Sosialistisk Folkeparti (1961-1969)",191
"0904 Grimstad","Arbeiderpartiet",472
"0904 Grimstad","Høyre",476
"0904 Grimstad","Kristelig Folkeparti",316
"0904 Grimstad","Senterpartiet",5
"0904 Grimstad","Venstre",183
"0904 Grimstad","Norges Kommunistiske Parti",3
"0904 Grimstad","Sosialistisk Folkeparti (1961-1969)",23
"0911 Gjerstad","Arbeiderpartiet",667
"0911 Gjerstad","Høyre",74
"0911 Gjerstad","Kristelig Folkeparti",219
"0911 Gjerstad","Senterpartiet",112
"0911 Gjerstad","Venstre",224
"0911 Gjerstad","Norges Kommunistiske Parti",3
"0911 Gjerstad","Sosialistisk Folkeparti (1961-1969)",52
"0912 Vegårshei","Arbeiderpartiet",479
"0912 Vegårshei","Høyre",61
"0912 Vegårshei","Kristelig Folkeparti",207
"0912 Vegårshei","Senterpartiet",77
"0912 Vegårshei","Venstre",149
"0912 Vegårshei","Sosialistisk Folkeparti (1961-1969)",30
"0914 Tvedestrand","Arbeiderpartiet",1154
"0914 Tvedestrand","Høyre",676
"0914 Tvedestrand","Kristelig Folkeparti",563
"0914 Tvedestrand","Senterpartiet",194
"0914 Tvedestrand","Venstre",535
"0914 Tvedestrand","Norges Kommunistiske Parti",4
"0914 Tvedestrand","Sosialistisk Folkeparti (1961-1969)",71
"0918 Moland (1962-1991)","Arbeiderpartiet",1711
"0918 Moland (1962-1991)","Høyre",576
"0918 Moland (1962-1991)","Kristelig Folkeparti",271
"0918 Moland (1962-1991)","Senterpartiet",88
"0918 Moland (1962-1991)","Venstre",499
"0918 Moland (1962-1991)","Norges Kommunistiske Parti",12
"0918 Moland (1962-1991)","Sosialistisk Folkeparti (1961-1969)",116
"0919 Froland","Arbeiderpartiet",769
"0919 Froland","Høyre",56
"0919 Froland","Kristelig Folkeparti",246
"0919 Froland","Senterpartiet",119
"0919 Froland","Venstre",221
"0919 Froland","Norges Kommunistiske Parti",1
"0919 Froland","Sosialistisk Folkeparti (1961-1969)",97
"0920 Øyestad (-1991)","Arbeiderpartiet",1590
"0920 Øyestad (-1991)","Høyre",259
"0920 Øyestad (-1991)","Kristelig Folkeparti",322
"0920 Øyestad (-1991)","Senterpartiet",220
"0920 Øyestad (-1991)","Venstre",433
"0920 Øyestad (-1991)","Norges Kommunistiske Parti",6
"0920 Øyestad (-1991)","Sosialistisk Folkeparti (1961-1969)",131
"0921 Tromøy (-1991)","Arbeiderpartiet",648
"0921 Tromøy (-1991)","Høyre",426
"0921 Tromøy (-1991)","Kristelig Folkeparti",248
"0921 Tromøy (-1991)","Senterpartiet",20
"0921 Tromøy (-1991)","Venstre",267
