"kommune","parti","stemmer"
"0626 Lier","Arbeiderpartiet",4033
"0626 Lier","Fremskrittspartiet",2488
"0626 Lier","Høyre",4728
"0626 Lier","Kristelig Folkeparti",444
"0626 Lier","Senterpartiet",613
"0626 Lier","Sosialistisk Venstreparti",388
"0626 Lier","Venstre",761
"0626 Lier","Miljøpartiet de Grønne",325
"0626 Lier","Samfunnspartiet",3
"0626 Lier","Kystpartiet",14
"0626 Lier","Kristent Samlingsparti",10
"0626 Lier","Rødt",83
"0626 Lier","Demokratene i Norge",6
"0626 Lier","De Kristne",38
"0626 Lier","Piratpartiet",51
"0627 Røyken","Arbeiderpartiet",3252
"0627 Røyken","Fremskrittspartiet",2322
"0627 Røyken","Høyre",3781
"0627 Røyken","Kristelig Folkeparti",328
"0627 Røyken","Senterpartiet",210
"0627 Røyken","Sosialistisk Venstreparti",335
"0627 Røyken","Venstre",706
"0627 Røyken","Miljøpartiet de Grønne",308
"0627 Røyken","Samfunnspartiet",5
"0627 Røyken","Kystpartiet",13
"0627 Røyken","Kristent Samlingsparti",10
"0627 Røyken","Rødt",69
"0627 Røyken","Demokratene i Norge",3
"0627 Røyken","De Kristne",31
"0627 Røyken","Piratpartiet",31
"0628 Hurum","Arbeiderpartiet",1557
"0628 Hurum","Fremskrittspartiet",1016
"0628 Hurum","Høyre",1586
"0628 Hurum","Kristelig Folkeparti",157
"0628 Hurum","Senterpartiet",207
"0628 Hurum","Sosialistisk Venstreparti",166
"0628 Hurum","Venstre",288
"0628 Hurum","Miljøpartiet de Grønne",164
"0628 Hurum","Samfunnspartiet",2
"0628 Hurum","Kystpartiet",3
"0628 Hurum","Kristent Samlingsparti",6
"0628 Hurum","Rødt",41
"0628 Hurum","Demokratene i Norge",2
"0628 Hurum","De Kristne",46
"0628 Hurum","Piratpartiet",14
"0631 Flesberg","Arbeiderpartiet",344
"0631 Flesberg","Fremskrittspartiet",350
"0631 Flesberg","Høyre",362
"0631 Flesberg","Kristelig Folkeparti",40
"0631 Flesberg","Senterpartiet",281
"0631 Flesberg","Sosialistisk Venstreparti",29
"0631 Flesberg","Venstre",54
"0631 Flesberg","Miljøpartiet de Grønne",31
"0631 Flesberg","Samfunnspartiet",2
"0631 Flesberg","Kystpartiet",1
"0631 Flesberg","Kristent Samlingsparti",1
"0631 Flesberg","Rødt",10
"0631 Flesberg","De Kristne",12
"0631 Flesberg","Piratpartiet",5
"0632 Rollag","Arbeiderpartiet",263
"0632 Rollag","Fremskrittspartiet",77
"0632 Rollag","Høyre",153
"0632 Rollag","Kristelig Folkeparti",30
"0632 Rollag","Senterpartiet",245
"0632 Rollag","Sosialistisk Venstreparti",16
"0632 Rollag","Venstre",24
"0632 Rollag","Miljøpartiet de Grønne",8
"0632 Rollag","Kystpartiet",1
"0632 Rollag","Rødt",2
"0632 Rollag","De Kristne",15
"0632 Rollag","Piratpartiet",2
"0633 Nore og Uvdal","Arbeiderpartiet",389
"0633 Nore og Uvdal","Fremskrittspartiet",243
"0633 Nore og Uvdal","Høyre",247
"0633 Nore og Uvdal","Kristelig Folkeparti",55
"0633 Nore og Uvdal","Senterpartiet",385
"0633 Nore og Uvdal","Sosialistisk Venstreparti",35
"0633 Nore og Uvdal","Venstre",23
"0633 Nore og Uvdal","Miljøpartiet de Grønne",14
"0633 Nore og Uvdal","Kystpartiet",1
"0633 Nore og Uvdal","Kristent Samlingsparti",3
"0633 Nore og Uvdal","Rødt",6
"0633 Nore og Uvdal","De Kristne",15
"0633 Nore og Uvdal","Piratpartiet",2
"0701 Horten","Arbeiderpartiet",5135
"0701 Horten","Fremskrittspartiet",2582
"0701 Horten","Høyre",4395
"0701 Horten","Kristelig Folkeparti",542
"0701 Horten","Senterpartiet",244
"0701 Horten","Sosialistisk Venstreparti",737
"0701 Horten","Venstre",728
"0701 Horten","Miljøpartiet de Grønne",457
"0701 Horten","Pensjonistpartiet",52
"0701 Horten","Kystpartiet",18
"0701 Horten","Kristent Samlingsparti",21
"0701 Horten","Rødt",161
"0701 Horten","Demokratene i Norge",8
"0701 Horten","De Kristne",43
"0701 Horten","Piratpartiet",79
"0702 Holmestrand","Arbeiderpartiet",2124
"0702 Holmestrand","Fremskrittspartiet",1075
"0702 Holmestrand","Høyre",1629
"0702 Holmestrand","Kristelig Folkeparti",286
"0702 Holmestrand","Senterpartiet",241
"0702 Holmestrand","Sosialistisk Venstreparti",247
"0702 Holmestrand","Venstre",234
"0702 Holmestrand","Miljøpartiet de Grønne",129
"0702 Holmestrand","Pensjonistpartiet",16
"0702 Holmestrand","Kystpartiet",7
"0702 Holmestrand","Kristent Samlingsparti",4
"0702 Holmestrand","Rødt",45
"0702 Holmestrand","Demokratene i Norge",2
"0702 Holmestrand","De Kristne",53
"0702 Holmestrand","Piratpartiet",20
"0704 Tønsberg","Arbeiderpartiet",6988
"0704 Tønsberg","Fremskrittspartiet",4015
"0704 Tønsberg","Høyre",7650
"0704 Tønsberg","Kristelig Folkeparti",1318
"0704 Tønsberg","Senterpartiet",437
"0704 Tønsberg","Sosialistisk Venstreparti",1158
"0704 Tønsberg","Venstre",1322
"0704 Tønsberg","Miljøpartiet de Grønne",676
"0704 Tønsberg","Pensjonistpartiet",64
"0704 Tønsberg","Kystpartiet",26
"0704 Tønsberg","Kristent Samlingsparti",25
"0704 Tønsberg","Rødt",162
"0704 Tønsberg","Demokratene i Norge",15
"0704 Tønsberg","De Kristne",98
"0704 Tønsberg","Piratpartiet",94
"0706 Sandefjord (-2016)","Arbeiderpartiet",6692
"0706 Sandefjord (-2016)","Fremskrittspartiet",5269
"0706 Sandefjord (-2016)","Høyre",8379
"0706 Sandefjord (-2016)","Kristelig Folkeparti",1080
"0706 Sandefjord (-2016)","Senterpartiet",327
"0706 Sandefjord (-2016)","Sosialistisk Venstreparti",882
"0706 Sandefjord (-2016)","Venstre",1176
"0706 Sandefjord (-2016)","Miljøpartiet de Grønne",496
"0706 Sandefjord (-2016)","Pensjonistpartiet",280
"0706 Sandefjord (-2016)","Kystpartiet",47
"0706 Sandefjord (-2016)","Kristent Samlingsparti",63
"0706 Sandefjord (-2016)","Rødt",156
"0706 Sandefjord (-2016)","Demokratene i Norge",13
"0706 Sandefjord (-2016)","De Kristne",146
"0706 Sandefjord (-2016)","Piratpartiet",83
"0709 Larvik","Arbeiderpartiet",7724
"0709 Larvik","Fremskrittspartiet",5964
"0709 Larvik","Høyre",6695
"0709 Larvik","Kristelig Folkeparti",1419
"0709 Larvik","Senterpartiet",616
"0709 Larvik","Sosialistisk Venstreparti",725
"0709 Larvik","Venstre",937
"0709 Larvik","Miljøpartiet de Grønne",575
"0709 Larvik","Pensjonistpartiet",73
"0709 Larvik","Kystpartiet",10
"0709 Larvik","Kristent Samlingsparti",41
"0709 Larvik","Rødt",152
"0709 Larvik","Demokratene i Norge",14
"0709 Larvik","De Kristne",148
"0709 Larvik","Piratpartiet",63
"0711 Svelvik","Arbeiderpartiet",1190
"0711 Svelvik","Fremskrittspartiet",897
"0711 Svelvik","Høyre",1057
"0711 Svelvik","Kristelig Folkeparti",107
"0711 Svelvik","Senterpartiet",82
"0711 Svelvik","Sosialistisk Venstreparti",67
"0711 Svelvik","Venstre",135
"0711 Svelvik","Miljøpartiet de Grønne",73
"0711 Svelvik","Pensjonistpartiet",7
"0711 Svelvik","Kystpartiet",7
"0711 Svelvik","Kristent Samlingsparti",1
"0711 Svelvik","Rødt",10
"0711 Svelvik","Demokratene i Norge",2
"0711 Svelvik","De Kristne",14
"0711 Svelvik","Piratpartiet",11
"0713 Sande (Vestf.)","Arbeiderpartiet",1584
"0713 Sande (Vestf.)","Fremskrittspartiet",1192
"0713 Sande (Vestf.)","Høyre",1338
"0713 Sande (Vestf.)","Kristelig Folkeparti",186
"0713 Sande (Vestf.)","Senterpartiet",294
"0713 Sande (Vestf.)","Sosialistisk Venstreparti",124
"0713 Sande (Vestf.)","Venstre",224
"0713 Sande (Vestf.)","Miljøpartiet de Grønne",59
"0713 Sande (Vestf.)","Pensjonistpartiet",8
"0713 Sande (Vestf.)","Kystpartiet",4
"0713 Sande (Vestf.)","Kristent Samlingsparti",2
"0713 Sande (Vestf.)","Rødt",17
"0713 Sande (Vestf.)","Demokratene i Norge",1
"0713 Sande (Vestf.)","De Kristne",10
"0713 Sande (Vestf.)","Piratpartiet",13
"0714 Hof","Arbeiderpartiet",569
"0714 Hof","Fremskrittspartiet",291
"0714 Hof","Høyre",418
"0714 Hof","Kristelig Folkeparti",59
"0714 Hof","Senterpartiet",194
"0714 Hof","Sosialistisk Venstreparti",71
"0714 Hof","Venstre",67
"0714 Hof","Miljøpartiet de Grønne",49
"0714 Hof","Pensjonistpartiet",4
"0714 Hof","Kristent Samlingsparti",4
"0714 Hof","Rødt",15
"0714 Hof","De Kristne",4
"0714 Hof","Piratpartiet",6
"0716 Re","Arbeiderpartiet",1291
"0716 Re","Fremskrittspartiet",952
"0716 Re","Høyre",1245
"0716 Re","Kristelig Folkeparti",401
"0716 Re","Senterpartiet",737
"0716 Re","Sosialistisk Venstreparti",150
"0716 Re","Venstre",181
"0716 Re","Miljøpartiet de Grønne",81
"0716 Re","Pensjonistpartiet",12
"0716 Re","Kystpartiet",6
"0716 Re","Kristent Samlingsparti",5
"0716 Re","Rødt",23
"0716 Re","Demokratene i Norge",2
"0716 Re","De Kristne",41
"0716 Re","Piratpartiet",17
"0719 Andebu (-2016)","Arbeiderpartiet",942
"0719 Andebu (-2016)","Fremskrittspartiet",594
"0719 Andebu (-2016)","Høyre",794
"0719 Andebu (-2016)","Kristelig Folkeparti",188
"0719 Andebu (-2016)","Senterpartiet",250
"0719 Andebu (-2016)","Sosialistisk Venstreparti",92
"0719 Andebu (-2016)","Venstre",127
"0719 Andebu (-2016)","Miljøpartiet de Grønne",58
"0719 Andebu (-2016)","Pensjonistpartiet",7
"0719 Andebu (-2016)","Kystpartiet",2
"0719 Andebu (-2016)","Kristent Samlingsparti",11
"0719 Andebu (-2016)","Rødt",16
"0719 Andebu (-2016)","Demokratene i Norge",1
"0719 Andebu (-2016)","De Kristne",12
"0719 Andebu (-2016)","Piratpartiet",11
"0720 Stokke (-2016)","Arbeiderpartiet",1861
"0720 Stokke (-2016)","Fremskrittspartiet",1177
"0720 Stokke (-2016)","Høyre",1892
"0720 Stokke (-2016)","Kristelig Folkeparti",434
"0720 Stokke (-2016)","Senterpartiet",294
"0720 Stokke (-2016)","Sosialistisk Venstreparti",252
"0720 Stokke (-2016)","Venstre",259
"0720 Stokke (-2016)","Miljøpartiet de Grønne",142
"0720 Stokke (-2016)","Pensjonistpartiet",26
"0720 Stokke (-2016)","Kystpartiet",4
"0720 Stokke (-2016)","Kristent Samlingsparti",9
"0720 Stokke (-2016)","Rødt",35
"0720 Stokke (-2016)","Demokratene i Norge",3
"0720 Stokke (-2016)","De Kristne",55
"0720 Stokke (-2016)","Piratpartiet",19
"0722 Nøtterøy","Arbeiderpartiet",3445
"0722 Nøtterøy","Fremskrittspartiet",2155
"0722 Nøtterøy","Høyre",4579
"0722 Nøtterøy","Kristelig Folkeparti",552
"0722 Nøtterøy","Senterpartiet",139
"0722 Nøtterøy","Sosialistisk Venstreparti",591
"0722 Nøtterøy","Venstre",673
"0722 Nøtterøy","Miljøpartiet de Grønne",429
"0722 Nøtterøy","Pensjonistpartiet",34
"0722 Nøtterøy","Kystpartiet",17
"0722 Nøtterøy","Kristent Samlingsparti",12
"0722 Nøtterøy","Rødt",104
"0722 Nøtterøy","Demokratene i Norge",3
"0722 Nøtterøy","De Kristne",49
"0722 Nøtterøy","Piratpartiet",41
"0723 Tjøme","Arbeiderpartiet",780
"0723 Tjøme","Fremskrittspartiet",605
"0723 Tjøme","Høyre",990
"0723 Tjøme","Kristelig Folkeparti",91
"0723 Tjøme","Senterpartiet",41
"0723 Tjøme","Sosialistisk Venstreparti",134
"0723 Tjøme","Venstre",128
"0723 Tjøme","Miljøpartiet de Grønne",157
"0723 Tjøme","Pensjonistpartiet",8
"0723 Tjøme","Kystpartiet",6
"0723 Tjøme","Kristent Samlingsparti",3
"0723 Tjøme","Rødt",28
"0723 Tjøme","Demokratene i Norge",1
"0723 Tjøme","De Kristne",5
"0723 Tjøme","Piratpartiet",13
"0728 Lardal","Arbeiderpartiet",544
"0728 Lardal","Fremskrittspartiet",209
"0728 Lardal","Høyre",296
"0728 Lardal","Kristelig Folkeparti",72
"0728 Lardal","Senterpartiet",188
"0728 Lardal","Sosialistisk Venstreparti",36
"0728 Lardal","Venstre",37
"0728 Lardal","Miljøpartiet de Grønne",26
"0728 Lardal","Pensjonistpartiet",5
"0728 Lardal","Kystpartiet",3
"0728 Lardal","Kristent Samlingsparti",4
"0728 Lardal","Rødt",8
"0728 Lardal","De Kristne",13
"0728 Lardal","Piratpartiet",4
"0805 Porsgrunn","Arbeiderpartiet",7635
"0805 Porsgrunn","Fremskrittspartiet",4023
"0805 Porsgrunn","Høyre",5085
"0805 Porsgrunn","Kristelig Folkeparti",1047
"0805 Porsgrunn","Senterpartiet",223
"0805 Porsgrunn","Sosialistisk Venstreparti",733
"0805 Porsgrunn","Venstre",753
"0805 Porsgrunn","Miljøpartiet de Grønne",478
"0805 Porsgrunn","Kystpartiet",18
"0805 Porsgrunn","Kristent Samlingsparti",11
"0805 Porsgrunn","Rødt",219
"0805 Porsgrunn","Demokratene i Norge",9
"0805 Porsgrunn","De Kristne",161
"0805 Porsgrunn","Piratpartiet",48
"0806 Skien","Arbeiderpartiet",10716
"0806 Skien","Fremskrittspartiet",6193
"0806 Skien","Høyre",7040
"0806 Skien","Kristelig Folkeparti",2156
"0806 Skien","Senterpartiet",557
"0806 Skien","Sosialistisk Venstreparti",978
"0806 Skien","Venstre",1025
"0806 Skien","Miljøpartiet de Grønne",604
"0806 Skien","Kystpartiet",18
"0806 Skien","Kristent Samlingsparti",52
"0806 Skien","Rødt",205
"0806 Skien","Demokratene i Norge",34
"0806 Skien","De Kristne",307
"0806 Skien","Piratpartiet",74
"0807 Notodden","Arbeiderpartiet",2937
"0807 Notodden","Fremskrittspartiet",1140
"0807 Notodden","Høyre",1291
"0807 Notodden","Kristelig Folkeparti",536
"0807 Notodden","Senterpartiet",306
"0807 Notodden","Sosialistisk Venstreparti",204
"0807 Notodden","Venstre",254
"0807 Notodden","Miljøpartiet de Grønne",162
"0807 Notodden","Kystpartiet",2
"0807 Notodden","Kristent Samlingsparti",11
"0807 Notodden","Rødt",100
"0807 Notodden","Demokratene i Norge",6
"0807 Notodden","De Kristne",120
"0807 Notodden","Piratpartiet",19
"0811 Siljan","Arbeiderpartiet",569
"0811 Siljan","Fremskrittspartiet",272
"0811 Siljan","Høyre",262
"0811 Siljan","Kristelig Folkeparti",101
"0811 Siljan","Senterpartiet",91
"0811 Siljan","Sosialistisk Venstreparti",55
"0811 Siljan","Venstre",35
"0811 Siljan","Miljøpartiet de Grønne",22
"0811 Siljan","Kystpartiet",1
"0811 Siljan","Kristent Samlingsparti",4
"0811 Siljan","Rødt",6
"0811 Siljan","De Kristne",26
"0811 Siljan","Piratpartiet",3
"0814 Bamble","Arbeiderpartiet",2879
"0814 Bamble","Fremskrittspartiet",2093
"0814 Bamble","Høyre",1935
"0814 Bamble","Kristelig Folkeparti",538
"0814 Bamble","Senterpartiet",178
"0814 Bamble","Sosialistisk Venstreparti",159
"0814 Bamble","Venstre",218
"0814 Bamble","Miljøpartiet de Grønne",109
"0814 Bamble","Kystpartiet",9
"0814 Bamble","Kristent Samlingsparti",5
"0814 Bamble","Rødt",75
"0814 Bamble","Demokratene i Norge",2
"0814 Bamble","De Kristne",91
"0814 Bamble","Piratpartiet",26
"0815 Kragerø","Arbeiderpartiet",2425
"0815 Kragerø","Fremskrittspartiet",1134
"0815 Kragerø","Høyre",1310
"0815 Kragerø","Kristelig Folkeparti",444
"0815 Kragerø","Senterpartiet",129
"0815 Kragerø","Sosialistisk Venstreparti",227
"0815 Kragerø","Venstre",244
"0815 Kragerø","Miljøpartiet de Grønne",171
"0815 Kragerø","Kystpartiet",8
"0815 Kragerø","Kristent Samlingsparti",5
"0815 Kragerø","Rødt",128
"0815 Kragerø","Demokratene i Norge",2
"0815 Kragerø","De Kristne",65
"0815 Kragerø","Piratpartiet",19
"0817 Drangedal","Arbeiderpartiet",988
"0817 Drangedal","Fremskrittspartiet",348
"0817 Drangedal","Høyre",366
"0817 Drangedal","Kristelig Folkeparti",199
"0817 Drangedal","Senterpartiet",218
"0817 Drangedal","Sosialistisk Venstreparti",74
"0817 Drangedal","Venstre",74
"0817 Drangedal","Miljøpartiet de Grønne",37
"0817 Drangedal","Kristent Samlingsparti",3
"0817 Drangedal","Rødt",8
"0817 Drangedal","De Kristne",46
"0817 Drangedal","Piratpartiet",7
"0819 Nome","Arbeiderpartiet",1528
"0819 Nome","Fremskrittspartiet",696
"0819 Nome","Høyre",723
"0819 Nome","Kristelig Folkeparti",232
"0819 Nome","Senterpartiet",308
"0819 Nome","Sosialistisk Venstreparti",108
"0819 Nome","Venstre",128
"0819 Nome","Miljøpartiet de Grønne",63
"0819 Nome","Kystpartiet",2
"0819 Nome","Kristent Samlingsparti",1
"0819 Nome","Rødt",16
"0819 Nome","De Kristne",46
"0819 Nome","Piratpartiet",11
"0821 Bø (Telem.)","Arbeiderpartiet",1048
"0821 Bø (Telem.)","Fremskrittspartiet",428
"0821 Bø (Telem.)","Høyre",587
"0821 Bø (Telem.)","Kristelig Folkeparti",259
"0821 Bø (Telem.)","Senterpartiet",273
"0821 Bø (Telem.)","Sosialistisk Venstreparti",150
"0821 Bø (Telem.)","Venstre",193
"0821 Bø (Telem.)","Miljøpartiet de Grønne",111
"0821 Bø (Telem.)","Kystpartiet",5
"0821 Bø (Telem.)","Kristent Samlingsparti",6
"0821 Bø (Telem.)","Rødt",26
"0821 Bø (Telem.)","De Kristne",26
"0821 Bø (Telem.)","Piratpartiet",10
"0822 Sauherad","Arbeiderpartiet",817
"0822 Sauherad","Fremskrittspartiet",412
"0822 Sauherad","Høyre",402
"0822 Sauherad","Kristelig Folkeparti",210
"0822 Sauherad","Senterpartiet",271
"0822 Sauherad","Sosialistisk Venstreparti",71
"0822 Sauherad","Venstre",123
"0822 Sauherad","Miljøpartiet de Grønne",77
"0822 Sauherad","Kystpartiet",2
"0822 Sauherad","Kristent Samlingsparti",4
"0822 Sauherad","Rødt",17
"0822 Sauherad","Demokratene i Norge",1
"0822 Sauherad","De Kristne",21
"0822 Sauherad","Piratpartiet",7
"0826 Tinn","Arbeiderpartiet",1282
"0826 Tinn","Fremskrittspartiet",570
"0826 Tinn","Høyre",771
"0826 Tinn","Kristelig Folkeparti",106
"0826 Tinn","Senterpartiet",321
"0826 Tinn","Sosialistisk Venstreparti",114
"0826 Tinn","Venstre",98
"0826 Tinn","Miljøpartiet de Grønne",76
"0826 Tinn","Kystpartiet",1
"0826 Tinn","Kristent Samlingsparti",1
"0826 Tinn","Rødt",31
"0826 Tinn","Demokratene i Norge",1
"0826 Tinn","De Kristne",9
"0826 Tinn","Piratpartiet",7
"0827 Hjartdal","Arbeiderpartiet",365
"0827 Hjartdal","Fremskrittspartiet",116
"0827 Hjartdal","Høyre",113
"0827 Hjartdal","Kristelig Folkeparti",105
"0827 Hjartdal","Senterpartiet",176
"0827 Hjartdal","Sosialistisk Venstreparti",15
"0827 Hjartdal","Venstre",16
"0827 Hjartdal","Miljøpartiet de Grønne",16
"0827 Hjartdal","Kristent Samlingsparti",1
"0827 Hjartdal","Rødt",2
"0827 Hjartdal","De Kristne",10
"0828 Seljord","Arbeiderpartiet",505
"0828 Seljord","Fremskrittspartiet",270
"0828 Seljord","Høyre",391
"0828 Seljord","Kristelig Folkeparti",124
"0828 Seljord","Senterpartiet",206
"0828 Seljord","Sosialistisk Venstreparti",49
"0828 Seljord","Venstre",54
"0828 Seljord","Miljøpartiet de Grønne",57
"0828 Seljord","Kystpartiet",1
"0828 Seljord","Kristent Samlingsparti",1
"0828 Seljord","Rødt",12
"0828 Seljord","De Kristne",43
"0828 Seljord","Piratpartiet",1
"0829 Kviteseid","Arbeiderpartiet",456
"0829 Kviteseid","Fremskrittspartiet",207
"0829 Kviteseid","Høyre",228
"0829 Kviteseid","Kristelig Folkeparti",161
"0829 Kviteseid","Senterpartiet",212
"0829 Kviteseid","Sosialistisk Venstreparti",41
"0829 Kviteseid","Venstre",41
"0829 Kviteseid","Miljøpartiet de Grønne",27
"0829 Kviteseid","Kystpartiet",1
"0829 Kviteseid","Kristent Samlingsparti",4
"0829 Kviteseid","Rødt",8
"0829 Kviteseid","De Kristne",11
"0829 Kviteseid","Piratpartiet",2
"0830 Nissedal","Arbeiderpartiet",279
"0830 Nissedal","Fremskrittspartiet",147
"0830 Nissedal","Høyre",125
"0830 Nissedal","Kristelig Folkeparti",147
"0830 Nissedal","Senterpartiet",101
"0830 Nissedal","Sosialistisk Venstreparti",8
"0830 Nissedal","Venstre",18
"0830 Nissedal","Miljøpartiet de Grønne",16
"0830 Nissedal","Rødt",2
"0830 Nissedal","De Kristne",14
"0831 Fyresdal","Arbeiderpartiet",282
"0831 Fyresdal","Fremskrittspartiet",73
"0831 Fyresdal","Høyre",134
"0831 Fyresdal","Kristelig Folkeparti",25
"0831 Fyresdal","Senterpartiet",142
"0831 Fyresdal","Sosialistisk Venstreparti",15
"0831 Fyresdal","Venstre",23
"0831 Fyresdal","Miljøpartiet de Grønne",15
"0831 Fyresdal","Rødt",2
"0831 Fyresdal","De Kristne",3
"0831 Fyresdal","Piratpartiet",1
"0833 Tokke","Arbeiderpartiet",573
"0833 Tokke","Fremskrittspartiet",160
"0833 Tokke","Høyre",183
"0833 Tokke","Kristelig Folkeparti",100
"0833 Tokke","Senterpartiet",245
"0833 Tokke","Sosialistisk Venstreparti",46
"0833 Tokke","Venstre",29
"0833 Tokke","Miljøpartiet de Grønne",20
"0833 Tokke","Kristent Samlingsparti",2
"0833 Tokke","Rødt",8
"0833 Tokke","Demokratene i Norge",1
"0833 Tokke","De Kristne",10
"0833 Tokke","Piratpartiet",3
"0834 Vinje","Arbeiderpartiet",679
"0834 Vinje","Fremskrittspartiet",282
"0834 Vinje","Høyre",354
"0834 Vinje","Kristelig Folkeparti",120
"0834 Vinje","Senterpartiet",403
"0834 Vinje","Sosialistisk Venstreparti",145
"0834 Vinje","Venstre",67
"0834 Vinje","Miljøpartiet de Grønne",55
"0834 Vinje","Kristent Samlingsparti",5
"0834 Vinje","Rødt",19
"0834 Vinje","De Kristne",8
"0834 Vinje","Piratpartiet",1
"0901 Risør","Arbeiderpartiet",1411
"0901 Risør","Fremskrittspartiet",653
"0901 Risør","Høyre",970
"0901 Risør","Kristelig Folkeparti",273
"0901 Risør","Senterpartiet",125
"0901 Risør","Sosialistisk Venstreparti",118
"0901 Risør","Venstre",224
"0901 Risør","Miljøpartiet de Grønne",94
"0901 Risør","Pensjonistpartiet",11
"0901 Risør","Kystpartiet",2
"0901 Risør","Kristent Samlingsparti",11
"0901 Risør","Rødt",41
"0901 Risør","De Kristne",36
"0901 Risør","Piratpartiet",10
"0904 Grimstad","Arbeiderpartiet",2534
"0904 Grimstad","Fremskrittspartiet",2217
"0904 Grimstad","Høyre",3223
"0904 Grimstad","Kristelig Folkeparti",1721
"0904 Grimstad","Senterpartiet",376
"0904 Grimstad","Sosialistisk Venstreparti",284
"0904 Grimstad","Venstre",690
"0904 Grimstad","Miljøpartiet de Grønne",222
"0904 Grimstad","Pensjonistpartiet",40
"0904 Grimstad","Kystpartiet",3
"0904 Grimstad","Kristent Samlingsparti",15
"0904 Grimstad","Rødt",53
"0904 Grimstad","Demokratene i Norge",9
"0904 Grimstad","De Kristne",166
"0904 Grimstad","Piratpartiet",36
"0906 Arendal","Arbeiderpartiet",7630
"0906 Arendal","Fremskrittspartiet",4672
"0906 Arendal","Høyre",6205
"0906 Arendal","Kristelig Folkeparti",2051
"0906 Arendal","Senterpartiet",607
"0906 Arendal","Sosialistisk Venstreparti",731
"0906 Arendal","Venstre",1210
"0906 Arendal","Miljøpartiet de Grønne",515
"0906 Arendal","Pensjonistpartiet",203
"0906 Arendal","Kystpartiet",10
"0906 Arendal","Kristent Samlingsparti",39
"0906 Arendal","Rødt",150
"0906 Arendal","Demokratene i Norge",12
"0906 Arendal","De Kristne",266
"0906 Arendal","Piratpartiet",86
"0911 Gjerstad","Arbeiderpartiet",459
"0911 Gjerstad","Fremskrittspartiet",260
"0911 Gjerstad","Høyre",298
"0911 Gjerstad","Kristelig Folkeparti",122
"0911 Gjerstad","Senterpartiet",135
"0911 Gjerstad","Sosialistisk Venstreparti",29
"0911 Gjerstad","Venstre",56
"0911 Gjerstad","Miljøpartiet de Grønne",16
"0911 Gjerstad","Pensjonistpartiet",7
"0911 Gjerstad","Kystpartiet",1
"0911 Gjerstad","Kristent Samlingsparti",2
"0911 Gjerstad","Rødt",8
"0911 Gjerstad","Demokratene i Norge",1
"0911 Gjerstad","De Kristne",21
"0911 Gjerstad","Piratpartiet",3
"0912 Vegårshei","Arbeiderpartiet",378
"0912 Vegårshei","Fremskrittspartiet",143
"0912 Vegårshei","Høyre",240
"0912 Vegårshei","Kristelig Folkeparti",234
"0912 Vegårshei","Senterpartiet",125
"0912 Vegårshei","Sosialistisk Venstreparti",7
"0912 Vegårshei","Venstre",28
"0912 Vegårshei","Miljøpartiet de Grønne",16
"0912 Vegårshei","Pensjonistpartiet",4
"0912 Vegårshei","Kristent Samlingsparti",4
"0912 Vegårshei","Rødt",3
"0912 Vegårshei","Demokratene i Norge",2
"0912 Vegårshei","De Kristne",12
"0912 Vegårshei","Piratpartiet",2
"0914 Tvedestrand","Arbeiderpartiet",971
"0914 Tvedestrand","Fremskrittspartiet",605
"0914 Tvedestrand","Høyre",945
"0914 Tvedestrand","Kristelig Folkeparti",320
"0914 Tvedestrand","Senterpartiet",192
"0914 Tvedestrand","Sosialistisk Venstreparti",101
"0914 Tvedestrand","Venstre",165
"0914 Tvedestrand","Miljøpartiet de Grønne",87
"0914 Tvedestrand","Pensjonistpartiet",11
"0914 Tvedestrand","Kystpartiet",2
"0914 Tvedestrand","Kristent Samlingsparti",10
"0914 Tvedestrand","Rødt",15
"0914 Tvedestrand","Demokratene i Norge",4
"0914 Tvedestrand","De Kristne",36
"0914 Tvedestrand","Piratpartiet",4
"0919 Froland","Arbeiderpartiet",844
"0919 Froland","Fremskrittspartiet",635
"0919 Froland","Høyre",479
"0919 Froland","Kristelig Folkeparti",431
"0919 Froland","Senterpartiet",235
"0919 Froland","Sosialistisk Venstreparti",45
"0919 Froland","Venstre",57
"0919 Froland","Miljøpartiet de Grønne",35
"0919 Froland","Pensjonistpartiet",14
"0919 Froland","Kystpartiet",3
"0919 Froland","Kristent Samlingsparti",6
"0919 Froland","Rødt",8
"0919 Froland","Demokratene i Norge",1
"0919 Froland","De Kristne",93
"0919 Froland","Piratpartiet",4
"0926 Lillesand","Arbeiderpartiet",1278
"0926 Lillesand","Fremskrittspartiet",817
"0926 Lillesand","Høyre",2213
"0926 Lillesand","Kristelig Folkeparti",547
"0926 Lillesand","Senterpartiet",115
"0926 Lillesand","Sosialistisk Venstreparti",192
"0926 Lillesand","Venstre",363
"0926 Lillesand","Miljøpartiet de Grønne",136
"0926 Lillesand","Pensjonistpartiet",32
"0926 Lillesand","Kystpartiet",5
"0926 Lillesand","Kristent Samlingsparti",6
"0926 Lillesand","Rødt",25
"0926 Lillesand","Demokratene i Norge",9
"0926 Lillesand","De Kristne",62
"0926 Lillesand","Piratpartiet",12
"0928 Birkenes","Arbeiderpartiet",494
"0928 Birkenes","Fremskrittspartiet",425
"0928 Birkenes","Høyre",749
"0928 Birkenes","Kristelig Folkeparti",476
"0928 Birkenes","Senterpartiet",202
